ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    single     1   1   144     12      156     5280    4      2   2   -       -    N     -       1   5    IMeCOFT1_nf1_cp144_tnp156_ms5280_single_lbn_r1_W5_20231125_072351                                   
SPKft      single     1   1   144     1       145     5280    4      2   2   2640    22   N     -       1   5    SPKFT1_nf1_cp144_tnp145_ms5280_single_lbn_r1_W5_20231125_072351                                     
IMeCOft    single     2   0   144     24      168     5280    4      2   2   -       -    N     -       1   5    IMeCOFT2_nf0_cp144_tnp168_ms5280_single_lbn_r1_W5_20231125_072351                                   
SPKft      single     2   0   144     2       146     5280    4      2   2   2640    22   N     -       1   5    SPKFT2_nf0_cp144_tnp146_ms5280_single_lbn_r1_W5_20231125_072351                                     
IMeCOft    single     2   2   144     24      168     5280    4      2   2   -       -    N     -       1   5    IMeCOFT2_nf2_cp144_tnp168_ms5280_single_lbn_r1_W5_20231125_072351                                   
SPKft      single     2   2   144     2       146     5280    4      2   2   2640    22   N     -       1   5    SPKFT2_nf2_cp144_tnp146_ms5280_single_lbn_r1_W5_20231125_072351                                     
IMeCOft    single     4   0   144     48      192     5280    4      2   2   -       -    N     -       1   5    IMeCOFT4_nf0_cp144_tnp192_ms5280_single_lbn_r1_W5_20231125_072351                                   
SPKft      single     4   0   144     4       148     5280    4      2   2   2640    22   N     -       1   5    SPKFT4_nf0_cp144_tnp148_ms5280_single_lbn_r1_W5_20231125_072351                                     
IMeCOft    single     4   4   144     48      192     5280    4      2   2   -       -    N     -       1   5    IMeCOFT4_nf4_cp144_tnp192_ms5280_single_lbn_r1_W5_20231125_072352                                   
SPKft      single     4   4   144     4       148     5280    4      2   2   2640    22   N     -       1   5    SPKFT4_nf4_cp144_tnp148_ms5280_single_lbn_r1_W5_20231125_072352                                     
IMeCOft    single     8   0   144     96      240     5280    5      2   2   -       -    N     -       1   5    IMeCOFT8_nf0_cp144_tnp240_ms5280_single_lbn_r1_W5_20231125_072352                                   
SPKft      single     8   0   144     8       152     5280    4      2   2   2640    22   N     -       1   5    SPKFT8_nf0_cp144_tnp152_ms5280_single_lbn_r1_W5_20231125_072352                                     
IMeCOft    single     8   8   144     96      240     5280    5      2   2   -       -    N     -       1   5    IMeCOFT8_nf8_cp144_tnp240_ms5280_single_lbn_r1_W5_20231125_072352                                   
SPKft      single     8   8   144     8       152     5280    4      2   2   2640    22   N     -       1   5    SPKFT8_nf8_cp144_tnp152_ms5280_single_lbn_r1_W5_20231125_072352                                     
IMeCO      double     -   -   144     0       144     5280    3      -   -   -       -    N     -       1   5    IMeCOFT0_cp144_tnp144_ms5280_double_lbn_r1_W5_20231125_072353                                       
SPK        double     -   -   144     0       144     5280    3      -   -   -       -    N     -       1   5    SPKFT0_cp144_tnp144_ms5280_double_lbn_r1_W5_20231125_072353                                         
IMeCOft    double     1   0   144     12      156     5280    4      2   2   -       -    N     -       1   5    IMeCOFT1_nf0_cp144_tnp156_ms5280_double_lbn_r1_W5_20231125_072353                                   
SPKft      double     1   0   144     1       145     5280    4      2   2   2640    22   N     -       1   5    SPKFT1_nf0_cp144_tnp145_ms5280_double_lbn_r1_W5_20231125_072353                                     
IMeCOft    double     1   1   144     12      156     5280    4      2   2   -       -    N     -       1   5    IMeCOFT1_nf1_cp144_tnp156_ms5280_double_lbn_r1_W5_20231125_072353                                   
SPKft      double     1   1   144     1       145     5280    4      2   2   2640    22   N     -       1   5    SPKFT1_nf1_cp144_tnp145_ms5280_double_lbn_r1_W5_20231125_072353                                     
IMeCOft    double     2   0   144     24      168     5280    4      2   2   -       -    N     -       1   5    IMeCOFT2_nf0_cp144_tnp168_ms5280_double_lbn_r1_W5_20231125_072353                                   
SPKft      double     2   0   144     2       146     5280    4      2   2   2640    22   N     -       1   5    SPKFT2_nf0_cp144_tnp146_ms5280_double_lbn_r1_W5_20231125_072354                                     
IMeCOft    double     2   2   144     24      168     5280    4      2   2   -       -    N     -       1   5    IMeCOFT2_nf2_cp144_tnp168_ms5280_double_lbn_r1_W5_20231125_072354                                   
SPKft      double     2   2   144     2       146     5280    4      2   2   2640    22   N     -       1   5    SPKFT2_nf2_cp144_tnp146_ms5280_double_lbn_r1_W5_20231125_072354                                     
IMeCOft    double     4   0   144     48      192     5280    4      2   2   -       -    N     -       1   5    IMeCOFT4_nf0_cp144_tnp192_ms5280_double_lbn_r1_W5_20231125_072354                                   
SPKft      double     4   0   144     4       148     5280    4      2   2   2640    22   N     -       1   5    SPKFT4_nf0_cp144_tnp148_ms5280_double_lbn_r1_W5_20231125_072354                                     
IMeCOft    double     4   4   144     48      192     5280    4      2   2   -       -    N     -       1   5    IMeCOFT4_nf4_cp144_tnp192_ms5280_double_lbn_r1_W5_20231125_072354                                   
SPKft      double     4   4   144     4       148     5280    4      2   2   2640    22   N     -       1   5    SPKFT4_nf4_cp144_tnp148_ms5280_double_lbn_r1_W5_20231125_072354                                     
IMeCOft    double     8   0   144     96      240     5280    5      2   2   -       -    N     -       1   5    IMeCOFT8_nf0_cp144_tnp240_ms5280_double_lbn_r1_W5_20231125_072355                                   
SPKft      double     8   0   144     8       152     5280    4      2   2   2640    22   N     -       1   5    SPKFT8_nf0_cp144_tnp152_ms5280_double_lbn_r1_W5_20231125_072355                                     
IMeCOft    double     8   8   144     96      240     5280    5      2   2   -       -    N     -       1   5    IMeCOFT8_nf8_cp144_tnp240_ms5280_double_lbn_r1_W5_20231125_072355                                   
SPKft      double     8   8   144     8       152     5280    4      2   2   2640    22   N     -       1   5    SPKFT8_nf8_cp144_tnp152_ms5280_double_lbn_r1_W5_20231125_072355                                     
IMeCO      single     -   -   144     0       144     5280    3      -   -   -       -    Y     24      1   5    IMeCOFT0_cp144_tnp144_ms5280_single_lby_r1_W5_20231125_072355                                       
SPK        single     -   -   144     0       144     5280    3      -   -   -       -    Y     24      1   5    SPKFT0_cp144_tnp144_ms5280_single_lby_r1_W5_20231125_072355                                         
IMeCOft    single     1   0   144     12      156     5280    4      2   2   -       -    Y     20      1   5    IMeCOFT1_nf0_cp144_tnp156_ms5280_single_lby_r1_W5_20231125_072355                                   
SPKft      single     1   0   144     1       145     5280    4      2   2   2640    22   Y     19      1   5    SPKFT1_nf0_cp144_tnp145_ms5280_single_lby_r1_W5_20231125_072355                                     
IMeCOft    single     1   1   144     12      156     5280    4      2   2   -       -    Y     20      1   5    IMeCOFT1_nf1_cp144_tnp156_ms5280_single_lby_r1_W5_20231125_072356                                   
SPKft      single     1   1   144     1       145     5280    4      2   2   2640    22   Y     19      1   5    SPKFT1_nf1_cp144_tnp145_ms5280_single_lby_r1_W5_20231125_072356                                     
IMeCOft    single     2   0   144     24      168     5280    4      2   2   -       -    Y     21      1   5    IMeCOFT2_nf0_cp144_tnp168_ms5280_single_lby_r1_W5_20231125_072356                                   
SPKft      single     2   0   144     2       146     5280    4      2   2   2640    22   Y     19      1   5    SPKFT2_nf0_cp144_tnp146_ms5280_single_lby_r1_W5_20231125_072356                                     
IMeCOft    single     2   2   144     24      168     5280    4      2   2   -       -    Y     21      1   5    IMeCOFT2_nf2_cp144_tnp168_ms5280_single_lby_r1_W5_20231125_072356                                   
SPKft      single     2   2   144     2       146     5280    4      2   2   2640    22   Y     19      1   5    SPKFT2_nf2_cp144_tnp146_ms5280_single_lby_r1_W5_20231125_072356                                     
IMeCOft    single     4   0   144     48      192     5280    4      2   2   -       -    Y     24      1   5    IMeCOFT4_nf0_cp144_tnp192_ms5280_single_lby_r1_W5_20231125_072356                                   
SPKft      single     4   0   144     4       148     5280    4      2   2   2640    22   Y     19      1   5    SPKFT4_nf0_cp144_tnp148_ms5280_single_lby_r1_W5_20231125_072357                                     
IMeCOft    single     4   4   144     48      192     5280    4      2   2   -       -    Y     24      1   5    IMeCOFT4_nf4_cp144_tnp192_ms5280_single_lby_r1_W5_20231125_072357                                   
SPKft      single     4   4   144     4       148     5280    4      2   2   2640    22   Y     19      1   5    SPKFT4_nf4_cp144_tnp148_ms5280_single_lby_r1_W5_20231125_072357                                     
IMeCOft    single     8   0   144     96      240     5280    5      2   2   -       -    Y     24      1   5    IMeCOFT8_nf0_cp144_tnp240_ms5280_single_lby_r1_W5_20231125_072357                                   
SPKft      single     8   0   144     8       152     5280    4      2   2   2640    22   Y     19      1   5    SPKFT8_nf0_cp144_tnp152_ms5280_single_lby_r1_W5_20231125_072357                                     
IMeCOft    single     8   8   144     96      240     5280    5      2   2   -       -    Y     24      1   5    IMeCOFT8_nf8_cp144_tnp240_ms5280_single_lby_r1_W5_20231125_072357                                   
SPKft      single     8   8   144     8       152     5280    4      2   2   2640    22   Y     19      1   5    SPKFT8_nf8_cp144_tnp152_ms5280_single_lby_r1_W5_20231125_072358                                     
IMeCO      double     -   -   144     0       144     5280    3      -   -   -       -    Y     24      1   5    IMeCOFT0_cp144_tnp144_ms5280_double_lby_r1_W5_20231125_072358                                       
SPK        double     -   -   144     0       144     5280    3      -   -   -       -    Y     24      1   5    SPKFT0_cp144_tnp144_ms5280_double_lby_r1_W5_20231125_072358                                         
IMeCOft    double     1   0   144     12      156     5280    4      2   2   -       -    Y     20      1   5    IMeCOFT1_nf0_cp144_tnp156_ms5280_double_lby_r1_W5_20231125_072358                                   
SPKft      double     1   0   144     1       145     5280    4      2   2   2640    22   Y     19      1   5    SPKFT1_nf0_cp144_tnp145_ms5280_double_lby_r1_W5_20231125_072358                                     
IMeCOft    double     1   1   144     12      156     5280    4      2   2   -       -    Y     20      1   5    IMeCOFT1_nf1_cp144_tnp156_ms5280_double_lby_r1_W5_20231125_072358                                   
SPKft      double     1   1   144     1       145     5280    4      2   2   2640    22   Y     19      1   5    SPKFT1_nf1_cp144_tnp145_ms5280_double_lby_r1_W5_20231125_072358                                     
IMeCOft    double     2   0   144     24      168     5280    4      2   2   -       -    Y     21      1   5    IMeCOFT2_nf0_cp144_tnp168_ms5280_double_lby_r1_W5_20231125_072358                                   
SPKft      double     2   0   144     2       146     5280    4      2   2   2640    22   Y     19      1   5    SPKFT2_nf0_cp144_tnp146_ms5280_double_lby_r1_W5_20231125_072359                                     
IMeCOft    double     2   2   144     24      168     5280    4      2   2   -       -    Y     21      1   5    IMeCOFT2_nf2_cp144_tnp168_ms5280_double_lby_r1_W5_20231125_072359                                   
SPKft      double     2   2   144     2       146     5280    4      2   2   2640    22   Y     19      1   5    SPKFT2_nf2_cp144_tnp146_ms5280_double_lby_r1_W5_20231125_072359                                     
IMeCOft    double     4   0   144     48      192     5280    4      2   2   -       -    Y     24      1   5    IMeCOFT4_nf0_cp144_tnp192_ms5280_double_lby_r1_W5_20231125_072359                                   
SPKft      double     4   0   144     4       148     5280    4      2   2   2640    22   Y     19      1   5    SPKFT4_nf0_cp144_tnp148_ms5280_double_lby_r1_W5_20231125_072359                                     
IMeCOft    double     4   4   144     48      192     5280    4      2   2   -       -    Y     24      1   5    IMeCOFT4_nf4_cp144_tnp192_ms5280_double_lby_r1_W5_20231125_072359                                   
SPKft      double     4   4   144     4       148     5280    4      2   2   2640    22   Y     19      1   5    SPKFT4_nf4_cp144_tnp148_ms5280_double_lby_r1_W5_20231125_072359                                     
IMeCOft    double     8   0   144     96      240     5280    5      2   2   -       -    Y     24      1   5    IMeCOFT8_nf0_cp144_tnp240_ms5280_double_lby_r1_W5_20231125_072400                                   
SPKft      double     8   0   144     8       152     5280    4      2   2   2640    22   Y     19      1   5    SPKFT8_nf0_cp144_tnp152_ms5280_double_lby_r1_W5_20231125_072400                                     
IMeCOft    double     8   8   144     96      240     5280    5      2   2   -       -    Y     24      1   5    IMeCOFT8_nf8_cp144_tnp240_ms5280_double_lby_r1_W5_20231125_072400                                   
SPKft      double     8   8   144     8       152     5280    4      2   2   2640    22   Y     19      1   5    SPKFT8_nf8_cp144_tnp152_ms5280_double_lby_r1_W5_20231125_072400                                     
