ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    double     8   0   256     128     384     15840   8      2   2   -       -    Y     24      1   3    IMeCOFT8_nf0_cp256_tnp384_ms15840_double_lby_r1_W3_20231123_005038                                  
SPKft      double     8   0   256     8       264     15840   6      2   2   7920    22   Y     22      1   3    SPKFT8_nf0_cp256_tnp264_ms15840_double_lby_r1_W3_20231123_005038                                    
IMeCOft    double     8   8   256     128     384     15840   8      2   2   -       -    Y     24      1   3    IMeCOFT8_nf8_cp256_tnp384_ms15840_double_lby_r1_W3_20231123_005038                                  
SPKft      double     8   8   256     8       264     15840   6      2   2   7920    22   Y     22      1   3    SPKFT8_nf8_cp256_tnp264_ms15840_double_lby_r1_W3_20231123_005038                                    
IMeCO      single     -   -   400     0       400     5280    9      -   -   -       -    N     -       1   3    IMeCOFT0_cp400_tnp400_ms5280_single_lbn_r1_W3_20231123_005038                                       
SPK        single     -   -   400     0       400     5280    9      -   -   -       -    N     -       1   3    SPKFT0_cp400_tnp400_ms5280_single_lbn_r1_W3_20231123_005038                                         
IMeCOft    single     1   0   400     20      420     5280    9      2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp400_tnp420_ms5280_single_lbn_r1_W3_20231123_005039                                   
SPKft      single     1   0   400     1       401     5280    9      2   2   2640    24   N     -       1   3    SPKFT1_nf0_cp400_tnp401_ms5280_single_lbn_r1_W3_20231123_005039                                     
IMeCOft    single     1   1   400     20      420     5280    9      2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp400_tnp420_ms5280_single_lbn_r1_W3_20231123_005039                                   
SPKft      single     1   1   400     1       401     5280    9      2   2   2640    24   N     -       1   3    SPKFT1_nf1_cp400_tnp401_ms5280_single_lbn_r1_W3_20231123_005039                                     
IMeCOft    single     2   0   400     40      440     5280    10     2   2   -       -    N     -       1   3    IMeCOFT2_nf0_cp400_tnp440_ms5280_single_lbn_r1_W3_20231123_005039                                   
SPKft      single     2   0   400     2       402     5280    9      2   2   2640    24   N     -       1   3    SPKFT2_nf0_cp400_tnp402_ms5280_single_lbn_r1_W3_20231123_005039                                     
IMeCOft    single     2   2   400     40      440     5280    10     2   2   -       -    N     -       1   3    IMeCOFT2_nf2_cp400_tnp440_ms5280_single_lbn_r1_W3_20231123_005039                                   
SPKft      single     2   2   400     2       402     5280    9      2   2   2640    24   N     -       1   3    SPKFT2_nf2_cp400_tnp402_ms5280_single_lbn_r1_W3_20231123_005040                                     
IMeCOft    single     4   0   400     80      480     5280    10     2   2   -       -    N     -       1   3    IMeCOFT4_nf0_cp400_tnp480_ms5280_single_lbn_r1_W3_20231123_005040                                   
SPKft      single     4   0   400     4       404     5280    9      2   2   2640    24   N     -       1   3    SPKFT4_nf0_cp400_tnp404_ms5280_single_lbn_r1_W3_20231123_005040                                     
IMeCOft    single     4   4   400     80      480     5280    10     2   2   -       -    N     -       1   3    IMeCOFT4_nf4_cp400_tnp480_ms5280_single_lbn_r1_W3_20231123_005040                                   
SPKft      single     4   4   400     4       404     5280    9      2   2   2640    24   N     -       1   3    SPKFT4_nf4_cp400_tnp404_ms5280_single_lbn_r1_W3_20231123_005040                                     
IMeCOft    single     8   0   400     160     560     5280    12     2   2   -       -    N     -       1   3    IMeCOFT8_nf0_cp400_tnp560_ms5280_single_lbn_r1_W3_20231123_005040                                   
SPKft      single     8   0   400     8       408     5280    9      2   2   2640    24   N     -       1   3    SPKFT8_nf0_cp400_tnp408_ms5280_single_lbn_r1_W3_20231123_005040                                     
IMeCOft    single     8   8   400     160     560     5280    12     2   2   -       -    N     -       1   3    IMeCOFT8_nf8_cp400_tnp560_ms5280_single_lbn_r1_W3_20231123_005040                                   
SPKft      single     8   8   400     8       408     5280    9      2   2   2640    24   N     -       1   3    SPKFT8_nf8_cp400_tnp408_ms5280_single_lbn_r1_W3_20231123_005041                                     
IMeCO      double     -   -   400     0       400     5280    9      -   -   -       -    N     -       1   3    IMeCOFT0_cp400_tnp400_ms5280_double_lbn_r1_W3_20231123_005041                                       
SPK        double     -   -   400     0       400     5280    9      -   -   -       -    N     -       1   3    SPKFT0_cp400_tnp400_ms5280_double_lbn_r1_W3_20231123_005041                                         
IMeCOft    double     1   0   400     20      420     5280    9      2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp400_tnp420_ms5280_double_lbn_r1_W3_20231123_005041                                   
SPKft      double     1   0   400     1       401     5280    9      2   2   2640    24   N     -       1   3    SPKFT1_nf0_cp400_tnp401_ms5280_double_lbn_r1_W3_20231123_005041                                     
IMeCOft    double     1   1   400     20      420     5280    9      2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp400_tnp420_ms5280_double_lbn_r1_W3_20231123_005041                                   
SPKft      double     1   1   400     1       401     5280    9      2   2   2640    24   N     -       1   3    SPKFT1_nf1_cp400_tnp401_ms5280_double_lbn_r1_W3_20231123_005041                                     
IMeCOft    double     2   0   400     40      440     5280    10     2   2   -       -    N     -       1   3    IMeCOFT2_nf0_cp400_tnp440_ms5280_double_lbn_r1_W3_20231123_005041                                   
SPKft      double     2   0   400     2       402     5280    9      2   2   2640    24   N     -       1   3    SPKFT2_nf0_cp400_tnp402_ms5280_double_lbn_r1_W3_20231123_005042                                     
IMeCOft    double     2   2   400     40      440     5280    10     2   2   -       -    N     -       1   3    IMeCOFT2_nf2_cp400_tnp440_ms5280_double_lbn_r1_W3_20231123_005042                                   
SPKft      double     2   2   400     2       402     5280    9      2   2   2640    24   N     -       1   3    SPKFT2_nf2_cp400_tnp402_ms5280_double_lbn_r1_W3_20231123_005042                                     
IMeCOft    double     4   0   400     80      480     5280    10     2   2   -       -    N     -       1   3    IMeCOFT4_nf0_cp400_tnp480_ms5280_double_lbn_r1_W3_20231123_005042                                   
SPKft      double     4   0   400     4       404     5280    9      2   2   2640    24   N     -       1   3    SPKFT4_nf0_cp400_tnp404_ms5280_double_lbn_r1_W3_20231123_005042                                     
IMeCOft    double     4   4   400     80      480     5280    10     2   2   -       -    N     -       1   3    IMeCOFT4_nf4_cp400_tnp480_ms5280_double_lbn_r1_W3_20231123_005042                                   
SPKft      double     4   4   400     4       404     5280    9      2   2   2640    24   N     -       1   3    SPKFT4_nf4_cp400_tnp404_ms5280_double_lbn_r1_W3_20231123_005042                                     
IMeCOft    double     8   0   400     160     560     5280    12     2   2   -       -    N     -       1   3    IMeCOFT8_nf0_cp400_tnp560_ms5280_double_lbn_r1_W3_20231123_005042                                   
SPKft      double     8   0   400     8       408     5280    9      2   2   2640    24   N     -       1   3    SPKFT8_nf0_cp400_tnp408_ms5280_double_lbn_r1_W3_20231123_005042                                     
IMeCOft    double     8   8   400     160     560     5280    12     2   2   -       -    N     -       1   3    IMeCOFT8_nf8_cp400_tnp560_ms5280_double_lbn_r1_W3_20231123_005043                                   
SPKft      double     8   8   400     8       408     5280    9      2   2   2640    24   N     -       1   3    SPKFT8_nf8_cp400_tnp408_ms5280_double_lbn_r1_W3_20231123_005043                                     
IMeCO      single     -   -   400     0       400     5280    9      -   -   -       -    Y     23      1   3    IMeCOFT0_cp400_tnp400_ms5280_single_lby_r1_W3_20231123_005043                                       
SPK        single     -   -   400     0       400     5280    9      -   -   -       -    Y     23      1   3    SPKFT0_cp400_tnp400_ms5280_single_lby_r1_W3_20231123_005043                                         
IMeCOft    single     1   0   400     20      420     5280    9      2   2   -       -    Y     24      1   3    IMeCOFT1_nf0_cp400_tnp420_ms5280_single_lby_r1_W3_20231123_005043                                   
SPKft      single     1   0   400     1       401     5280    9      2   2   2640    24   Y     23      1   3    SPKFT1_nf0_cp400_tnp401_ms5280_single_lby_r1_W3_20231123_005043                                     
IMeCOft    single     1   1   400     20      420     5280    9      2   2   -       -    Y     24      1   3    IMeCOFT1_nf1_cp400_tnp420_ms5280_single_lby_r1_W3_20231123_005043                                   
SPKft      single     1   1   400     1       401     5280    9      2   2   2640    24   Y     23      1   3    SPKFT1_nf1_cp400_tnp401_ms5280_single_lby_r1_W3_20231123_005043                                     
IMeCOft    single     2   0   400     40      440     5280    10     2   2   -       -    Y     22      1   3    IMeCOFT2_nf0_cp400_tnp440_ms5280_single_lby_r1_W3_20231123_005044                                   
SPKft      single     2   0   400     2       402     5280    9      2   2   2640    24   Y     23      1   3    SPKFT2_nf0_cp400_tnp402_ms5280_single_lby_r1_W3_20231123_005044                                     
IMeCOft    single     2   2   400     40      440     5280    10     2   2   -       -    Y     22      1   3    IMeCOFT2_nf2_cp400_tnp440_ms5280_single_lby_r1_W3_20231123_005044                                   
SPKft      single     2   2   400     2       402     5280    9      2   2   2640    24   Y     23      1   3    SPKFT2_nf2_cp400_tnp402_ms5280_single_lby_r1_W3_20231123_005044                                     
IMeCOft    single     4   0   400     80      480     5280    10     2   2   -       -    Y     24      1   3    IMeCOFT4_nf0_cp400_tnp480_ms5280_single_lby_r1_W3_20231123_005044                                   
SPKft      single     4   0   400     4       404     5280    9      2   2   2640    24   Y     23      1   3    SPKFT4_nf0_cp400_tnp404_ms5280_single_lby_r1_W3_20231123_005044                                     
IMeCOft    single     4   4   400     80      480     5280    10     2   2   -       -    Y     24      1   3    IMeCOFT4_nf4_cp400_tnp480_ms5280_single_lby_r1_W3_20231123_005044                                   
SPKft      single     4   4   400     4       404     5280    9      2   2   2640    24   Y     23      1   3    SPKFT4_nf4_cp400_tnp404_ms5280_single_lby_r1_W3_20231123_005045                                     
IMeCOft    single     8   0   400     160     560     5280    12     2   2   -       -    Y     24      1   3    IMeCOFT8_nf0_cp400_tnp560_ms5280_single_lby_r1_W3_20231123_005045                                   
SPKft      single     8   0   400     8       408     5280    9      2   2   2640    24   Y     23      1   3    SPKFT8_nf0_cp400_tnp408_ms5280_single_lby_r1_W3_20231123_005045                                     
IMeCOft    single     8   8   400     160     560     5280    12     2   2   -       -    Y     24      1   3    IMeCOFT8_nf8_cp400_tnp560_ms5280_single_lby_r1_W3_20231123_005045                                   
SPKft      single     8   8   400     8       408     5280    9      2   2   2640    24   Y     23      1   3    SPKFT8_nf8_cp400_tnp408_ms5280_single_lby_r1_W3_20231123_005045                                     
IMeCO      double     -   -   400     0       400     5280    9      -   -   -       -    Y     23      1   3    IMeCOFT0_cp400_tnp400_ms5280_double_lby_r1_W3_20231123_005045                                       
SPK        double     -   -   400     0       400     5280    9      -   -   -       -    Y     23      1   3    SPKFT0_cp400_tnp400_ms5280_double_lby_r1_W3_20231123_005045                                         
IMeCOft    double     1   0   400     20      420     5280    9      2   2   -       -    Y     24      1   3    IMeCOFT1_nf0_cp400_tnp420_ms5280_double_lby_r1_W3_20231123_005045                                   
SPKft      double     1   0   400     1       401     5280    9      2   2   2640    24   Y     23      1   3    SPKFT1_nf0_cp400_tnp401_ms5280_double_lby_r1_W3_20231123_005046                                     
IMeCOft    double     1   1   400     20      420     5280    9      2   2   -       -    Y     24      1   3    IMeCOFT1_nf1_cp400_tnp420_ms5280_double_lby_r1_W3_20231123_005046                                   
SPKft      double     1   1   400     1       401     5280    9      2   2   2640    24   Y     23      1   3    SPKFT1_nf1_cp400_tnp401_ms5280_double_lby_r1_W3_20231123_005046                                     
IMeCOft    double     2   0   400     40      440     5280    10     2   2   -       -    Y     22      1   3    IMeCOFT2_nf0_cp400_tnp440_ms5280_double_lby_r1_W3_20231123_005046                                   
SPKft      double     2   0   400     2       402     5280    9      2   2   2640    24   Y     23      1   3    SPKFT2_nf0_cp400_tnp402_ms5280_double_lby_r1_W3_20231123_005046                                     
IMeCOft    double     2   2   400     40      440     5280    10     2   2   -       -    Y     22      1   3    IMeCOFT2_nf2_cp400_tnp440_ms5280_double_lby_r1_W3_20231123_005046                                   
SPKft      double     2   2   400     2       402     5280    9      2   2   2640    24   Y     23      1   3    SPKFT2_nf2_cp400_tnp402_ms5280_double_lby_r1_W3_20231123_005046                                     
IMeCOft    double     4   0   400     80      480     5280    10     2   2   -       -    Y     24      1   3    IMeCOFT4_nf0_cp400_tnp480_ms5280_double_lby_r1_W3_20231123_005046                                   
SPKft      double     4   0   400     4       404     5280    9      2   2   2640    24   Y     23      1   3    SPKFT4_nf0_cp400_tnp404_ms5280_double_lby_r1_W3_20231123_005047                                     
IMeCOft    double     4   4   400     80      480     5280    10     2   2   -       -    Y     24      1   3    IMeCOFT4_nf4_cp400_tnp480_ms5280_double_lby_r1_W3_20231123_005047                                   
SPKft      double     4   4   400     4       404     5280    9      2   2   2640    24   Y     23      1   3    SPKFT4_nf4_cp400_tnp404_ms5280_double_lby_r1_W3_20231123_005047                                     
IMeCOft    double     8   0   400     160     560     5280    12     2   2   -       -    Y     24      1   3    IMeCOFT8_nf0_cp400_tnp560_ms5280_double_lby_r1_W3_20231123_005047                                   
SPKft      double     8   0   400     8       408     5280    9      2   2   2640    24   Y     23      1   3    SPKFT8_nf0_cp400_tnp408_ms5280_double_lby_r1_W3_20231123_005047                                     
IMeCOft    double     8   8   400     160     560     5280    12     2   2   -       -    Y     24      1   3    IMeCOFT8_nf8_cp400_tnp560_ms5280_double_lby_r1_W3_20231123_005047                                   
SPKft      double     8   8   400     8       408     5280    9      2   2   2640    24   Y     23      1   3    SPKFT8_nf8_cp400_tnp408_ms5280_double_lby_r1_W3_20231123_005047                                     
IMeCO      single     -   -   400     0       400     10560   9      -   -   -       -    N     -       1   3    IMeCOFT0_cp400_tnp400_ms10560_single_lbn_r1_W3_20231123_005047                                      
SPK        single     -   -   400     0       400     10560   9      -   -   -       -    N     -       1   3    SPKFT0_cp400_tnp400_ms10560_single_lbn_r1_W3_20231123_005048                                        
IMeCOft    single     1   0   400     20      420     10560   9      2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp400_tnp420_ms10560_single_lbn_r1_W3_20231123_005048                                  
SPKft      single     1   0   400     1       401     10560   9      2   2   5280    24   N     -       1   3    SPKFT1_nf0_cp400_tnp401_ms10560_single_lbn_r1_W3_20231123_005048                                    
IMeCOft    single     1   1   400     20      420     10560   9      2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp400_tnp420_ms10560_single_lbn_r1_W3_20231123_005048                                  
SPKft      single     1   1   400     1       401     10560   9      2   2   5280    24   N     -       1   3    SPKFT1_nf1_cp400_tnp401_ms10560_single_lbn_r1_W3_20231123_005048                                    
IMeCOft    single     2   0   400     40      440     10560   10     2   2   -       -    N     -       1   3    IMeCOFT2_nf0_cp400_tnp440_ms10560_single_lbn_r1_W3_20231123_005048                                  
SPKft      single     2   0   400     2       402     10560   9      2   2   5280    24   N     -       1   3    SPKFT2_nf0_cp400_tnp402_ms10560_single_lbn_r1_W3_20231123_005048                                    
IMeCOft    single     2   2   400     40      440     10560   10     2   2   -       -    N     -       1   3    IMeCOFT2_nf2_cp400_tnp440_ms10560_single_lbn_r1_W3_20231123_005048                                  
SPKft      single     2   2   400     2       402     10560   9      2   2   5280    24   N     -       1   3    SPKFT2_nf2_cp400_tnp402_ms10560_single_lbn_r1_W3_20231123_005049                                    
IMeCOft    single     4   0   400     80      480     10560   10     2   2   -       -    N     -       1   3    IMeCOFT4_nf0_cp400_tnp480_ms10560_single_lbn_r1_W3_20231123_005049                                  
SPKft      single     4   0   400     4       404     10560   9      2   2   5280    24   N     -       1   3    SPKFT4_nf0_cp400_tnp404_ms10560_single_lbn_r1_W3_20231123_005049                                    
IMeCOft    single     4   4   400     80      480     10560   10     2   2   -       -    N     -       1   3    IMeCOFT4_nf4_cp400_tnp480_ms10560_single_lbn_r1_W3_20231123_005049                                  
SPKft      single     4   4   400     4       404     10560   9      2   2   5280    24   N     -       1   3    SPKFT4_nf4_cp400_tnp404_ms10560_single_lbn_r1_W3_20231123_005049                                    
IMeCOft    single     8   0   400     160     560     10560   12     2   2   -       -    N     -       1   3    IMeCOFT8_nf0_cp400_tnp560_ms10560_single_lbn_r1_W3_20231123_005049                                  
SPKft      single     8   0   400     8       408     10560   9      2   2   5280    24   N     -       1   3    SPKFT8_nf0_cp400_tnp408_ms10560_single_lbn_r1_W3_20231123_005049                                    
IMeCOft    single     8   8   400     160     560     10560   12     2   2   -       -    N     -       1   3    IMeCOFT8_nf8_cp400_tnp560_ms10560_single_lbn_r1_W3_20231123_005049                                  
SPKft      single     8   8   400     8       408     10560   9      2   2   5280    24   N     -       1   3    SPKFT8_nf8_cp400_tnp408_ms10560_single_lbn_r1_W3_20231123_005050                                    
IMeCO      double     -   -   400     0       400     10560   9      -   -   -       -    N     -       1   3    IMeCOFT0_cp400_tnp400_ms10560_double_lbn_r1_W3_20231123_005050                                      
SPK        double     -   -   400     0       400     10560   9      -   -   -       -    N     -       1   3    SPKFT0_cp400_tnp400_ms10560_double_lbn_r1_W3_20231123_005050                                        
IMeCOft    double     1   0   400     20      420     10560   9      2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp400_tnp420_ms10560_double_lbn_r1_W3_20231123_005050                                  
SPKft      double     1   0   400     1       401     10560   9      2   2   5280    24   N     -       1   3    SPKFT1_nf0_cp400_tnp401_ms10560_double_lbn_r1_W3_20231123_005050                                    
IMeCOft    double     1   1   400     20      420     10560   9      2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp400_tnp420_ms10560_double_lbn_r1_W3_20231123_005050                                  
SPKft      double     1   1   400     1       401     10560   9      2   2   5280    24   N     -       1   3    SPKFT1_nf1_cp400_tnp401_ms10560_double_lbn_r1_W3_20231123_005050                                    
IMeCOft    double     2   0   400     40      440     10560   10     2   2   -       -    N     -       1   3    IMeCOFT2_nf0_cp400_tnp440_ms10560_double_lbn_r1_W3_20231123_005050                                  
SPKft      double     2   0   400     2       402     10560   9      2   2   5280    24   N     -       1   3    SPKFT2_nf0_cp400_tnp402_ms10560_double_lbn_r1_W3_20231123_005051                                    
IMeCOft    double     2   2   400     40      440     10560   10     2   2   -       -    N     -       1   3    IMeCOFT2_nf2_cp400_tnp440_ms10560_double_lbn_r1_W3_20231123_005051                                  
SPKft      double     2   2   400     2       402     10560   9      2   2   5280    24   N     -       1   3    SPKFT2_nf2_cp400_tnp402_ms10560_double_lbn_r1_W3_20231123_005051                                    
IMeCOft    double     4   0   400     80      480     10560   10     2   2   -       -    N     -       1   3    IMeCOFT4_nf0_cp400_tnp480_ms10560_double_lbn_r1_W3_20231123_005051                                  
SPKft      double     4   0   400     4       404     10560   9      2   2   5280    24   N     -       1   3    SPKFT4_nf0_cp400_tnp404_ms10560_double_lbn_r1_W3_20231123_005051                                    
IMeCOft    double     4   4   400     80      480     10560   10     2   2   -       -    N     -       1   3    IMeCOFT4_nf4_cp400_tnp480_ms10560_double_lbn_r1_W3_20231123_005051                                  
SPKft      double     4   4   400     4       404     10560   9      2   2   5280    24   N     -       1   3    SPKFT4_nf4_cp400_tnp404_ms10560_double_lbn_r1_W3_20231123_005051                                    
IMeCOft    double     8   0   400     160     560     10560   12     2   2   -       -    N     -       1   3    IMeCOFT8_nf0_cp400_tnp560_ms10560_double_lbn_r1_W3_20231123_005051                                  
SPKft      double     8   0   400     8       408     10560   9      2   2   5280    24   N     -       1   3    SPKFT8_nf0_cp400_tnp408_ms10560_double_lbn_r1_W3_20231123_005052                                    
IMeCOft    double     8   8   400     160     560     10560   12     2   2   -       -    N     -       1   3    IMeCOFT8_nf8_cp400_tnp560_ms10560_double_lbn_r1_W3_20231123_005052                                  
SPKft      double     8   8   400     8       408     10560   9      2   2   5280    24   N     -       1   3    SPKFT8_nf8_cp400_tnp408_ms10560_double_lbn_r1_W3_20231123_005052                                    
IMeCO      single     -   -   400     0       400     10560   9      -   -   -       -    Y     23      1   3    IMeCOFT0_cp400_tnp400_ms10560_single_lby_r1_W3_20231123_005052                                      
SPK        single     -   -   400     0       400     10560   9      -   -   -       -    Y     23      1   3    SPKFT0_cp400_tnp400_ms10560_single_lby_r1_W3_20231123_005052                                        
IMeCOft    single     1   0   400     20      420     10560   9      2   2   -       -    Y     24      1   3    IMeCOFT1_nf0_cp400_tnp420_ms10560_single_lby_r1_W3_20231123_005052                                  
SPKft      single     1   0   400     1       401     10560   9      2   2   5280    24   Y     23      1   3    SPKFT1_nf0_cp400_tnp401_ms10560_single_lby_r1_W3_20231123_005052                                    
IMeCOft    single     1   1   400     20      420     10560   9      2   2   -       -    Y     24      1   3    IMeCOFT1_nf1_cp400_tnp420_ms10560_single_lby_r1_W3_20231123_005052                                  
SPKft      single     1   1   400     1       401     10560   9      2   2   5280    24   Y     23      1   3    SPKFT1_nf1_cp400_tnp401_ms10560_single_lby_r1_W3_20231123_005053                                    
IMeCOft    single     2   0   400     40      440     10560   10     2   2   -       -    Y     22      1   3    IMeCOFT2_nf0_cp400_tnp440_ms10560_single_lby_r1_W3_20231123_005053                                  
SPKft      single     2   0   400     2       402     10560   9      2   2   5280    24   Y     23      1   3    SPKFT2_nf0_cp400_tnp402_ms10560_single_lby_r1_W3_20231123_005053                                    
IMeCOft    single     2   2   400     40      440     10560   10     2   2   -       -    Y     22      1   3    IMeCOFT2_nf2_cp400_tnp440_ms10560_single_lby_r1_W3_20231123_005053                                  
SPKft      single     2   2   400     2       402     10560   9      2   2   5280    24   Y     23      1   3    SPKFT2_nf2_cp400_tnp402_ms10560_single_lby_r1_W3_20231123_005053                                    
IMeCOft    single     4   0   400     80      480     10560   10     2   2   -       -    Y     24      1   3    IMeCOFT4_nf0_cp400_tnp480_ms10560_single_lby_r1_W3_20231123_005053                                  
SPKft      single     4   0   400     4       404     10560   9      2   2   5280    24   Y     23      1   3    SPKFT4_nf0_cp400_tnp404_ms10560_single_lby_r1_W3_20231123_005053                                    
IMeCOft    single     4   4   400     80      480     10560   10     2   2   -       -    Y     24      1   3    IMeCOFT4_nf4_cp400_tnp480_ms10560_single_lby_r1_W3_20231123_005053                                  
SPKft      single     4   4   400     4       404     10560   9      2   2   5280    24   Y     23      1   3    SPKFT4_nf4_cp400_tnp404_ms10560_single_lby_r1_W3_20231123_005054                                    
IMeCOft    single     8   0   400     160     560     10560   12     2   2   -       -    Y     24      1   3    IMeCOFT8_nf0_cp400_tnp560_ms10560_single_lby_r1_W3_20231123_005054                                  
SPKft      single     8   0   400     8       408     10560   9      2   2   5280    24   Y     23      1   3    SPKFT8_nf0_cp400_tnp408_ms10560_single_lby_r1_W3_20231123_005054                                    
IMeCOft    single     8   8   400     160     560     10560   12     2   2   -       -    Y     24      1   3    IMeCOFT8_nf8_cp400_tnp560_ms10560_single_lby_r1_W3_20231123_005054                                  
SPKft      single     8   8   400     8       408     10560   9      2   2   5280    24   Y     23      1   3    SPKFT8_nf8_cp400_tnp408_ms10560_single_lby_r1_W3_20231123_005054                                    
IMeCO      double     -   -   400     0       400     10560   9      -   -   -       -    Y     23      1   3    IMeCOFT0_cp400_tnp400_ms10560_double_lby_r1_W3_20231123_005054                                      
SPK        double     -   -   400     0       400     10560   9      -   -   -       -    Y     23      1   3    SPKFT0_cp400_tnp400_ms10560_double_lby_r1_W3_20231123_005054                                        
IMeCOft    double     1   0   400     20      420     10560   9      2   2   -       -    Y     24      1   3    IMeCOFT1_nf0_cp400_tnp420_ms10560_double_lby_r1_W3_20231123_005054                                  
SPKft      double     1   0   400     1       401     10560   9      2   2   5280    24   Y     23      1   3    SPKFT1_nf0_cp400_tnp401_ms10560_double_lby_r1_W3_20231123_005055                                    
IMeCOft    double     1   1   400     20      420     10560   9      2   2   -       -    Y     24      1   3    IMeCOFT1_nf1_cp400_tnp420_ms10560_double_lby_r1_W3_20231123_005055                                  
SPKft      double     1   1   400     1       401     10560   9      2   2   5280    24   Y     23      1   3    SPKFT1_nf1_cp400_tnp401_ms10560_double_lby_r1_W3_20231123_005055                                    
IMeCOft    double     2   0   400     40      440     10560   10     2   2   -       -    Y     22      1   3    IMeCOFT2_nf0_cp400_tnp440_ms10560_double_lby_r1_W3_20231123_005055                                  
SPKft      double     2   0   400     2       402     10560   9      2   2   5280    24   Y     23      1   3    SPKFT2_nf0_cp400_tnp402_ms10560_double_lby_r1_W3_20231123_005055                                    
IMeCOft    double     2   2   400     40      440     10560   10     2   2   -       -    Y     22      1   3    IMeCOFT2_nf2_cp400_tnp440_ms10560_double_lby_r1_W3_20231123_005055                                  
SPKft      double     2   2   400     2       402     10560   9      2   2   5280    24   Y     23      1   3    SPKFT2_nf2_cp400_tnp402_ms10560_double_lby_r1_W3_20231123_005055                                    
IMeCOft    double     4   0   400     80      480     10560   10     2   2   -       -    Y     24      1   3    IMeCOFT4_nf0_cp400_tnp480_ms10560_double_lby_r1_W3_20231123_005055                                  
SPKft      double     4   0   400     4       404     10560   9      2   2   5280    24   Y     23      1   3    SPKFT4_nf0_cp400_tnp404_ms10560_double_lby_r1_W3_20231123_005056                                    
IMeCOft    double     4   4   400     80      480     10560   10     2   2   -       -    Y     24      1   3    IMeCOFT4_nf4_cp400_tnp480_ms10560_double_lby_r1_W3_20231123_005056                                  
SPKft      double     4   4   400     4       404     10560   9      2   2   5280    24   Y     23      1   3    SPKFT4_nf4_cp400_tnp404_ms10560_double_lby_r1_W3_20231123_005056                                    
IMeCOft    double     8   0   400     160     560     10560   12     2   2   -       -    Y     24      1   3    IMeCOFT8_nf0_cp400_tnp560_ms10560_double_lby_r1_W3_20231123_005056                                  
SPKft      double     8   0   400     8       408     10560   9      2   2   5280    24   Y     23      1   3    SPKFT8_nf0_cp400_tnp408_ms10560_double_lby_r1_W3_20231123_005056                                    
IMeCOft    double     8   8   400     160     560     10560   12     2   2   -       -    Y     24      1   3    IMeCOFT8_nf8_cp400_tnp560_ms10560_double_lby_r1_W3_20231123_005056                                  
SPKft      double     8   8   400     8       408     10560   9      2   2   5280    24   Y     23      1   3    SPKFT8_nf8_cp400_tnp408_ms10560_double_lby_r1_W3_20231123_005056                                    
IMeCO      single     -   -   400     0       400     15840   9      -   -   -       -    N     -       1   3    IMeCOFT0_cp400_tnp400_ms15840_single_lbn_r1_W3_20231123_005056                                      
SPK        single     -   -   400     0       400     15840   9      -   -   -       -    N     -       1   3    SPKFT0_cp400_tnp400_ms15840_single_lbn_r1_W3_20231123_005056                                        
IMeCOft    single     1   0   400     20      420     15840   9      2   2   -       -    N     -       1   3    IMeCOFT1_nf0_cp400_tnp420_ms15840_single_lbn_r1_W3_20231123_005057                                  
SPKft      single     1   0   400     1       401     15840   9      2   2   7920    24   N     -       1   3    SPKFT1_nf0_cp400_tnp401_ms15840_single_lbn_r1_W3_20231123_005057                                    
IMeCOft    single     1   1   400     20      420     15840   9      2   2   -       -    N     -       1   3    IMeCOFT1_nf1_cp400_tnp420_ms15840_single_lbn_r1_W3_20231123_005057                                  
SPKft      single     1   1   400     1       401     15840   9      2   2   7920    24   N     -       1   3    SPKFT1_nf1_cp400_tnp401_ms15840_single_lbn_r1_W3_20231123_005057                                    
IMeCOft    single     2   0   400     40      440     15840   10     2   2   -       -    N     -       1   3    IMeCOFT2_nf0_cp400_tnp440_ms15840_single_lbn_r1_W3_20231123_005057                                  
SPKft      single     2   0   400     2       402     15840   9      2   2   7920    24   N     -       1   3    SPKFT2_nf0_cp400_tnp402_ms15840_single_lbn_r1_W3_20231123_005057                                    
IMeCOft    single     2   2   400     40      440     15840   10     2   2   -       -    N     -       1   3    IMeCOFT2_nf2_cp400_tnp440_ms15840_single_lbn_r1_W3_20231123_005057                                  
SPKft      single     2   2   400     2       402     15840   9      2   2   7920    24   N     -       1   3    SPKFT2_nf2_cp400_tnp402_ms15840_single_lbn_r1_W3_20231123_005058                                    
IMeCOft    single     4   0   400     80      480     15840   10     2   2   -       -    N     -       1   3    IMeCOFT4_nf0_cp400_tnp480_ms15840_single_lbn_r1_W3_20231123_005058                                  
SPKft      single     4   0   400     4       404     15840   9      2   2   7920    24   N     -       1   3    SPKFT4_nf0_cp400_tnp404_ms15840_single_lbn_r1_W3_20231123_005058                                    
