ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
SPKft      single     1   1   400     1       401     42240   9      2   2   21120   24   Y     23      1   15   SPKFT1_nf1_cp400_tnp401_ms42240_single_lby_r1_W15_20231216_203108                                   
IMeCOft    double     1   0   400     20      420     42240   9      2   2   -       -    Y     24      1   15   IMeCOFT1_nf0_cp400_tnp420_ms42240_double_lby_r1_W15_20231216_203108                                 
SPKft      double     1   0   400     1       401     42240   9      2   2   21120   24   Y     23      1   15   SPKFT1_nf0_cp400_tnp401_ms42240_double_lby_r1_W15_20231216_203108                                   
IMeCOft    double     1   1   400     20      420     42240   9      2   2   -       -    Y     24      1   15   IMeCOFT1_nf1_cp400_tnp420_ms42240_double_lby_r1_W15_20231216_203109                                 
SPKft      double     1   1   400     1       401     42240   9      2   2   21120   24   Y     23      1   15   SPKFT1_nf1_cp400_tnp401_ms42240_double_lby_r1_W15_20231216_203109                                   
IMeCO      single     -   -   400     0       400     42240   9      -   -   -       -    N     -       1   15   IMeCOFT0_cp400_tnp400_ms42240_single_lbn_r1_W15_20231216_203109                                     
SPK        single     -   -   400     0       400     42240   9      -   -   -       -    N     -       1   15   SPKFT0_cp400_tnp400_ms42240_single_lbn_r1_W15_20231216_203109                                       
IMeCO      double     -   -   400     0       400     42240   9      -   -   -       -    N     -       1   15   IMeCOFT0_cp400_tnp400_ms42240_double_lbn_r1_W15_20231216_203109                                     
SPK        double     -   -   400     0       400     42240   9      -   -   -       -    N     -       1   15   SPKFT0_cp400_tnp400_ms42240_double_lbn_r1_W15_20231216_203109                                       
IMeCO      single     -   -   400     0       400     42240   9      -   -   -       -    Y     23      1   15   IMeCOFT0_cp400_tnp400_ms42240_single_lby_r1_W15_20231216_203110                                     
SPK        single     -   -   400     0       400     42240   9      -   -   -       -    Y     23      1   15   SPKFT0_cp400_tnp400_ms42240_single_lby_r1_W15_20231216_203110                                       
IMeCO      double     -   -   400     0       400     42240   9      -   -   -       -    Y     23      1   15   IMeCOFT0_cp400_tnp400_ms42240_double_lby_r1_W15_20231216_203110                                     
SPK        double     -   -   400     0       400     42240   9      -   -   -       -    Y     23      1   15   SPKFT0_cp400_tnp400_ms42240_double_lby_r1_W15_20231216_203110                                       
