ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
SPKft      single     1   1   576     1       577     42240   13     2   2   21120   22   N     -       1   15   SPKFT1_nf1_cp576_tnp577_ms42240_single_lbn_r1_W15_20231210_021721                                   
IMeCOft    double     1   0   576     24      600     42240   13     2   2   -       -    N     -       1   15   IMeCOFT1_nf0_cp576_tnp600_ms42240_double_lbn_r1_W15_20231210_021721                                 
SPKft      double     1   0   576     1       577     42240   13     2   2   21120   22   N     -       1   15   SPKFT1_nf0_cp576_tnp577_ms42240_double_lbn_r1_W15_20231210_021721                                   
IMeCOft    double     1   1   576     24      600     42240   13     2   2   -       -    N     -       1   15   IMeCOFT1_nf1_cp576_tnp600_ms42240_double_lbn_r1_W15_20231210_021721                                 
SPKft      double     1   1   576     1       577     42240   13     2   2   21120   22   N     -       1   15   SPKFT1_nf1_cp576_tnp577_ms42240_double_lbn_r1_W15_20231210_021721                                   
IMeCOft    single     1   0   576     24      600     42240   13     2   2   -       -    Y     24      1   15   IMeCOFT1_nf0_cp576_tnp600_ms42240_single_lby_r1_W15_20231210_021721                                 
SPKft      single     1   0   576     1       577     42240   13     2   2   21120   22   Y     23      1   15   SPKFT1_nf0_cp576_tnp577_ms42240_single_lby_r1_W15_20231210_021721                                   
IMeCOft    single     1   1   576     24      600     42240   13     2   2   -       -    Y     24      1   15   IMeCOFT1_nf1_cp576_tnp600_ms42240_single_lby_r1_W15_20231210_021722                                 
SPKft      single     1   1   576     1       577     42240   13     2   2   21120   22   Y     23      1   15   SPKFT1_nf1_cp576_tnp577_ms42240_single_lby_r1_W15_20231210_021722                                   
IMeCOft    double     1   0   576     24      600     42240   13     2   2   -       -    Y     24      1   15   IMeCOFT1_nf0_cp576_tnp600_ms42240_double_lby_r1_W15_20231210_021722                                 
SPKft      double     1   0   576     1       577     42240   13     2   2   21120   22   Y     23      1   15   SPKFT1_nf0_cp576_tnp577_ms42240_double_lby_r1_W15_20231210_021722                                   
IMeCOft    double     1   1   576     24      600     42240   13     2   2   -       -    Y     24      1   15   IMeCOFT1_nf1_cp576_tnp600_ms42240_double_lby_r1_W15_20231210_021722                                 
SPKft      double     1   1   576     1       577     42240   13     2   2   21120   22   Y     23      1   15   SPKFT1_nf1_cp576_tnp577_ms42240_double_lby_r1_W15_20231210_021722                                   
IMeCO      single     -   -   576     0       576     42240   12     -   -   -       -    N     -       1   15   IMeCOFT0_cp576_tnp576_ms42240_single_lbn_r1_W15_20231210_021722                                     
SPK        single     -   -   576     0       576     42240   12     -   -   -       -    N     -       1   15   SPKFT0_cp576_tnp576_ms42240_single_lbn_r1_W15_20231210_021722                                       
IMeCO      double     -   -   576     0       576     42240   12     -   -   -       -    N     -       1   15   IMeCOFT0_cp576_tnp576_ms42240_double_lbn_r1_W15_20231210_021723                                     
SPK        double     -   -   576     0       576     42240   12     -   -   -       -    N     -       1   15   SPKFT0_cp576_tnp576_ms42240_double_lbn_r1_W15_20231210_021723                                       
IMeCO      single     -   -   576     0       576     42240   12     -   -   -       -    Y     24      1   15   IMeCOFT0_cp576_tnp576_ms42240_single_lby_r1_W15_20231210_021723                                     
SPK        single     -   -   576     0       576     42240   12     -   -   -       -    Y     24      1   15   SPKFT0_cp576_tnp576_ms42240_single_lby_r1_W15_20231210_021723                                       
IMeCO      double     -   -   576     0       576     42240   12     -   -   -       -    Y     24      1   15   IMeCOFT0_cp576_tnp576_ms42240_double_lby_r1_W15_20231210_021723                                     
SPK        double     -   -   576     0       576     42240   12     -   -   -       -    Y     24      1   15   SPKFT0_cp576_tnp576_ms42240_double_lby_r1_W15_20231210_021723                                       
