ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
SPKft      single     2   0   400     2       402     36960   9      2   2   18480   24   Y     23      1   10   SPKFT2_nf0_cp400_tnp402_ms36960_single_lby_r1_W10_20231216_203221                                   
IMeCOft    single     2   2   400     40      440     36960   10     2   2   -       -    Y     22      1   10   IMeCOFT2_nf2_cp400_tnp440_ms36960_single_lby_r1_W10_20231216_203221                                 
SPKft      single     2   2   400     2       402     36960   9      2   2   18480   24   Y     23      1   10   SPKFT2_nf2_cp400_tnp402_ms36960_single_lby_r1_W10_20231216_203221                                   
IMeCOft    double     2   0   400     40      440     36960   10     2   2   -       -    Y     22      1   10   IMeCOFT2_nf0_cp400_tnp440_ms36960_double_lby_r1_W10_20231216_203221                                 
SPKft      double     2   0   400     2       402     36960   9      2   2   18480   24   Y     23      1   10   SPKFT2_nf0_cp400_tnp402_ms36960_double_lby_r1_W10_20231216_203221                                   
IMeCOft    double     2   2   400     40      440     36960   10     2   2   -       -    Y     22      1   10   IMeCOFT2_nf2_cp400_tnp440_ms36960_double_lby_r1_W10_20231216_203221                                 
SPKft      double     2   2   400     2       402     36960   9      2   2   18480   24   Y     23      1   10   SPKFT2_nf2_cp400_tnp402_ms36960_double_lby_r1_W10_20231216_203221                                   
IMeCOft    single     1   0   400     20      420     36960   9      2   2   -       -    N     -       1   10   IMeCOFT1_nf0_cp400_tnp420_ms36960_single_lbn_r1_W10_20231216_203221                                 
SPKft      single     1   0   400     1       401     36960   9      2   2   18480   24   N     -       1   10   SPKFT1_nf0_cp400_tnp401_ms36960_single_lbn_r1_W10_20231216_203222                                   
IMeCOft    single     1   1   400     20      420     36960   9      2   2   -       -    N     -       1   10   IMeCOFT1_nf1_cp400_tnp420_ms36960_single_lbn_r1_W10_20231216_203222                                 
SPKft      single     1   1   400     1       401     36960   9      2   2   18480   24   N     -       1   10   SPKFT1_nf1_cp400_tnp401_ms36960_single_lbn_r1_W10_20231216_203222                                   
IMeCOft    double     1   0   400     20      420     36960   9      2   2   -       -    N     -       1   10   IMeCOFT1_nf0_cp400_tnp420_ms36960_double_lbn_r1_W10_20231216_203222                                 
SPKft      double     1   0   400     1       401     36960   9      2   2   18480   24   N     -       1   10   SPKFT1_nf0_cp400_tnp401_ms36960_double_lbn_r1_W10_20231216_203222                                   
IMeCOft    double     1   1   400     20      420     36960   9      2   2   -       -    N     -       1   10   IMeCOFT1_nf1_cp400_tnp420_ms36960_double_lbn_r1_W10_20231216_203222                                 
SPKft      double     1   1   400     1       401     36960   9      2   2   18480   24   N     -       1   10   SPKFT1_nf1_cp400_tnp401_ms36960_double_lbn_r1_W10_20231216_203222                                   
IMeCOft    single     1   0   400     20      420     36960   9      2   2   -       -    Y     24      1   10   IMeCOFT1_nf0_cp400_tnp420_ms36960_single_lby_r1_W10_20231216_203222                                 
SPKft      single     1   0   400     1       401     36960   9      2   2   18480   24   Y     23      1   10   SPKFT1_nf0_cp400_tnp401_ms36960_single_lby_r1_W10_20231216_203222                                   
IMeCOft    single     1   1   400     20      420     36960   9      2   2   -       -    Y     24      1   10   IMeCOFT1_nf1_cp400_tnp420_ms36960_single_lby_r1_W10_20231216_203223                                 
SPKft      single     1   1   400     1       401     36960   9      2   2   18480   24   Y     23      1   10   SPKFT1_nf1_cp400_tnp401_ms36960_single_lby_r1_W10_20231216_203223                                   
IMeCOft    double     1   0   400     20      420     36960   9      2   2   -       -    Y     24      1   10   IMeCOFT1_nf0_cp400_tnp420_ms36960_double_lby_r1_W10_20231216_203223                                 
SPKft      double     1   0   400     1       401     36960   9      2   2   18480   24   Y     23      1   10   SPKFT1_nf0_cp400_tnp401_ms36960_double_lby_r1_W10_20231216_203223                                   
IMeCOft    double     1   1   400     20      420     36960   9      2   2   -       -    Y     24      1   10   IMeCOFT1_nf1_cp400_tnp420_ms36960_double_lby_r1_W10_20231216_203223                                 
SPKft      double     1   1   400     1       401     36960   9      2   2   18480   24   Y     23      1   10   SPKFT1_nf1_cp400_tnp401_ms36960_double_lby_r1_W10_20231216_203223                                   
IMeCO      single     -   -   400     0       400     36960   9      -   -   -       -    N     -       1   10   IMeCOFT0_cp400_tnp400_ms36960_single_lbn_r1_W10_20231216_203223                                     
SPK        single     -   -   400     0       400     36960   9      -   -   -       -    N     -       1   10   SPKFT0_cp400_tnp400_ms36960_single_lbn_r1_W10_20231216_203223                                       
IMeCO      double     -   -   400     0       400     36960   9      -   -   -       -    N     -       1   10   IMeCOFT0_cp400_tnp400_ms36960_double_lbn_r1_W10_20231216_203224                                     
SPK        double     -   -   400     0       400     36960   9      -   -   -       -    N     -       1   10   SPKFT0_cp400_tnp400_ms36960_double_lbn_r1_W10_20231216_203224                                       
IMeCO      single     -   -   400     0       400     36960   9      -   -   -       -    Y     23      1   10   IMeCOFT0_cp400_tnp400_ms36960_single_lby_r1_W10_20231216_203224                                     
SPK        single     -   -   400     0       400     36960   9      -   -   -       -    Y     23      1   10   SPKFT0_cp400_tnp400_ms36960_single_lby_r1_W10_20231216_203224                                       
IMeCO      double     -   -   400     0       400     36960   9      -   -   -       -    Y     23      1   10   IMeCOFT0_cp400_tnp400_ms36960_double_lby_r1_W10_20231216_203224                                     
SPK        double     -   -   400     0       400     36960   9      -   -   -       -    Y     23      1   10   SPKFT0_cp400_tnp400_ms36960_double_lby_r1_W10_20231216_203224                                       
