ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    double     2   2   144     24      168     15840   4      2   2   -       -    Y     21      1   8    IMeCOFT2_nf2_cp144_tnp168_ms15840_double_lby_r1_W8_20231211_130401                                  
SPKft      double     2   2   144     2       146     15840   4      2   2   7920    24   Y     19      1   8    SPKFT2_nf2_cp144_tnp146_ms15840_double_lby_r1_W8_20231211_130401                                    
IMeCOft    single     1   0   144     12      156     15840   4      2   2   -       -    Y     20      1   8    IMeCOFT1_nf0_cp144_tnp156_ms15840_single_lby_r1_W8_20231211_130402                                  
SPKft      single     1   0   144     1       145     15840   4      2   2   7920    24   Y     19      1   8    SPKFT1_nf0_cp144_tnp145_ms15840_single_lby_r1_W8_20231211_130402                                    
IMeCOft    single     1   1   144     12      156     15840   4      2   2   -       -    Y     20      1   8    IMeCOFT1_nf1_cp144_tnp156_ms15840_single_lby_r1_W8_20231211_130402                                  
SPKft      single     1   1   144     1       145     15840   4      2   2   7920    24   Y     19      1   8    SPKFT1_nf1_cp144_tnp145_ms15840_single_lby_r1_W8_20231211_130402                                    
IMeCOft    double     1   0   144     12      156     15840   4      2   2   -       -    Y     20      1   8    IMeCOFT1_nf0_cp144_tnp156_ms15840_double_lby_r1_W8_20231211_130402                                  
SPKft      double     1   0   144     1       145     15840   4      2   2   7920    24   Y     19      1   8    SPKFT1_nf0_cp144_tnp145_ms15840_double_lby_r1_W8_20231211_130402                                    
IMeCOft    double     1   1   144     12      156     15840   4      2   2   -       -    Y     20      1   8    IMeCOFT1_nf1_cp144_tnp156_ms15840_double_lby_r1_W8_20231211_130402                                  
SPKft      double     1   1   144     1       145     15840   4      2   2   7920    24   Y     19      1   8    SPKFT1_nf1_cp144_tnp145_ms15840_double_lby_r1_W8_20231211_130402                                    
IMeCO      single     -   -   144     0       144     15840   3      -   -   -       -    Y     24      1   8    IMeCOFT0_cp144_tnp144_ms15840_single_lby_r1_W8_20231211_130403                                      
SPK        single     -   -   144     0       144     15840   3      -   -   -       -    Y     24      1   8    SPKFT0_cp144_tnp144_ms15840_single_lby_r1_W8_20231211_130403                                        
IMeCO      double     -   -   144     0       144     15840   3      -   -   -       -    Y     24      1   8    IMeCOFT0_cp144_tnp144_ms15840_double_lby_r1_W8_20231211_130403                                      
SPK        double     -   -   144     0       144     15840   3      -   -   -       -    Y     24      1   8    SPKFT0_cp144_tnp144_ms15840_double_lby_r1_W8_20231211_130403                                        
