jobid	nodename	tempo	timestamp_measure	sys_power	cpu_power	mem_power	sys_util	cpu_util	mem_util	io_util	amb_temp	cpu1_temp	cpu2_temp	exh_temp	sysairflow	fan1a	fan1b	fan2a	fan2b	fan3a	fan3b	fan4a	fan4b	fan5a	fan5b	dcenergy	note	delta_e
901233	cresco6x146	Wed  6 Dec 16:01:14 CET 2023	1701874874	130.00	100.00	10.00	1.00	0.00	0.00	0.00	18.00	35.00	34.00	32.00	13.00	6912.00000	7040.00000	9472.00000	9856.00000	9472.00000	0.00000	9344.00000	9856.00000	6912.00000	7040.00000	71.77902		0.00003
901233	cresco6x138	Wed  6 Dec 16:01:14 CET 2023	1701874874	100.00	70.00	9.00	1.00	0.00	0.00	0.00	18.00	36.00	34.00	25.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	204.79093		0.00006
901233	cresco6x146	Wed  6 Dec 16:01:13 CET 2023	1701874873	130.00	100.00	10.00	1.00	0.00	0.00	0.00	18.00	35.00	34.00	34.00	13.00	6912.00000	7040.00000	9472.00000	9856.00000	9472.00000	0.00000	9344.00000	9856.00000	6912.00000	7040.00000	71.77899		0.00000
901233	cresco6x138	Wed  6 Dec 16:01:13 CET 2023	1701874873	130.00	90.00	9.00	0.00	0.00	0.00	0.00	18.00	36.00	34.00	27.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	204.79087		0.00000
901234	cresco6x276	Wed  6 Dec 16:01:55 CET 2023	1701874915	80.00	50.00	7.00	0.00	12.00	0.00	0.00	17.00	28.00	24.00	23.00	20.00	6272.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8832.00000	6272.00000	6272.00000	212.47267		0.00004
901234	cresco6x146	Wed  6 Dec 16:01:55 CET 2023	1701874915	120.00	90.00	10.00	13.00	0.00	0.00	0.00	18.00	37.00	35.00	35.00	13.00	7040.00000	7168.00000	9600.00000	9984.00000	9472.00000	0.00000	9472.00000	10112.00000	7168.00000	7168.00000	71.78068		0.00004
901234	cresco6x146	Wed  6 Dec 16:01:53 CET 2023	1701874913	130.00	100.00	10.00	13.00	0.00	0.00	0.00	18.00	37.00	35.00	35.00	13.00	7040.00000	7168.00000	9600.00000	9984.00000	9472.00000	0.00000	9472.00000	10112.00000	7168.00000	7168.00000	71.78064		0.00007
901234	cresco6x276	Wed  6 Dec 16:01:54 CET 2023	1701874914	90.00	60.00	8.00	0.00	0.00	0.00	0.00	17.00	28.00	24.00	23.00	20.00	6272.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8832.00000	6272.00000	6272.00000	212.47263		0.00002
901234	cresco6x146	Wed  6 Dec 16:01:52 CET 2023	1701874912	130.00	100.00	10.00	0.00	0.00	0.00	0.00	18.00	37.00	35.00	35.00	13.00	7040.00000	7168.00000	9600.00000	9984.00000	9472.00000	0.00000	9472.00000	10112.00000	7168.00000	7168.00000	71.78057		0.00004
901234	cresco6x276	Wed  6 Dec 16:01:52 CET 2023	1701874912	80.00	50.00	7.00	0.00	0.00	0.00	0.00	17.00	28.00	24.00	23.00	20.00	6272.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8832.00000	6272.00000	6272.00000	212.47261		0.00005
