jobid	nodename	tempo	timestamp_measure	sys_power	cpu_power	mem_power	sys_util	cpu_util	mem_util	io_util	amb_temp	cpu1_temp	cpu2_temp	exh_temp	sysairflow	fan1a	fan1b	fan2a	fan2b	fan3a	fan3b	fan4a	fan4b	fan5a	fan5b	dcenergy	note	delta_e
929075	cresco6x293	Wed 20 Dec 00:00:01 CET 2023	1703026801	80.00	50.00	5.00	0.00	0.00	0.00	0.00	17.00	29.00	27.00	34.00	20.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8832.00000	8448.00000	8704.00000	6144.00000	6272.00000	303.43485		0.00007
929075	cresco6x323	Wed 20 Dec 00:00:01 CET 2023	1703026801	80.00	50.00	7.00	0.00	17.00	0.00	0.00	17.00	31.00	25.00	23.00	20.00	6272.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8320.00000	8832.00000	6272.00000	6272.00000	300.42611		0.00007
929075	cresco6x010	Wed 20 Dec 00:00:01 CET 2023	1703026801	130.00	90.00	11.00	14.00	0.00	0.00	0.00	17.00	35.00	32.00	26.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8448.00000	8704.00000	8320.00000	8832.00000	6144.00000	6272.00000	245.85464		0.00012
929075	cresco6x214	Wed 20 Dec 00:00:01 CET 2023	1703026801	130.00	90.00	10.00	0.00	0.00	0.00	0.00	18.00	39.00	34.00	27.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	296.11338		0.00011
929075	cresco6x089	Tue 19 Dec 23:59:58 CET 2023	1703026798	260.00	220.00	14.00	0.00	0.00	0.00	0.00	18.00	37.00	35.00	28.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8832.00000	8320.00000	8704.00000	6144.00000	6272.00000	309.10671		0.00015
929075	cresco6x301	Tue 19 Dec 23:59:58 CET 2023	1703026798	80.00	50.00	5.00	0.00	0.00	0.00	0.00	16.00	25.00	27.00	22.00	20.00	6400.00000	5504.00000	8448.00000	8064.00000	8320.00000	8064.00000	8320.00000	8064.00000	6400.00000	5504.00000	312.33159	NodeReset 	0.00007
929075	cresco6x052	Tue 19 Dec 23:59:58 CET 2023	1703026798	130.00	100.00	10.00	0.00	0.00	0.00	0.00	18.00	39.00	34.00	27.00	23.00	6400.00000	5504.00000	8320.00000	8064.00000	8320.00000	8064.00000	8448.00000	8064.00000	6400.00000	5504.00000	301.62493		0.00015
929075	cresco6x075	Tue 19 Dec 23:59:58 CET 2023	1703026798	130.00	90.00	8.00	33.00	0.00	0.00	0.00	18.00	37.00	34.00	27.00	23.00	6400.00000	5504.00000	8448.00000	8064.00000	8448.00000	8064.00000	8320.00000	8064.00000	6400.00000	5504.00000	121.54117		0.00015
929075	cresco6x205	Tue 19 Dec 23:59:58 CET 2023	1703026798	300.00	250.00	15.00	0.00	0.00	0.00	0.00	18.00	36.00	31.00	27.00	23.00	6144.00000	6272.00000	8320.00000	8576.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	297.85765		0.00011
929075	cresco6x335	Tue 19 Dec 23:59:58 CET 2023	1703026798	80.00	50.00	7.00	0.00	22.00	0.00	0.00	17.00	30.00	26.00	33.00	9.00	2944.00000	2944.00000	3840.00000	3968.00000	3840.00000	3968.00000	3840.00000	3968.00000	2944.00000	2944.00000	279.66570		0.00007
929075	cresco6x230	Tue 19 Dec 23:59:58 CET 2023	1703026798	130.00	90.00	10.00	0.00	0.00	0.00	0.00	17.00	24.00	29.00	23.00	23.00	6912.00000	7040.00000	9216.00000	9728.00000	9344.00000	9728.00000	9216.00000	9600.00000	6912.00000	7040.00000	294.37620	NodeReset 	0.00008
929075	cresco6x323	Tue 19 Dec 23:59:58 CET 2023	1703026798	270.00	220.00	15.00	0.00	17.00	0.00	0.00	17.00	31.00	25.00	23.00	20.00	6272.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8320.00000	8832.00000	6272.00000	6272.00000	300.42604		0.00012
929075	cresco6x293	Tue 19 Dec 23:59:58 CET 2023	1703026798	200.00	140.00	10.00	0.00	0.00	0.00	0.00	17.00	29.00	27.00	24.00	20.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8832.00000	8448.00000	8704.00000	6144.00000	6272.00000	303.43478		0.00010
929075	cresco6x010	Tue 19 Dec 23:59:58 CET 2023	1703026798	250.00	210.00	14.00	0.00	0.00	0.00	0.00	17.00	35.00	32.00	26.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8448.00000	8704.00000	8320.00000	8832.00000	6144.00000	6272.00000	245.85452		0.00014
929075	cresco6x336	Tue 19 Dec 23:59:58 CET 2023	1703026798	290.00	240.00	14.00	0.00	0.00	0.00	0.00	18.00	30.00	25.00	33.00	9.00	2944.00000	2944.00000	3840.00000	3968.00000	3840.00000	3968.00000	3840.00000	3968.00000	2944.00000	2944.00000	286.12888		0.00013
929075	cresco6x214	Tue 19 Dec 23:59:58 CET 2023	1703026798	210.00	170.00	13.00	0.00	0.00	0.00	0.00	18.00	39.00	34.00	27.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	296.11327		0.00010
929075	cresco6x075	Tue 19 Dec 23:59:55 CET 2023	1703026795	200.00	160.00	11.00	0.00	0.00	0.00	0.00	18.00	37.00	34.00	27.00	23.00	6400.00000	5504.00000	8448.00000	8064.00000	8448.00000	8064.00000	8320.00000	8064.00000	6400.00000	5504.00000	121.54102		0.00013
929075	cresco6x301	Tue 19 Dec 23:59:55 CET 2023	1703026795	200.00	150.00	13.00	0.00	0.00	0.00	0.00	16.00	25.00	24.00	22.00	20.00	6400.00000	5504.00000	8448.00000	8064.00000	8320.00000	8064.00000	8320.00000	8064.00000	6400.00000	5504.00000	312.33152	NodeReset 	0.00020
929075	cresco6x323	Tue 19 Dec 23:59:55 CET 2023	1703026795	200.00	160.00	16.00	0.00	0.00	0.00	0.00	17.00	27.00	25.00	23.00	20.00	6272.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8320.00000	8832.00000	6272.00000	6272.00000	300.42592		0.00018
929075	cresco6x205	Tue 19 Dec 23:59:55 CET 2023	1703026795	200.00	160.00	13.00	0.00	0.00	0.00	0.00	18.00	36.00	31.00	27.00	23.00	6144.00000	6272.00000	8320.00000	8576.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	297.85754		0.00020
929075	cresco6x335	Tue 19 Dec 23:59:55 CET 2023	1703026795	200.00	150.00	14.00	0.00	0.00	0.00	0.00	17.00	30.00	26.00	33.00	9.00	2944.00000	2944.00000	3840.00000	3968.00000	3840.00000	3968.00000	3840.00000	3968.00000	2944.00000	2944.00000	279.66563		0.00019
929075	cresco6x089	Tue 19 Dec 23:59:55 CET 2023	1703026795	210.00	170.00	14.00	0.00	0.00	0.00	0.00	18.00	37.00	35.00	28.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8832.00000	8320.00000	8704.00000	6144.00000	6272.00000	309.10656		0.00019
929075	cresco6x052	Tue 19 Dec 23:59:55 CET 2023	1703026795	210.00	160.00	13.00	0.00	0.00	0.00	0.00	17.00	39.00	34.00	27.00	23.00	6400.00000	5504.00000	8320.00000	8064.00000	8320.00000	8064.00000	8448.00000	8064.00000	6400.00000	5504.00000	301.62478		0.00019
929075	cresco6x293	Tue 19 Dec 23:59:55 CET 2023	1703026795	210.00	160.00	13.00	0.00	0.00	0.00	0.00	17.00	26.00	27.00	24.00	20.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8832.00000	8448.00000	8704.00000	6144.00000	6272.00000	303.43468		0.00021
929075	cresco6x230	Tue 19 Dec 23:59:55 CET 2023	1703026795	190.00	150.00	14.00	0.00	0.00	0.00	0.00	17.00	24.00	22.00	23.00	23.00	6912.00000	7040.00000	8576.00000	8960.00000	8832.00000	9088.00000	8576.00000	9216.00000	7040.00000	7168.00000	294.37612	NodeReset 	0.00018
929075	cresco6x010	Tue 19 Dec 23:59:55 CET 2023	1703026795	200.00	160.00	15.00	0.00	0.00	0.00	0.00	17.00	35.00	32.00	26.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8448.00000	8704.00000	8320.00000	8832.00000	6144.00000	6272.00000	245.85438		0.00019
929075	cresco6x336	Tue 19 Dec 23:59:55 CET 2023	1703026795	210.00	160.00	13.00	0.00	0.00	0.00	0.00	18.00	30.00	25.00	33.00	9.00	2944.00000	2944.00000	3840.00000	3968.00000	3840.00000	3968.00000	3840.00000	3968.00000	2944.00000	2944.00000	286.12875		0.00018
929075	cresco6x214	Tue 19 Dec 23:59:55 CET 2023	1703026795	170.00	130.00	13.00	0.00	0.00	0.00	0.00	18.00	39.00	34.00	27.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	296.11317		0.00015
929075	cresco6x075	Tue 19 Dec 23:59:52 CET 2023	1703026792	130.00	90.00	8.00	0.00	0.00	0.00	0.00	18.00	37.00	34.00	27.00	23.00	6400.00000	5504.00000	8448.00000	8064.00000	8448.00000	8064.00000	8320.00000	8064.00000	6400.00000	5504.00000	121.54089		0.00016
929075	cresco6x205	Tue 19 Dec 23:59:52 CET 2023	1703026792	100.00	70.00	10.00	0.00	0.00	0.00	0.00	18.00	36.00	31.00	27.00	23.00	6144.00000	6272.00000	8320.00000	8576.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	297.85734		0.00015
929075	cresco6x301	Tue 19 Dec 23:59:52 CET 2023	1703026792	80.00	50.00	4.00	0.00	0.00	0.00	0.00	16.00	25.00	24.00	22.00	20.00	6400.00000	5504.00000	8448.00000	8064.00000	8320.00000	8064.00000	8320.00000	8064.00000	6400.00000	5504.00000	312.33132	NodeReset 	0.00010
929075	cresco6x089	Tue 19 Dec 23:59:52 CET 2023	1703026792	130.00	100.00	11.00	0.00	0.00	0.00	0.00	18.00	36.00	35.00	28.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8832.00000	8320.00000	8704.00000	6144.00000	6272.00000	309.10637		0.00013
929075	cresco6x052	Tue 19 Dec 23:59:52 CET 2023	1703026792	130.00	100.00	9.00	0.00	0.00	0.00	0.00	17.00	40.00	34.00	27.00	23.00	6400.00000	5504.00000	8320.00000	8064.00000	8320.00000	8064.00000	8448.00000	8064.00000	6400.00000	5504.00000	301.62459		0.00012
929075	cresco6x335	Tue 19 Dec 23:59:52 CET 2023	1703026792	80.00	50.00	6.00	0.00	0.00	0.00	0.00	17.00	30.00	26.00	33.00	9.00	2944.00000	2944.00000	3840.00000	3968.00000	3840.00000	3968.00000	3840.00000	3968.00000	2944.00000	2944.00000	279.66544		0.00012
929075	cresco6x323	Tue 19 Dec 23:59:52 CET 2023	1703026792	80.00	50.00	7.00	0.00	0.00	0.00	0.00	17.00	27.00	25.00	23.00	20.00	6272.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8832.00000	6272.00000	6272.00000	300.42574		0.00007
929075	cresco6x293	Tue 19 Dec 23:59:52 CET 2023	1703026792	80.00	50.00	5.00	0.00	0.00	0.00	0.00	17.00	26.00	23.00	24.00	20.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8832.00000	8448.00000	8704.00000	6144.00000	6272.00000	303.43447		0.00009
929075	cresco6x010	Tue 19 Dec 23:59:52 CET 2023	1703026792	130.00	90.00	11.00	0.00	0.00	0.00	0.00	17.00	35.00	32.00	26.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8448.00000	8704.00000	8320.00000	8832.00000	6144.00000	6272.00000	245.85419		0.00011
929075	cresco6x230	Tue 19 Dec 23:59:52 CET 2023	1703026792	80.00	50.00	7.00	0.00	0.00	0.00	0.00	17.00	24.00	22.00	23.00	23.00	6912.00000	7040.00000	8576.00000	8960.00000	8832.00000	9088.00000	8576.00000	9216.00000	7040.00000	7168.00000	294.37594	NodeReset 	0.00009
929075	cresco6x336	Tue 19 Dec 23:59:52 CET 2023	1703026792	80.00	50.00	6.00	0.00	0.00	0.00	0.00	18.00	30.00	25.00	33.00	9.00	2944.00000	2944.00000	3840.00000	3968.00000	3840.00000	3968.00000	3840.00000	3968.00000	2944.00000	2944.00000	286.12857		0.00007
929075	cresco6x214	Tue 19 Dec 23:59:52 CET 2023	1703026792	130.00	90.00	10.00	0.00	0.00	0.00	0.00	18.00	39.00	34.00	27.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	296.11302		0.00012
929075	cresco6x075	Tue 19 Dec 23:59:49 CET 2023	1703026789	130.00	90.00	8.00	0.00	0.00	0.00	0.00	18.00	37.00	34.00	27.00	23.00	6400.00000	5504.00000	8448.00000	8064.00000	8448.00000	8064.00000	8320.00000	8064.00000	6400.00000	5504.00000	121.54073		0.00000
929075	cresco6x301	Tue 19 Dec 23:59:49 CET 2023	1703026789	80.00	50.00	5.00	0.00	0.00	0.00	0.00	16.00	25.00	24.00	23.00	20.00	6400.00000	5504.00000	8448.00000	8064.00000	8320.00000	8064.00000	8320.00000	8064.00000	6400.00000	5504.00000	312.33122	NodeReset 	0.00000
929075	cresco6x335	Tue 19 Dec 23:59:49 CET 2023	1703026789	80.00	50.00	6.00	12.00	0.00	0.00	0.00	17.00	30.00	26.00	33.00	9.00	2944.00000	2944.00000	3840.00000	3968.00000	3840.00000	3968.00000	3840.00000	3968.00000	2944.00000	2944.00000	279.66532		0.00000
929075	cresco6x205	Tue 19 Dec 23:59:49 CET 2023	1703026789	130.00	100.00	10.00	0.00	0.00	0.00	0.00	18.00	36.00	32.00	27.00	23.00	6144.00000	6272.00000	8320.00000	8576.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	297.85719		0.00000
929075	cresco6x052	Tue 19 Dec 23:59:49 CET 2023	1703026789	130.00	100.00	10.00	0.00	0.00	0.00	0.00	17.00	40.00	35.00	27.00	23.00	6400.00000	5504.00000	8320.00000	8064.00000	8320.00000	8064.00000	8448.00000	8064.00000	6400.00000	5504.00000	301.62447		0.00000
929075	cresco6x089	Tue 19 Dec 23:59:49 CET 2023	1703026789	130.00	100.00	10.00	0.00	0.00	0.00	0.00	18.00	36.00	35.00	28.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8832.00000	8320.00000	8704.00000	6144.00000	6272.00000	309.10624		0.00000
929075	cresco6x010	Tue 19 Dec 23:59:49 CET 2023	1703026789	130.00	90.00	11.00	0.00	0.00	0.00	0.00	17.00	35.00	32.00	26.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8448.00000	8704.00000	8320.00000	8832.00000	6144.00000	6272.00000	245.85408		0.00000
929075	cresco6x293	Tue 19 Dec 23:59:49 CET 2023	1703026789	80.00	50.00	5.00	0.00	0.00	0.00	0.00	17.00	26.00	23.00	24.00	20.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8832.00000	8448.00000	8704.00000	6144.00000	6272.00000	303.43438		0.00000
929075	cresco6x323	Tue 19 Dec 23:59:49 CET 2023	1703026789	80.00	50.00	7.00	0.00	0.00	0.00	0.00	17.00	27.00	25.00	23.00	20.00	6272.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8832.00000	6272.00000	6272.00000	300.42567		0.00000
929075	cresco6x230	Tue 19 Dec 23:59:49 CET 2023	1703026789	80.00	50.00	7.00	0.00	0.00	0.00	0.00	17.00	24.00	22.00	23.00	23.00	6400.00000	6528.00000	8448.00000	8960.00000	8576.00000	8960.00000	8576.00000	8832.00000	6400.00000	6528.00000	294.37585	NodeReset 	0.00000
929075	cresco6x336	Tue 19 Dec 23:59:49 CET 2023	1703026789	80.00	50.00	6.00	0.00	0.00	0.00	0.00	18.00	30.00	25.00	33.00	9.00	2944.00000	2944.00000	3840.00000	3968.00000	3840.00000	3968.00000	3840.00000	3968.00000	2944.00000	2944.00000	286.12850		0.00000
929075	cresco6x214	Tue 19 Dec 23:59:49 CET 2023	1703026789	130.00	90.00	10.00	0.00	0.00	0.00	0.00	18.00	39.00	34.00	27.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	296.11290		0.00000
929076	cresco6x235	Wed 20 Dec 00:00:44 CET 2023	1703026844	80.00	50.00	5.00	21.00	20.00	0.00	0.00	18.00	34.00	26.00	39.00	16.00	5760.00000	5888.00000	7552.00000	7680.00000	7680.00000	7808.00000	7552.00000	7936.00000	5760.00000	5888.00000	309.03909		0.00004
929076	cresco6x219	Wed 20 Dec 00:00:44 CET 2023	1703026844	80.00	50.00	7.00	47.00	0.00	0.00	0.00	17.00	29.00	25.00	23.00	23.00	6144.00000	6272.00000	8192.00000	8704.00000	8448.00000	8832.00000	8320.00000	8832.00000	6144.00000	6272.00000	314.12720		0.00005
929076	cresco6x135	Wed 20 Dec 00:00:43 CET 2023	1703026843	130.00	90.00	7.00	0.00	51.00	0.00	0.00	19.00	38.00	35.00	28.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8448.00000	8704.00000	6144.00000	6272.00000	297.41213	NodeReset 	0.00007
929076	cresco6x237	Wed 20 Dec 00:00:43 CET 2023	1703026843	80.00	50.00	6.00	0.00	0.00	0.00	0.00	17.00	28.00	24.00	23.00	20.00	6272.00000	6272.00000	8448.00000	8704.00000	8448.00000	8704.00000	8448.00000	8832.00000	6144.00000	6272.00000	309.05350		0.00004
929076	cresco6x220	Wed 20 Dec 00:00:44 CET 2023	1703026844	80.00	50.00	5.00	17.00	27.00	0.00	0.00	17.00	28.00	25.00	32.00	23.00	6144.00000	6272.00000	8192.00000	8704.00000	8320.00000	8832.00000	8320.00000	8832.00000	6144.00000	6272.00000	300.36443	NodeReset 	0.00004
929076	cresco6x205	Wed 20 Dec 00:00:42 CET 2023	1703026842	130.00	100.00	10.00	13.00	0.00	0.00	0.00	18.00	36.00	33.00	27.00	23.00	6144.00000	6272.00000	8320.00000	8576.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	297.85921		0.00008
929076	cresco6x335	Wed 20 Dec 00:00:42 CET 2023	1703026842	80.00	60.00	7.00	50.00	0.00	0.00	0.00	17.00	32.00	28.00	55.00	9.00	2944.00000	2944.00000	3840.00000	3968.00000	3840.00000	3968.00000	3840.00000	3968.00000	2944.00000	2944.00000	279.66680		0.00007
929076	cresco6x057	Wed 20 Dec 00:00:42 CET 2023	1703026842	130.00	90.00	10.00	21.00	0.00	0.00	0.00	19.00	29.00	30.00	21.00	92.00	12416.00000	12544.00000	16896.00000	17792.00000	17024.00000	17792.00000	16896.00000	17792.00000	12416.00000	12544.00000	296.70765		0.00011
929076	cresco6x056	Wed 20 Dec 00:00:42 CET 2023	1703026842	130.00	100.00	12.00	0.00	40.00	0.00	0.00	18.00	37.00	36.00	27.00	23.00	6144.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8832.00000	6144.00000	6272.00000	237.25875		0.00007
929076	cresco6x235	Wed 20 Dec 00:00:41 CET 2023	1703026841	80.00	50.00	5.00	0.00	20.00	0.00	0.00	18.00	34.00	26.00	39.00	16.00	5760.00000	5888.00000	7552.00000	7680.00000	7680.00000	7808.00000	7552.00000	7936.00000	5760.00000	5888.00000	309.03905		0.00005
929076	cresco6x219	Wed 20 Dec 00:00:41 CET 2023	1703026841	80.00	50.00	7.00	47.00	0.00	0.00	0.00	17.00	29.00	24.00	23.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8448.00000	8832.00000	8320.00000	8832.00000	6144.00000	6272.00000	314.12715		0.00005
929076	cresco6x220	Wed 20 Dec 00:00:42 CET 2023	1703026841	80.00	50.00	5.00	17.00	27.00	0.00	0.00	17.00	28.00	25.00	32.00	23.00	6144.00000	6272.00000	8192.00000	8704.00000	8320.00000	8832.00000	8320.00000	8832.00000	6144.00000	6272.00000	300.36439	NodeReset 	0.00005
929076	cresco6x135	Wed 20 Dec 00:00:41 CET 2023	1703026841	130.00	90.00	7.00	0.00	51.00	0.00	0.00	19.00	38.00	35.00	28.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8448.00000	8704.00000	6144.00000	6272.00000	297.41206	NodeReset 	0.00008
929076	cresco6x237	Wed 20 Dec 00:00:41 CET 2023	1703026841	80.00	50.00	6.00	0.00	0.00	0.00	0.00	17.00	27.00	24.00	23.00	20.00	6272.00000	6272.00000	8448.00000	8704.00000	8448.00000	8704.00000	8448.00000	8832.00000	6144.00000	6272.00000	309.05346		0.00007
929076	cresco6x205	Wed 20 Dec 00:00:39 CET 2023	1703026839	130.00	100.00	10.00	13.00	0.00	0.00	0.00	18.00	36.00	32.00	27.00	23.00	6144.00000	6272.00000	8320.00000	8576.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	297.85913		0.00011
929076	cresco6x335	Wed 20 Dec 00:00:39 CET 2023	1703026839	80.00	50.00	6.00	0.00	0.00	0.00	0.00	17.00	32.00	26.00	55.00	9.00	2944.00000	2944.00000	3840.00000	3968.00000	3840.00000	3968.00000	3840.00000	3968.00000	2944.00000	2944.00000	279.66673		0.00004
929076	cresco6x057	Wed 20 Dec 00:00:39 CET 2023	1703026839	130.00	90.00	10.00	21.00	0.00	0.00	0.00	19.00	29.00	29.00	21.00	92.00	12416.00000	12544.00000	16896.00000	17792.00000	17024.00000	17792.00000	16896.00000	17792.00000	12416.00000	12544.00000	296.70754		0.00007
929076	cresco6x056	Wed 20 Dec 00:00:39 CET 2023	1703026839	130.00	100.00	12.00	0.00	0.00	0.00	0.00	18.00	37.00	36.00	27.00	23.00	6144.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8832.00000	6144.00000	6272.00000	237.25868		0.00011
929076	cresco6x220	Wed 20 Dec 00:00:39 CET 2023	1703026839	80.00	50.00	6.00	17.00	0.00	0.00	0.00	17.00	28.00	25.00	32.00	23.00	6144.00000	6272.00000	8192.00000	8704.00000	8320.00000	8832.00000	8320.00000	8832.00000	6144.00000	6272.00000	300.36434	NodeReset 	0.00004
929076	cresco6x235	Wed 20 Dec 00:00:39 CET 2023	1703026839	80.00	50.00	5.00	0.00	20.00	0.00	0.00	18.00	34.00	26.00	39.00	16.00	5760.00000	5888.00000	7552.00000	7680.00000	7680.00000	7808.00000	7552.00000	7936.00000	5760.00000	5888.00000	309.03900		0.00007
929076	cresco6x219	Wed 20 Dec 00:00:39 CET 2023	1703026839	80.00	50.00	6.00	0.00	0.00	0.00	0.00	17.00	29.00	24.00	23.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8448.00000	8832.00000	8320.00000	8832.00000	6144.00000	6272.00000	314.12710		0.00006
929076	cresco6x135	Wed 20 Dec 00:00:38 CET 2023	1703026838	130.00	90.00	7.00	0.00	0.00	0.00	0.00	19.00	38.00	35.00	28.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8448.00000	8704.00000	6144.00000	6272.00000	297.41198	NodeReset 	0.00011
