ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    single     8   0   144     96      240     42240   5      2   2   -       -    N     -       1   60   IMeCOFT8_nf0_cp144_tnp240_ms42240_single_lbn_r1_W60_20231228_101749                                 
IMeCOft    single     8   8   144     96      240     42240   5      2   2   -       -    N     -       1   60   IMeCOFT8_nf8_cp144_tnp240_ms42240_single_lbn_r1_W60_20231228_101749                                 
IMeCOft    double     8   0   144     96      240     42240   5      2   2   -       -    N     -       1   60   IMeCOFT8_nf0_cp144_tnp240_ms42240_double_lbn_r1_W60_20231228_101749                                 
IMeCOft    double     8   8   144     96      240     42240   5      2   2   -       -    N     -       1   60   IMeCOFT8_nf8_cp144_tnp240_ms42240_double_lbn_r1_W60_20231228_101749                                 
IMeCOft    single     8   0   144     96      240     42240   5      2   2   -       -    Y     24      1   60   IMeCOFT8_nf0_cp144_tnp240_ms42240_single_lby_r1_W60_20231228_101750                                 
IMeCOft    single     8   8   144     96      240     42240   5      2   2   -       -    Y     24      1   60   IMeCOFT8_nf8_cp144_tnp240_ms42240_single_lby_r1_W60_20231228_101750                                 
IMeCOft    double     8   0   144     96      240     42240   5      2   2   -       -    Y     24      1   60   IMeCOFT8_nf0_cp144_tnp240_ms42240_double_lby_r1_W60_20231228_101750                                 
IMeCOft    double     8   8   144     96      240     42240   5      2   2   -       -    Y     24      1   60   IMeCOFT8_nf8_cp144_tnp240_ms42240_double_lby_r1_W60_20231228_101750                                 
IMeCOft    single     8   0   144     96      240     36960   5      2   2   -       -    N     -       1   60   IMeCOFT8_nf0_cp144_tnp240_ms36960_single_lbn_r1_W60_20231228_101750                                 
IMeCOft    single     8   8   144     96      240     36960   5      2   2   -       -    N     -       1   60   IMeCOFT8_nf8_cp144_tnp240_ms36960_single_lbn_r1_W60_20231228_101750                                 
IMeCOft    double     8   0   144     96      240     36960   5      2   2   -       -    N     -       1   60   IMeCOFT8_nf0_cp144_tnp240_ms36960_double_lbn_r1_W60_20231228_101750                                 
IMeCOft    double     8   8   144     96      240     36960   5      2   2   -       -    N     -       1   60   IMeCOFT8_nf8_cp144_tnp240_ms36960_double_lbn_r1_W60_20231228_101750                                 
IMeCOft    single     8   0   144     96      240     36960   5      2   2   -       -    Y     24      1   60   IMeCOFT8_nf0_cp144_tnp240_ms36960_single_lby_r1_W60_20231228_101751                                 
IMeCOft    single     8   8   144     96      240     36960   5      2   2   -       -    Y     24      1   60   IMeCOFT8_nf8_cp144_tnp240_ms36960_single_lby_r1_W60_20231228_101751                                 
IMeCOft    double     8   0   144     96      240     36960   5      2   2   -       -    Y     24      1   60   IMeCOFT8_nf0_cp144_tnp240_ms36960_double_lby_r1_W60_20231228_101751                                 
IMeCOft    double     8   8   144     96      240     36960   5      2   2   -       -    Y     24      1   60   IMeCOFT8_nf8_cp144_tnp240_ms36960_double_lby_r1_W60_20231228_101751                                 
IMeCOft    single     8   0   144     96      240     31680   5      2   2   -       -    N     -       1   60   IMeCOFT8_nf0_cp144_tnp240_ms31680_single_lbn_r1_W60_20231228_101751                                 
IMeCOft    single     8   8   144     96      240     31680   5      2   2   -       -    N     -       1   60   IMeCOFT8_nf8_cp144_tnp240_ms31680_single_lbn_r1_W60_20231228_101751                                 
IMeCOft    double     8   0   144     96      240     31680   5      2   2   -       -    N     -       1   60   IMeCOFT8_nf0_cp144_tnp240_ms31680_double_lbn_r1_W60_20231228_101751                                 
IMeCOft    double     8   8   144     96      240     31680   5      2   2   -       -    N     -       1   60   IMeCOFT8_nf8_cp144_tnp240_ms31680_double_lbn_r1_W60_20231228_101751                                 
IMeCOft    single     8   0   144     96      240     31680   5      2   2   -       -    Y     24      1   60   IMeCOFT8_nf0_cp144_tnp240_ms31680_single_lby_r1_W60_20231228_101752                                 
IMeCOft    single     8   8   144     96      240     31680   5      2   2   -       -    Y     24      1   60   IMeCOFT8_nf8_cp144_tnp240_ms31680_single_lby_r1_W60_20231228_101752                                 
IMeCOft    double     8   0   144     96      240     31680   5      2   2   -       -    Y     24      1   60   IMeCOFT8_nf0_cp144_tnp240_ms31680_double_lby_r1_W60_20231228_101752                                 
IMeCOft    double     8   8   144     96      240     31680   5      2   2   -       -    Y     24      1   60   IMeCOFT8_nf8_cp144_tnp240_ms31680_double_lby_r1_W60_20231228_101752                                 
