ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB NAME                                                                                            
SPKft      double     8   8   400     8       408     42240   9      2   2   21120   24   N     -       1   15   SPKFT8_nf8_cp400_tnp408_ms42240_double_lbn_r1_W15_20231130_023605                                   
IMeCO      single     -   -   400     0       400     42240   9      -   -   -       -    Y     23      1   15   IMeCOFT0_cp400_tnp400_ms42240_single_lby_r1_W15_20231130_023605                                     
SPK        single     -   -   400     0       400     42240   9      -   -   -       -    Y     23      1   15   SPKFT0_cp400_tnp400_ms42240_single_lby_r1_W15_20231130_023605                                       
IMeCOft    single     1   0   400     20      420     42240   9      2   2   -       -    Y     24      1   15   IMeCOFT1_nf0_cp400_tnp420_ms42240_single_lby_r1_W15_20231130_023605                                 
SPKft      single     1   0   400     1       401     42240   9      2   2   21120   24   Y     23      1   15   SPKFT1_nf0_cp400_tnp401_ms42240_single_lby_r1_W15_20231130_023605                                   
IMeCOft    single     1   1   400     20      420     42240   9      2   2   -       -    Y     24      1   15   IMeCOFT1_nf1_cp400_tnp420_ms42240_single_lby_r1_W15_20231130_023606                                 
SPKft      single     1   1   400     1       401     42240   9      2   2   21120   24   Y     23      1   15   SPKFT1_nf1_cp400_tnp401_ms42240_single_lby_r1_W15_20231130_023606                                   
IMeCOft    single     2   0   400     40      440     42240   10     2   2   -       -    Y     22      1   15   IMeCOFT2_nf0_cp400_tnp440_ms42240_single_lby_r1_W15_20231130_023606                                 
SPKft      single     2   0   400     2       402     42240   9      2   2   21120   24   Y     23      1   15   SPKFT2_nf0_cp400_tnp402_ms42240_single_lby_r1_W15_20231130_023606                                   
IMeCOft    single     2   2   400     40      440     42240   10     2   2   -       -    Y     22      1   15   IMeCOFT2_nf2_cp400_tnp440_ms42240_single_lby_r1_W15_20231130_023606                                 
SPKft      single     2   2   400     2       402     42240   9      2   2   21120   24   Y     23      1   15   SPKFT2_nf2_cp400_tnp402_ms42240_single_lby_r1_W15_20231130_023606                                   
IMeCOft    single     4   0   400     80      480     42240   10     2   2   -       -    Y     24      1   15   IMeCOFT4_nf0_cp400_tnp480_ms42240_single_lby_r1_W15_20231130_023606                                 
SPKft      single     4   0   400     4       404     42240   9      2   2   21120   24   Y     23      1   15   SPKFT4_nf0_cp400_tnp404_ms42240_single_lby_r1_W15_20231130_023606                                   
IMeCOft    single     4   4   400     80      480     42240   10     2   2   -       -    Y     24      1   15   IMeCOFT4_nf4_cp400_tnp480_ms42240_single_lby_r1_W15_20231130_023607                                 
SPKft      single     4   4   400     4       404     42240   9      2   2   21120   24   Y     23      1   15   SPKFT4_nf4_cp400_tnp404_ms42240_single_lby_r1_W15_20231130_023607                                   
IMeCOft    single     8   0   400     160     560     42240   12     2   2   -       -    Y     24      1   15   IMeCOFT8_nf0_cp400_tnp560_ms42240_single_lby_r1_W15_20231130_023607                                 
SPKft      single     8   0   400     8       408     42240   9      2   2   21120   24   Y     23      1   15   SPKFT8_nf0_cp400_tnp408_ms42240_single_lby_r1_W15_20231130_023607                                   
IMeCOft    single     8   8   400     160     560     42240   12     2   2   -       -    Y     24      1   15   IMeCOFT8_nf8_cp400_tnp560_ms42240_single_lby_r1_W15_20231130_023607                                 
SPKft      single     8   8   400     8       408     42240   9      2   2   21120   24   Y     23      1   15   SPKFT8_nf8_cp400_tnp408_ms42240_single_lby_r1_W15_20231130_023607                                   
IMeCO      double     -   -   400     0       400     42240   9      -   -   -       -    Y     23      1   15   IMeCOFT0_cp400_tnp400_ms42240_double_lby_r1_W15_20231130_023607                                     
SPK        double     -   -   400     0       400     42240   9      -   -   -       -    Y     23      1   15   SPKFT0_cp400_tnp400_ms42240_double_lby_r1_W15_20231130_023607                                       
IMeCOft    double     1   0   400     20      420     42240   9      2   2   -       -    Y     24      1   15   IMeCOFT1_nf0_cp400_tnp420_ms42240_double_lby_r1_W15_20231130_023608                                 
SPKft      double     1   0   400     1       401     42240   9      2   2   21120   24   Y     23      1   15   SPKFT1_nf0_cp400_tnp401_ms42240_double_lby_r1_W15_20231130_023608                                   
IMeCOft    double     1   1   400     20      420     42240   9      2   2   -       -    Y     24      1   15   IMeCOFT1_nf1_cp400_tnp420_ms42240_double_lby_r1_W15_20231130_023608                                 
SPKft      double     1   1   400     1       401     42240   9      2   2   21120   24   Y     23      1   15   SPKFT1_nf1_cp400_tnp401_ms42240_double_lby_r1_W15_20231130_023608                                   
IMeCOft    double     2   0   400     40      440     42240   10     2   2   -       -    Y     22      1   15   IMeCOFT2_nf0_cp400_tnp440_ms42240_double_lby_r1_W15_20231130_023608                                 
SPKft      double     2   0   400     2       402     42240   9      2   2   21120   24   Y     23      1   15   SPKFT2_nf0_cp400_tnp402_ms42240_double_lby_r1_W15_20231130_023608                                   
IMeCOft    double     2   2   400     40      440     42240   10     2   2   -       -    Y     22      1   15   IMeCOFT2_nf2_cp400_tnp440_ms42240_double_lby_r1_W15_20231130_023608                                 
SPKft      double     2   2   400     2       402     42240   9      2   2   21120   24   Y     23      1   15   SPKFT2_nf2_cp400_tnp402_ms42240_double_lby_r1_W15_20231130_023608                                   
IMeCOft    double     4   0   400     80      480     42240   10     2   2   -       -    Y     24      1   15   IMeCOFT4_nf0_cp400_tnp480_ms42240_double_lby_r1_W15_20231130_023609                                 
SPKft      double     4   0   400     4       404     42240   9      2   2   21120   24   Y     23      1   15   SPKFT4_nf0_cp400_tnp404_ms42240_double_lby_r1_W15_20231130_023609                                   
IMeCOft    double     4   4   400     80      480     42240   10     2   2   -       -    Y     24      1   15   IMeCOFT4_nf4_cp400_tnp480_ms42240_double_lby_r1_W15_20231130_023609                                 
SPKft      double     4   4   400     4       404     42240   9      2   2   21120   24   Y     23      1   15   SPKFT4_nf4_cp400_tnp404_ms42240_double_lby_r1_W15_20231130_023609                                   
IMeCOft    double     8   0   400     160     560     42240   12     2   2   -       -    Y     24      1   15   IMeCOFT8_nf0_cp400_tnp560_ms42240_double_lby_r1_W15_20231130_023609                                 
SPKft      double     8   0   400     8       408     42240   9      2   2   21120   24   Y     23      1   15   SPKFT8_nf0_cp400_tnp408_ms42240_double_lby_r1_W15_20231130_023609                                   
IMeCOft    double     8   8   400     160     560     42240   12     2   2   -       -    Y     24      1   15   IMeCOFT8_nf8_cp400_tnp560_ms42240_double_lby_r1_W15_20231130_023609                                 
SPKft      double     8   8   400     8       408     42240   9      2   2   21120   24   Y     23      1   15   SPKFT8_nf8_cp400_tnp408_ms42240_double_lby_r1_W15_20231130_023609                                   
IMeCO      single     -   -   484     0       484     42240   11     -   -   -       -    N     -       1   15   IMeCOFT0_cp484_tnp484_ms42240_single_lbn_r1_W15_20231130_023610                                     
SPK        single     -   -   484     0       484     42240   11     -   -   -       -    N     -       1   15   SPKFT0_cp484_tnp484_ms42240_single_lbn_r1_W15_20231130_023610                                       
IMeCOft    single     1   0   484     22      506     42240   11     2   2   -       -    N     -       1   15   IMeCOFT1_nf0_cp484_tnp506_ms42240_single_lbn_r1_W15_20231130_023610                                 
SPKft      single     1   0   484     1       485     42240   11     2   2   21120   24   N     -       1   15   SPKFT1_nf0_cp484_tnp485_ms42240_single_lbn_r1_W15_20231130_023610                                   
IMeCOft    single     1   1   484     22      506     42240   11     2   2   -       -    N     -       1   15   IMeCOFT1_nf1_cp484_tnp506_ms42240_single_lbn_r1_W15_20231130_023610                                 
SPKft      single     1   1   484     1       485     42240   11     2   2   21120   24   N     -       1   15   SPKFT1_nf1_cp484_tnp485_ms42240_single_lbn_r1_W15_20231130_023610                                   
IMeCOft    single     2   0   484     44      528     42240   11     2   2   -       -    N     -       1   15   IMeCOFT2_nf0_cp484_tnp528_ms42240_single_lbn_r1_W15_20231130_023610                                 
SPKft      single     2   0   484     2       486     42240   11     2   2   21120   24   N     -       1   15   SPKFT2_nf0_cp484_tnp486_ms42240_single_lbn_r1_W15_20231130_023610                                   
IMeCOft    single     2   2   484     44      528     42240   11     2   2   -       -    N     -       1   15   IMeCOFT2_nf2_cp484_tnp528_ms42240_single_lbn_r1_W15_20231130_023610                                 
SPKft      single     2   2   484     2       486     42240   11     2   2   21120   24   N     -       1   15   SPKFT2_nf2_cp484_tnp486_ms42240_single_lbn_r1_W15_20231130_023611                                   
IMeCOft    single     4   0   484     88      572     42240   12     2   2   -       -    N     -       1   15   IMeCOFT4_nf0_cp484_tnp572_ms42240_single_lbn_r1_W15_20231130_023611                                 
SPKft      single     4   0   484     4       488     42240   11     2   2   21120   24   N     -       1   15   SPKFT4_nf0_cp484_tnp488_ms42240_single_lbn_r1_W15_20231130_023611                                   
IMeCOft    single     4   4   484     88      572     42240   12     2   2   -       -    N     -       1   15   IMeCOFT4_nf4_cp484_tnp572_ms42240_single_lbn_r1_W15_20231130_023611                                 
SPKft      single     4   4   484     4       488     42240   11     2   2   21120   24   N     -       1   15   SPKFT4_nf4_cp484_tnp488_ms42240_single_lbn_r1_W15_20231130_023611                                   
IMeCOft    single     8   0   484     176     660     42240   14     2   2   -       -    N     -       1   15   IMeCOFT8_nf0_cp484_tnp660_ms42240_single_lbn_r1_W15_20231130_023611                                 
SPKft      single     8   0   484     8       492     42240   11     2   2   21120   24   N     -       1   15   SPKFT8_nf0_cp484_tnp492_ms42240_single_lbn_r1_W15_20231130_023611                                   
IMeCOft    single     8   8   484     176     660     42240   14     2   2   -       -    N     -       1   15   IMeCOFT8_nf8_cp484_tnp660_ms42240_single_lbn_r1_W15_20231130_023611                                 
SPKft      single     8   8   484     8       492     42240   11     2   2   21120   24   N     -       1   15   SPKFT8_nf8_cp484_tnp492_ms42240_single_lbn_r1_W15_20231130_023612                                   
IMeCO      double     -   -   484     0       484     42240   11     -   -   -       -    N     -       1   15   IMeCOFT0_cp484_tnp484_ms42240_double_lbn_r1_W15_20231130_023612                                     
SPK        double     -   -   484     0       484     42240   11     -   -   -       -    N     -       1   15   SPKFT0_cp484_tnp484_ms42240_double_lbn_r1_W15_20231130_023612                                       
IMeCOft    double     1   0   484     22      506     42240   11     2   2   -       -    N     -       1   15   IMeCOFT1_nf0_cp484_tnp506_ms42240_double_lbn_r1_W15_20231130_023612                                 
SPKft      double     1   0   484     1       485     42240   11     2   2   21120   24   N     -       1   15   SPKFT1_nf0_cp484_tnp485_ms42240_double_lbn_r1_W15_20231130_023612                                   
IMeCOft    double     1   1   484     22      506     42240   11     2   2   -       -    N     -       1   15   IMeCOFT1_nf1_cp484_tnp506_ms42240_double_lbn_r1_W15_20231130_023612                                 
SPKft      double     1   1   484     1       485     42240   11     2   2   21120   24   N     -       1   15   SPKFT1_nf1_cp484_tnp485_ms42240_double_lbn_r1_W15_20231130_023612                                   
IMeCOft    double     2   0   484     44      528     42240   11     2   2   -       -    N     -       1   15   IMeCOFT2_nf0_cp484_tnp528_ms42240_double_lbn_r1_W15_20231130_023613                                 
SPKft      double     2   0   484     2       486     42240   11     2   2   21120   24   N     -       1   15   SPKFT2_nf0_cp484_tnp486_ms42240_double_lbn_r1_W15_20231130_023613                                   
IMeCOft    double     2   2   484     44      528     42240   11     2   2   -       -    N     -       1   15   IMeCOFT2_nf2_cp484_tnp528_ms42240_double_lbn_r1_W15_20231130_023613                                 
SPKft      double     2   2   484     2       486     42240   11     2   2   21120   24   N     -       1   15   SPKFT2_nf2_cp484_tnp486_ms42240_double_lbn_r1_W15_20231130_023613                                   
