ALGORITHM;FT;NFT;PREC;CPROCS;SPROCS;TPROCS;MATSIZE;REP;WTIME;NODES;BALANCE;NUMxSOCK;RUNTIME_S;RUNTIME;NRE;NODO;EN_TOT_SOCK0_IN;EN_TOT_SOCK0_FIN;EN_TOT_SOCK1_IN;	EN_TOT_SOCK1_FIN;EN_DRAM_SOCK0_IN;EN_DRAM_SOCK0_FIN;EN_DRAM_SOCK1_IN;EN_DRAM_SOCK1_FIN;JOB NAME;
SPK;1;0;double;100;1;101;21120;1;20;3;y;17;32;0h 0m 32s;0.00000000000143482;cresco6x197; 164488963062;166869695981;134575521818;137167335923; 46998622849;47266570127;49979789630; 50181178358;SPKFT1_nf0_cp100_tnp101_ms21120_double_lby_r1_W20_20231121_222712
SPK;1;0;double;100;1;101;21120;1;20;3;y;17;32;0h 0m 32s;0.00000000000143482;cresco6x136; 195619479925;198038634011;193047334777;195648074090; 32889984660;33128653536;39525585510; 39752691397;SPKFT1_nf0_cp100_tnp101_ms21120_double_lby_r1_W20_20231121_222712
SPK;1;0;double;100;1;101;21120;1;20;3;y;17;32;0h 0m 32s;0.00000000000143482;cresco6x307; 255797272525;258178920298;40752406904;43342814151; 17890487079;18114667101;22941461712; 23160309944;SPKFT1_nf0_cp100_tnp101_ms21120_double_lby_r1_W20_20231121_222712
SPK;0;;double;100;0;100;21120;1;20;3;y;17;37;0h 0m 37s;0.00000000000143482;cresco6x097; 102980029461;105387694806;247213647282;249731669706; 57885022516;58117414185;3152696977; 3367309940;SPKFT0_cp100_tnp100_ms21120_double_lby_r1_W20_20231121_222711
SPK;0;;double;100;0;100;21120;1;20;3;y;17;37;0h 0m 37s;0.00000000000143482;cresco6x141; 90309064523;92695457828;122628420018;125077914479; 24785296245;25058761300;17892923757; 18113915304;SPKFT0_cp100_tnp100_ms21120_double_lby_r1_W20_20231121_222711
SPK;0;;double;100;0;100;21120;1;20;3;y;17;37;0h 0m 37s;0.00000000000143482;cresco6x328; 57040191989;59311380633;196875302211;199383884168; 12333553946;12555119978;46027581696; 46225330830;SPKFT0_cp100_tnp100_ms21120_double_lby_r1_W20_20231121_222711
SPK;0;;single;100;0;100;21120;1;20;3;y;17;22;0h 0m 22s;0.00076481926953420;cresco6x177; 244670209458;245994965038;156421940989;157716548576; 48960288466;49078556655;52886347888; 53003955974;SPKFT0_cp100_tnp100_ms21120_single_lby_r1_W20_20231121_222709
SPK;0;;single;100;0;100;21120;1;20;3;y;17;22;0h 0m 22s;0.00076481926953420;cresco6x309; 82903456223;84299922314;259358778483;260756581973; 48330323435;48463711130;60218504433; 60324228979;SPKFT0_cp100_tnp100_ms21120_single_lby_r1_W20_20231121_222709
SPK;0;;single;100;0;100;21120;1;20;3;y;17;22;0h 0m 22s;0.00076481926953420;cresco6x138; 183512274470;184706516529;70585622950;71945889914; 33361527263;33485905798;27913872131; 28024148793;SPKFT0_cp100_tnp100_ms21120_single_lby_r1_W20_20231121_222709
SPK;8;0;single;100;8;108;21120;1;20;3;y;18;25;0h 0m 25s;0.00076481926953420;cresco6x017; 167700578925;169117989786;102963501366;104365495824; 57609682783;57760630303;58648098755; 58765214961;SPKFT8_nf0_cp100_tnp108_ms21120_single_lby_r1_W20_20231121_222711
SPK;8;0;single;100;8;108;21120;1;20;3;y;18;25;0h 0m 25s;0.00076481926953420;cresco6x188; 139825322222;141198197125;95650715277;96974720372; 33938076429;34062126044;47552359194; 47667719389;SPKFT8_nf0_cp100_tnp108_ms21120_single_lby_r1_W20_20231121_222711
SPK;8;0;single;100;8;108;21120;1;20;3;y;18;25;0h 0m 25s;0.00076481926953420;cresco6x337; 179977962839;181295609063;125405123420;126848496250; 48370849065;48466744447;13574392544; 13711774932;SPKFT8_nf0_cp100_tnp108_ms21120_single_lby_r1_W20_20231121_222711
