ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
SPKft      single     2   0   144     2       146     42240   4      2   2   21120   22   N     -       1   60   SPKFT2_nf0_cp144_tnp146_ms42240_single_lbn_r1_W60_20231229_014913                                   
SPKft      single     2   2   144     2       146     42240   4      2   2   21120   22   N     -       1   60   SPKFT2_nf2_cp144_tnp146_ms42240_single_lbn_r1_W60_20231229_014914                                   
SPKft      double     2   0   144     2       146     42240   4      2   2   21120   22   N     -       1   60   SPKFT2_nf0_cp144_tnp146_ms42240_double_lbn_r1_W60_20231229_014914                                   
SPKft      double     2   2   144     2       146     42240   4      2   2   21120   22   N     -       1   60   SPKFT2_nf2_cp144_tnp146_ms42240_double_lbn_r1_W60_20231229_014914                                   
SPKft      single     2   0   144     2       146     42240   4      2   2   21120   22   Y     19      1   60   SPKFT2_nf0_cp144_tnp146_ms42240_single_lby_r1_W60_20231229_014914                                   
SPKft      single     2   2   144     2       146     42240   4      2   2   21120   22   Y     19      1   60   SPKFT2_nf2_cp144_tnp146_ms42240_single_lby_r1_W60_20231229_014914                                   
SPKft      double     2   0   144     2       146     42240   4      2   2   21120   22   Y     19      1   60   SPKFT2_nf0_cp144_tnp146_ms42240_double_lby_r1_W60_20231229_014914                                   
SPKft      double     2   2   144     2       146     42240   4      2   2   21120   22   Y     19      1   60   SPKFT2_nf2_cp144_tnp146_ms42240_double_lby_r1_W60_20231229_014914                                   
SPKft      single     2   0   144     2       146     36960   4      2   2   18480   22   N     -       1   60   SPKFT2_nf0_cp144_tnp146_ms36960_single_lbn_r1_W60_20231229_014914                                   
SPKft      single     2   2   144     2       146     36960   4      2   2   18480   22   N     -       1   60   SPKFT2_nf2_cp144_tnp146_ms36960_single_lbn_r1_W60_20231229_014915                                   
SPKft      double     2   0   144     2       146     36960   4      2   2   18480   22   N     -       1   60   SPKFT2_nf0_cp144_tnp146_ms36960_double_lbn_r1_W60_20231229_014915                                   
SPKft      double     2   2   144     2       146     36960   4      2   2   18480   22   N     -       1   60   SPKFT2_nf2_cp144_tnp146_ms36960_double_lbn_r1_W60_20231229_014915                                   
SPKft      single     2   0   144     2       146     36960   4      2   2   18480   22   Y     19      1   60   SPKFT2_nf0_cp144_tnp146_ms36960_single_lby_r1_W60_20231229_014915                                   
SPKft      single     2   2   144     2       146     36960   4      2   2   18480   22   Y     19      1   60   SPKFT2_nf2_cp144_tnp146_ms36960_single_lby_r1_W60_20231229_014915                                   
SPKft      double     2   0   144     2       146     36960   4      2   2   18480   22   Y     19      1   60   SPKFT2_nf0_cp144_tnp146_ms36960_double_lby_r1_W60_20231229_014915                                   
SPKft      double     2   2   144     2       146     36960   4      2   2   18480   22   Y     19      1   60   SPKFT2_nf2_cp144_tnp146_ms36960_double_lby_r1_W60_20231229_014915                                   
SPKft      single     2   0   144     2       146     31680   4      2   2   15840   24   N     -       1   60   SPKFT2_nf0_cp144_tnp146_ms31680_single_lbn_r1_W60_20231229_014915                                   
