jobid	nodename	tempo	timestamp_measure	sys_power	cpu_power	mem_power	sys_util	cpu_util	mem_util	io_util	amb_temp	cpu1_temp	cpu2_temp	exh_temp	sysairflow	fan1a	fan1b	fan2a	fan2b	fan3a	fan3b	fan4a	fan4b	fan5a	fan5b	dcenergy	note	delta_e
900211	cresco6x193	Tue  5 Dec 19:38:57 CET 2023	1701801537	260.00	210.00	13.00	87.00	98.00	0.00	0.00	17.00	57.00	55.00	34.00	26.00	6272.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8832.00000	6144.00000	6272.00000	208.27291		0.00014
900211	cresco6x256	Tue  5 Dec 19:38:57 CET 2023	1701801537	300.00	240.00	19.00	67.00	97.00	22.00	0.00	17.00	64.00	58.00	44.00	20.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6272.00000	6272.00000	193.33593		0.00025
900211	cresco6x301	Tue  5 Dec 19:38:57 CET 2023	1701801537	270.00	220.00	12.00	99.00	98.00	0.00	0.00	17.00	57.00	54.00	40.00	20.00	6400.00000	5504.00000	8448.00000	8064.00000	8320.00000	8064.00000	8320.00000	8064.00000	6400.00000	5504.00000	213.77093		0.00023
900211	cresco6x029	Tue  5 Dec 19:38:57 CET 2023	1701801537	320.00	250.00	32.00	90.00	98.00	81.00	0.00	16.00	60.00	57.00	56.00	13.00	7552.00000	7680.00000	10240.00000	0.00000	10112.00000	10752.00000	10240.00000	10624.00000	7552.00000	7680.00000	223.15128		0.00027
900211	cresco6x128	Tue  5 Dec 19:38:57 CET 2023	1701801537	260.00	220.00	13.00	82.00	98.00	0.00	0.00	17.00	60.00	58.00	37.00	23.00	6144.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8704.00000	6272.00000	6272.00000	198.86332		0.00015
900211	cresco6x214	Tue  5 Dec 19:38:55 CET 2023	1701801535	260.00	210.00	13.00	58.00	97.00	0.00	0.00	17.00	63.00	56.00	38.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	200.64634		0.00022
900211	cresco6x106	Tue  5 Dec 19:38:55 CET 2023	1701801535	260.00	210.00	11.00	99.00	98.00	0.00	0.00	17.00	56.00	52.00	55.00	12.00	6784.00000	6912.00000	9216.00000	0.00000	9344.00000	9856.00000	9344.00000	9856.00000	6912.00000	7040.00000	204.11035		0.00022
900211	cresco6x018	Tue  5 Dec 19:38:55 CET 2023	1701801535	270.00	220.00	11.00	98.00	97.00	0.00	0.00	17.00	59.00	54.00	37.00	20.00	6144.00000	6272.00000	7680.00000	8192.00000	7808.00000	8064.00000	7808.00000	7936.00000	6272.00000	6272.00000	209.07475		0.00015
900211	cresco6x193	Tue  5 Dec 19:38:55 CET 2023	1701801535	260.00	210.00	13.00	87.00	98.00	0.00	0.00	17.00	57.00	56.00	36.00	26.00	6272.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8832.00000	6144.00000	6272.00000	208.27277		0.00022
900211	cresco6x256	Tue  5 Dec 19:38:55 CET 2023	1701801535	300.00	240.00	20.00	73.00	97.00	45.00	0.00	17.00	64.00	58.00	44.00	20.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6272.00000	6272.00000	193.33568		0.00017
900211	cresco6x029	Tue  5 Dec 19:38:54 CET 2023	1701801534	320.00	250.00	34.00	90.00	98.00	81.00	0.00	16.00	59.00	57.00	56.00	14.00	7680.00000	7680.00000	10240.00000	0.00000	10240.00000	10752.00000	10240.00000	10752.00000	7552.00000	7680.00000	223.15101		0.00018
900211	cresco6x301	Tue  5 Dec 19:38:54 CET 2023	1701801534	270.00	220.00	12.00	99.00	98.00	0.00	0.00	17.00	57.00	54.00	40.00	20.00	6400.00000	5504.00000	8448.00000	8064.00000	8320.00000	8064.00000	8320.00000	8064.00000	6400.00000	5504.00000	213.77070		0.00016
900211	cresco6x128	Tue  5 Dec 19:38:54 CET 2023	1701801534	260.00	220.00	12.00	82.00	98.00	0.00	0.00	17.00	60.00	58.00	37.00	23.00	6144.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8704.00000	6272.00000	6272.00000	198.86317		0.00015
900211	cresco6x214	Tue  5 Dec 19:38:53 CET 2023	1701801533	260.00	210.00	13.00	58.00	97.00	0.00	0.00	17.00	64.00	56.00	38.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	200.64612		0.00014
900211	cresco6x018	Tue  5 Dec 19:38:53 CET 2023	1701801533	270.00	220.00	11.00	98.00	97.00	0.00	0.00	17.00	59.00	54.00	37.00	20.00	6144.00000	6272.00000	7680.00000	8192.00000	7808.00000	8064.00000	7808.00000	7936.00000	6272.00000	6272.00000	209.07460		0.00023
900211	cresco6x106	Tue  5 Dec 19:38:53 CET 2023	1701801533	260.00	210.00	11.00	99.00	98.00	0.00	0.00	17.00	56.00	52.00	55.00	12.00	6784.00000	6912.00000	9216.00000	0.00000	9344.00000	9856.00000	9344.00000	9856.00000	6912.00000	7040.00000	204.11013		0.00015
900211	cresco6x193	Tue  5 Dec 19:38:53 CET 2023	1701801533	260.00	210.00	13.00	74.00	98.00	0.00	0.00	17.00	57.00	56.00	36.00	26.00	6272.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8832.00000	6144.00000	6272.00000	208.27255		0.00015
900211	cresco6x256	Tue  5 Dec 19:38:52 CET 2023	1701801532	300.00	240.00	20.00	73.00	97.00	45.00	0.00	17.00	64.00	58.00	44.00	20.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6272.00000	6272.00000	193.33551		0.00026
900211	cresco6x029	Tue  5 Dec 19:38:52 CET 2023	1701801532	320.00	250.00	35.00	90.00	98.00	81.00	0.00	16.00	59.00	56.00	58.00	14.00	7680.00000	7680.00000	10240.00000	0.00000	10240.00000	10752.00000	10240.00000	10752.00000	7552.00000	7680.00000	223.15083		0.00019
900211	cresco6x301	Tue  5 Dec 19:38:52 CET 2023	1701801532	270.00	220.00	12.00	98.00	98.00	0.00	0.00	17.00	57.00	54.00	40.00	20.00	6400.00000	5504.00000	8448.00000	8064.00000	8320.00000	8064.00000	8320.00000	8064.00000	6400.00000	5504.00000	213.77054		0.00015
900211	cresco6x128	Tue  5 Dec 19:38:52 CET 2023	1701801532	260.00	220.00	12.00	73.00	98.00	0.00	0.00	17.00	60.00	58.00	37.00	23.00	6144.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8704.00000	6272.00000	6272.00000	198.86302		0.00022
900211	cresco6x106	Tue  5 Dec 19:38:50 CET 2023	1701801530	260.00	210.00	11.00	99.00	98.00	0.00	0.00	17.00	56.00	52.00	55.00	12.00	6784.00000	6912.00000	9216.00000	0.00000	9344.00000	9856.00000	9344.00000	9856.00000	6912.00000	7040.00000	204.10998		0.00015
900211	cresco6x214	Tue  5 Dec 19:38:51 CET 2023	1701801531	260.00	210.00	13.00	65.00	97.00	30.00	0.00	17.00	64.00	56.00	38.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	200.64598		0.00015
900211	cresco6x018	Tue  5 Dec 19:38:50 CET 2023	1701801530	270.00	220.00	11.00	98.00	97.00	0.00	0.00	17.00	58.00	54.00	37.00	23.00	5504.00000	5632.00000	7296.00000	7808.00000	7424.00000	7808.00000	7424.00000	7680.00000	5504.00000	5632.00000	209.07437		0.00016
900211	cresco6x193	Tue  5 Dec 19:38:50 CET 2023	1701801530	260.00	210.00	13.00	74.00	98.00	0.00	0.00	17.00	57.00	56.00	36.00	26.00	6272.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8832.00000	6144.00000	6272.00000	208.27240		0.00022
900211	cresco6x256	Tue  5 Dec 19:38:50 CET 2023	1701801530	300.00	240.00	20.00	73.00	97.00	45.00	0.00	17.00	64.00	58.00	44.00	20.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6272.00000	6272.00000	193.33525		0.00017
900211	cresco6x029	Tue  5 Dec 19:38:50 CET 2023	1701801530	320.00	250.00	34.00	88.00	98.00	78.00	0.00	16.00	59.00	56.00	58.00	14.00	7680.00000	7680.00000	10240.00000	0.00000	10240.00000	10752.00000	10240.00000	10752.00000	7552.00000	7680.00000	223.15064		0.00018
900211	cresco6x128	Tue  5 Dec 19:38:49 CET 2023	1701801529	260.00	220.00	12.00	73.00	98.00	0.00	0.00	17.00	60.00	58.00	37.00	23.00	6144.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8704.00000	6272.00000	6272.00000	198.86280		0.00015
900211	cresco6x301	Tue  5 Dec 19:38:49 CET 2023	1701801529	270.00	220.00	12.00	98.00	98.00	0.00	0.00	17.00	57.00	54.00	40.00	20.00	6912.00000	5888.00000	8832.00000	8320.00000	8704.00000	8320.00000	8832.00000	8320.00000	6912.00000	5888.00000	213.77039		0.00023
900211	cresco6x214	Tue  5 Dec 19:38:48 CET 2023	1701801528	260.00	210.00	13.00	65.00	97.00	30.00	0.00	17.00	64.00	56.00	38.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	200.64583		0.00015
900211	cresco6x106	Tue  5 Dec 19:38:48 CET 2023	1701801528	260.00	210.00	12.00	99.00	98.00	0.00	0.00	17.00	56.00	52.00	55.00	12.00	6784.00000	6912.00000	9216.00000	0.00000	9344.00000	9856.00000	9344.00000	9856.00000	6912.00000	7040.00000	204.10983		0.00022
900211	cresco6x018	Tue  5 Dec 19:38:48 CET 2023	1701801528	270.00	220.00	11.00	98.00	97.00	0.00	0.00	17.00	58.00	54.00	40.00	23.00	5504.00000	5632.00000	7296.00000	7808.00000	7424.00000	7808.00000	7424.00000	7680.00000	5504.00000	5632.00000	209.07421		0.00015
900211	cresco6x193	Tue  5 Dec 19:38:48 CET 2023	1701801528	260.00	210.00	13.00	74.00	98.00	0.00	0.00	17.00	57.00	56.00	36.00	23.00	6272.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8832.00000	6144.00000	6272.00000	208.27218		0.00015
900211	cresco6x029	Tue  5 Dec 19:38:47 CET 2023	1701801527	320.00	250.00	34.00	88.00	98.00	78.00	0.00	16.00	59.00	56.00	58.00	14.00	7680.00000	7680.00000	10240.00000	0.00000	10240.00000	10752.00000	10240.00000	10752.00000	7552.00000	7680.00000	223.15046		0.00028
900211	cresco6x256	Tue  5 Dec 19:38:47 CET 2023	1701801527	320.00	250.00	25.00	73.00	97.00	45.00	0.00	17.00	64.00	57.00	44.00	20.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6272.00000	6272.00000	193.33508		0.00027
900211	cresco6x128	Tue  5 Dec 19:38:47 CET 2023	1701801527	260.00	220.00	12.00	73.00	98.00	0.00	0.00	17.00	60.00	58.00	37.00	23.00	6144.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8704.00000	6272.00000	6272.00000	198.86265		0.00022
900211	cresco6x301	Tue  5 Dec 19:38:47 CET 2023	1701801527	270.00	220.00	12.00	98.00	98.00	0.00	0.00	17.00	57.00	54.00	40.00	21.00	6912.00000	5888.00000	8832.00000	8320.00000	8704.00000	8320.00000	8832.00000	8320.00000	6912.00000	5888.00000	213.77016		0.00015
900211	cresco6x214	Tue  5 Dec 19:38:46 CET 2023	1701801526	260.00	210.00	13.00	65.00	97.00	30.00	0.00	17.00	64.00	56.00	38.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	200.64568		0.00022
900211	cresco6x128	Tue  5 Dec 19:38:45 CET 2023	1701801525	260.00	220.00	12.00	73.00	98.00	0.00	0.00	17.00	60.00	58.00	37.00	23.00	6144.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8704.00000	6272.00000	6272.00000	198.86243		0.00015
900211	cresco6x256	Tue  5 Dec 19:38:45 CET 2023	1701801525	320.00	250.00	25.00	76.00	97.00	53.00	0.00	17.00	64.00	57.00	44.00	20.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6272.00000	6272.00000	193.33481		0.00018
900211	cresco6x029	Tue  5 Dec 19:38:45 CET 2023	1701801525	340.00	250.00	45.00	88.00	98.00	78.00	0.00	16.00	59.00	56.00	58.00	14.00	7680.00000	7680.00000	10240.00000	0.00000	10240.00000	10752.00000	10240.00000	10752.00000	7552.00000	7680.00000	223.15018		0.00019
900211	cresco6x193	Tue  5 Dec 19:38:45 CET 2023	1701801525	260.00	210.00	13.00	74.00	98.00	0.00	0.00	17.00	57.00	55.00	36.00	23.00	6144.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8832.00000	6144.00000	6272.00000	208.27203		0.00015
900211	cresco6x106	Tue  5 Dec 19:38:46 CET 2023	1701801526	260.00	210.00	11.00	99.00	98.00	0.00	0.00	17.00	56.00	52.00	55.00	12.00	6784.00000	6912.00000	9216.00000	0.00000	9344.00000	9856.00000	9344.00000	9856.00000	6912.00000	7040.00000	204.10961		0.00014
900211	cresco6x018	Tue  5 Dec 19:38:46 CET 2023	1701801526	270.00	220.00	11.00	98.00	97.00	0.00	0.00	17.00	58.00	54.00	40.00	20.00	5504.00000	5632.00000	7296.00000	7808.00000	7424.00000	7808.00000	7424.00000	7680.00000	5504.00000	5632.00000	209.07406		0.00015
900211	cresco6x301	Tue  5 Dec 19:38:44 CET 2023	1701801524	270.00	220.00	12.00	98.00	98.00	0.00	0.00	17.00	57.00	54.00	40.00	21.00	5888.00000	5248.00000	9088.00000	8960.00000	8960.00000	8832.00000	8832.00000	8960.00000	5760.00000	5120.00000	213.77001		0.00023
