jobid	nodename	tempo	timestamp_measure	sys_power	cpu_power	mem_power	sys_util	cpu_util	mem_util	io_util	amb_temp	cpu1_temp	cpu2_temp	exh_temp	sysairflow	fan1a	fan1b	fan2a	fan2b	fan3a	fan3b	fan4a	fan4b	fan5a	fan5b	dcenergy	note	delta_e
932981	cresco6x143	Fri 22 Dec 18:44:16 CET 2023	1703267056	260.00	210.00	15.00	0.00	0.00	0.00	0.00	19.00	36.00	36.00	27.00	24.00	6784.00000	7040.00000	8960.00000	9600.00000	9088.00000	9472.00000	9088.00000	9600.00000	6784.00000	6912.00000	306.39296		0.00014
932981	cresco6x133	Fri 22 Dec 18:44:16 CET 2023	1703267056	320.00	250.00	29.00	0.00	0.00	0.00	0.00	19.00	43.00	34.00	28.00	26.00	7040.00000	7040.00000	9344.00000	9728.00000	9344.00000	9728.00000	9344.00000	9856.00000	6912.00000	7040.00000	266.05173		0.00010
932981	cresco6x143	Fri 22 Dec 18:44:15 CET 2023	1703267055	240.00	190.00	12.00	0.00	0.00	0.00	0.00	19.00	36.00	33.00	27.00	24.00	6784.00000	7040.00000	8960.00000	9600.00000	9088.00000	9472.00000	9088.00000	9600.00000	6784.00000	6912.00000	306.39282		0.00016
932981	cresco6x133	Fri 22 Dec 18:44:15 CET 2023	1703267055	240.00	190.00	16.00	0.00	0.00	0.00	0.00	19.00	38.00	34.00	28.00	26.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8576.00000	8320.00000	8704.00000	6144.00000	6144.00000	266.05163		0.00016
932981	cresco6x143	Fri 22 Dec 18:44:13 CET 2023	1703267053	130.00	90.00	9.00	0.00	0.00	0.00	0.00	19.00	36.00	33.00	27.00	24.00	6784.00000	7040.00000	8960.00000	9600.00000	9088.00000	9472.00000	9088.00000	9600.00000	6784.00000	6912.00000	306.39266		0.00005
932981	cresco6x133	Fri 22 Dec 18:44:13 CET 2023	1703267053	190.00	150.00	11.00	0.00	0.00	0.00	0.00	19.00	38.00	34.00	28.00	26.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8576.00000	8320.00000	8704.00000	6144.00000	6144.00000	266.05147		0.00005
932981	cresco6x133	Fri 22 Dec 18:44:11 CET 2023	1703267051	110.00	80.00	9.00	0.00	0.00	0.00	0.00	19.00	38.00	34.00	28.00	26.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8576.00000	8320.00000	8704.00000	6144.00000	6144.00000	266.05142		0.00007
932981	cresco6x143	Fri 22 Dec 18:44:11 CET 2023	1703267051	130.00	90.00	9.00	0.00	0.00	0.00	0.00	19.00	36.00	33.00	27.00	24.00	6784.00000	7040.00000	8960.00000	9600.00000	9088.00000	9472.00000	9088.00000	9600.00000	6784.00000	6912.00000	306.39261		0.00007
932981	cresco6x133	Fri 22 Dec 18:44:10 CET 2023	1703267050	100.00	70.00	7.00	0.00	0.00	0.00	0.00	19.00	38.00	34.00	28.00	26.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8576.00000	8320.00000	8704.00000	6144.00000	6144.00000	266.05135		0.00006
932981	cresco6x143	Fri 22 Dec 18:44:10 CET 2023	1703267050	130.00	90.00	9.00	0.00	0.00	0.00	0.00	19.00	36.00	33.00	27.00	24.00	6912.00000	7040.00000	9216.00000	9728.00000	9216.00000	9600.00000	9216.00000	9728.00000	6912.00000	7040.00000	306.39254		0.00004
932981	cresco6x133	Fri 22 Dec 18:44:08 CET 2023	1703267048	130.00	90.00	7.00	0.00	0.00	0.00	0.00	19.00	38.00	34.00	28.00	26.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8576.00000	8320.00000	8704.00000	6144.00000	6144.00000	266.05129		0.00000
932981	cresco6x143	Fri 22 Dec 18:44:08 CET 2023	1703267048	130.00	90.00	9.00	0.00	0.00	0.00	0.00	19.00	36.00	33.00	27.00	26.00	6912.00000	7040.00000	9216.00000	9728.00000	9216.00000	9600.00000	9216.00000	9728.00000	6912.00000	7040.00000	306.39250		0.00000
932982	cresco6x211	Fri 22 Dec 18:45:16 CET 2023	1703267116	130.00	90.00	12.00	91.00	76.00	14.00	0.00	19.00	39.00	37.00	28.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6272.00000	6272.00000	308.90628	NodeReset 	0.00007
932982	cresco6x146	Fri 22 Dec 18:45:16 CET 2023	1703267116	90.00	60.00	10.00	76.00	96.00	15.00	2.00	19.00	48.00	40.00	55.00	12.00	6912.00000	6912.00000	9344.00000	9728.00000	9216.00000	0.00000	9216.00000	9728.00000	6912.00000	6912.00000	176.05997		0.00009
932982	cresco6x055	Fri 22 Dec 18:45:16 CET 2023	1703267116	130.00	100.00	12.00	80.00	97.00	5.00	1.00	18.00	44.00	38.00	28.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8448.00000	8832.00000	8448.00000	8832.00000	6144.00000	6272.00000	328.18831	NodeReset 	0.00011
932982	cresco6x322	Fri 22 Dec 18:45:15 CET 2023	1703267115	80.00	50.00	6.00	92.00	96.00	10.00	3.00	18.00	40.00	40.00	26.00	16.00	5120.00000	5248.00000	6912.00000	7168.00000	6784.00000	7168.00000	6784.00000	7168.00000	5120.00000	5248.00000	326.31340		0.00007
932982	cresco6x019	Fri 22 Dec 18:45:15 CET 2023	1703267115	130.00	100.00	12.00	96.00	10.00	8.00	0.00	17.00	39.00	40.00	29.00	26.00	6144.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8704.00000	6272.00000	6272.00000	235.23028		0.00011
932982	cresco6x256	Fri 22 Dec 18:45:15 CET 2023	1703267115	80.00	50.00	4.00	82.00	97.00	0.00	1.00	17.00	41.00	37.00	32.00	9.00	2944.00000	2944.00000	3840.00000	3968.00000	3840.00000	3968.00000	3840.00000	3968.00000	2944.00000	2944.00000	299.97949		0.00006
932982	cresco6x015	Fri 22 Dec 18:45:15 CET 2023	1703267115	130.00	100.00	9.00	92.00	89.00	8.00	0.00	17.00	38.00	37.00	39.00	19.00	5248.00000	5376.00000	6400.00000	6656.00000	6784.00000	7296.00000	6656.00000	7424.00000	5120.00000	5120.00000	310.28621		0.00014
932982	cresco6x079	Fri 22 Dec 18:45:15 CET 2023	1703267115	130.00	100.00	8.00	84.00	96.00	0.00	0.00	19.00	43.00	38.00	45.00	26.00	6400.00000	6528.00000	8832.00000	9216.00000	8832.00000	9216.00000	8832.00000	9216.00000	6400.00000	6528.00000	321.88829		0.00011
932982	cresco6x139	Fri 22 Dec 18:45:15 CET 2023	1703267115	130.00	100.00	10.00	97.00	58.00	7.00	0.00	19.00	42.00	40.00	39.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8448.00000	8832.00000	8448.00000	8832.00000	6144.00000	6272.00000	308.01053		0.00015
932982	cresco6x244	Fri 22 Dec 18:45:15 CET 2023	1703267115	80.00	50.00	7.00	97.00	96.00	7.00	1.00	17.00	31.00	30.00	40.00	20.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	306.97023		0.00007
932982	cresco6x164	Fri 22 Dec 18:45:15 CET 2023	1703267115	130.00	100.00	9.00	37.00	73.00	0.00	0.00	19.00	45.00	40.00	40.00	19.00	5120.00000	5120.00000	6784.00000	7168.00000	6912.00000	7168.00000	6912.00000	7168.00000	5120.00000	5248.00000	245.52954		0.00011
932982	cresco6x094	Fri 22 Dec 18:45:15 CET 2023	1703267114	130.00	100.00	10.00	73.00	98.00	0.00	0.00	20.00	45.00	45.00	40.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8832.00000	8320.00000	8704.00000	6144.00000	6272.00000	327.60682		0.00012
932982	cresco6x180	Fri 22 Dec 18:45:14 CET 2023	1703267114	130.00	100.00	7.00	66.00	97.00	7.00	4.00	19.00	48.00	45.00	50.00	19.00	6016.00000	6144.00000	8064.00000	8448.00000	8064.00000	8576.00000	8064.00000	8448.00000	5888.00000	6016.00000	294.10540		0.00011
932982	cresco6x216	Fri 22 Dec 18:45:12 CET 2023	1703267112	130.00	90.00	11.00	85.00	98.00	3.00	1.00	19.00	43.00	43.00	43.00	23.00	6144.00000	6272.00000	8448.00000	8704.00000	8448.00000	8832.00000	8320.00000	8704.00000	6144.00000	6272.00000	302.01533		0.00014
932982	cresco6x211	Fri 22 Dec 18:45:12 CET 2023	1703267112	130.00	90.00	12.00	91.00	60.00	14.00	0.00	19.00	39.00	37.00	28.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6272.00000	6272.00000	308.90621	NodeReset 	0.00015
932982	cresco6x146	Fri 22 Dec 18:45:12 CET 2023	1703267112	120.00	90.00	10.00	52.00	96.00	0.00	2.00	19.00	48.00	48.00	55.00	12.00	6912.00000	6912.00000	9344.00000	9728.00000	9216.00000	0.00000	9216.00000	9728.00000	6912.00000	6912.00000	176.05988		0.00011
932982	cresco6x055	Fri 22 Dec 18:45:12 CET 2023	1703267112	130.00	100.00	12.00	50.00	97.00	0.00	1.00	18.00	44.00	45.00	33.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8448.00000	8832.00000	8448.00000	8832.00000	6272.00000	6272.00000	328.18820	NodeReset 	0.00012
932982	cresco6x256	Fri 22 Dec 18:45:12 CET 2023	1703267112	80.00	50.00	4.00	82.00	97.00	0.00	1.00	17.00	41.00	37.00	32.00	9.00	2944.00000	2944.00000	3840.00000	3968.00000	3840.00000	3968.00000	3840.00000	3968.00000	2944.00000	2944.00000	299.97943		0.00009
932982	cresco6x322	Fri 22 Dec 18:45:12 CET 2023	1703267112	80.00	50.00	6.00	93.00	96.00	5.00	3.00	18.00	40.00	40.00	39.00	16.00	5120.00000	5248.00000	6912.00000	7168.00000	6784.00000	7168.00000	6784.00000	7168.00000	5120.00000	5248.00000	326.31333		0.00009
932982	cresco6x019	Fri 22 Dec 18:45:12 CET 2023	1703267112	130.00	90.00	11.00	96.00	95.00	8.00	1.00	17.00	41.00	40.00	27.00	26.00	6144.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8704.00000	6272.00000	6272.00000	235.23017		0.00014
932982	cresco6x079	Fri 22 Dec 18:45:12 CET 2023	1703267112	130.00	100.00	8.00	41.00	96.00	0.00	0.00	19.00	43.00	45.00	45.00	26.00	6400.00000	6528.00000	8832.00000	9216.00000	8832.00000	9216.00000	8832.00000	9216.00000	6400.00000	6528.00000	321.88818		0.00011
932982	cresco6x015	Fri 22 Dec 18:45:12 CET 2023	1703267112	130.00	100.00	10.00	92.00	89.00	8.00	0.00	17.00	43.00	42.00	39.00	21.00	5888.00000	6016.00000	7680.00000	8064.00000	7424.00000	7424.00000	7424.00000	7552.00000	5888.00000	6016.00000	310.28607		0.00011
932982	cresco6x139	Fri 22 Dec 18:45:12 CET 2023	1703267112	130.00	100.00	9.00	97.00	58.00	7.00	0.00	19.00	45.00	45.00	39.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8448.00000	8832.00000	8448.00000	8832.00000	6144.00000	6272.00000	308.01038		0.00011
932982	cresco6x244	Fri 22 Dec 18:45:11 CET 2023	1703267111	80.00	50.00	8.00	97.00	96.00	7.00	1.00	17.00	36.00	38.00	40.00	20.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	306.97016		0.00009
932982	cresco6x164	Fri 22 Dec 18:45:11 CET 2023	1703267111	130.00	100.00	9.00	62.00	73.00	0.00	0.00	19.00	45.00	40.00	40.00	19.00	5120.00000	5120.00000	6784.00000	7168.00000	6912.00000	7168.00000	6912.00000	7168.00000	5120.00000	5248.00000	245.52943		0.00015
932982	cresco6x094	Fri 22 Dec 18:45:11 CET 2023	1703267111	130.00	100.00	10.00	73.00	72.00	0.00	0.00	20.00	45.00	45.00	40.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8832.00000	8320.00000	8704.00000	6144.00000	6272.00000	327.60670		0.00011
932982	cresco6x180	Fri 22 Dec 18:45:11 CET 2023	1703267111	130.00	100.00	7.00	62.00	97.00	0.00	4.00	19.00	48.00	45.00	50.00	19.00	6016.00000	6144.00000	8064.00000	8448.00000	8064.00000	8576.00000	8064.00000	8448.00000	5888.00000	6016.00000	294.10529		0.00015
932982	cresco6x216	Fri 22 Dec 18:45:09 CET 2023	1703267109	250.00	210.00	14.00	85.00	4.00	3.00	0.00	18.00	43.00	43.00	43.00	23.00	6144.00000	6272.00000	8448.00000	8704.00000	8448.00000	8832.00000	8320.00000	8704.00000	6144.00000	6272.00000	302.01519		0.00014
932982	cresco6x211	Fri 22 Dec 18:45:09 CET 2023	1703267109	250.00	210.00	15.00	91.00	60.00	14.00	0.00	19.00	43.00	42.00	26.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	308.90606	NodeReset 	0.00014
932982	cresco6x146	Fri 22 Dec 18:45:09 CET 2023	1703267109	250.00	170.00	13.00	52.00	96.00	0.00	2.00	19.00	48.00	48.00	55.00	12.00	6912.00000	6912.00000	9344.00000	9728.00000	9216.00000	0.00000	9216.00000	9728.00000	6912.00000	6912.00000	176.05977		0.00024
932982	cresco6x055	Fri 22 Dec 18:45:09 CET 2023	1703267109	270.00	220.00	15.00	50.00	49.00	0.00	0.00	18.00	44.00	45.00	33.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8448.00000	8832.00000	8448.00000	8832.00000	6272.00000	6272.00000	328.18808	NodeReset 	0.00015
932982	cresco6x256	Fri 22 Dec 18:45:09 CET 2023	1703267108	270.00	220.00	12.00	82.00	81.00	0.00	0.00	17.00	38.00	37.00	32.00	9.00	2944.00000	2944.00000	3840.00000	3968.00000	3840.00000	3968.00000	3840.00000	3968.00000	2944.00000	2944.00000	299.97934		0.00018
932982	cresco6x322	Fri 22 Dec 18:45:09 CET 2023	1703267109	170.00	130.00	10.00	93.00	20.00	5.00	0.00	18.00	40.00	40.00	39.00	16.00	5120.00000	5248.00000	6912.00000	7168.00000	6912.00000	7168.00000	6784.00000	7168.00000	5120.00000	5248.00000	326.31324		0.00016
932982	cresco6x019	Fri 22 Dec 18:45:08 CET 2023	1703267108	260.00	210.00	14.00	96.00	95.00	8.00	1.00	17.00	41.00	36.00	27.00	23.00	6144.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8704.00000	6272.00000	6272.00000	235.23003		0.00016
932982	cresco6x079	Fri 22 Dec 18:45:09 CET 2023	1703267109	260.00	210.00	12.00	41.00	40.00	0.00	0.00	19.00	43.00	45.00	45.00	26.00	6400.00000	6528.00000	8832.00000	9216.00000	8832.00000	9216.00000	8832.00000	9216.00000	6400.00000	6528.00000	321.88807		0.00015
932982	cresco6x015	Fri 22 Dec 18:45:08 CET 2023	1703267108	250.00	210.00	13.00	16.00	89.00	0.00	0.00	17.00	43.00	42.00	26.00	20.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8064.00000	8320.00000	8064.00000	6144.00000	6272.00000	310.28596		0.00016
932982	cresco6x139	Fri 22 Dec 18:45:08 CET 2023	1703267108	260.00	220.00	12.00	0.00	58.00	0.00	0.00	19.00	45.00	45.00	39.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8448.00000	8832.00000	8448.00000	8832.00000	6144.00000	6272.00000	308.01027		0.00018
932982	cresco6x244	Fri 22 Dec 18:45:08 CET 2023	1703267108	270.00	220.00	15.00	59.00	96.00	0.00	1.00	17.00	36.00	38.00	40.00	20.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	306.97007		0.00017
932982	cresco6x164	Fri 22 Dec 18:45:08 CET 2023	1703267108	230.00	190.00	12.00	62.00	61.00	0.00	0.00	19.00	45.00	40.00	31.00	19.00	5120.00000	5120.00000	6784.00000	7168.00000	6912.00000	7168.00000	6912.00000	7168.00000	5120.00000	5248.00000	245.52928		0.00017
932982	cresco6x094	Fri 22 Dec 18:45:08 CET 2023	1703267108	260.00	220.00	13.00	73.00	72.00	0.00	0.00	20.00	44.00	45.00	40.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8448.00000	8832.00000	8320.00000	8704.00000	6144.00000	6272.00000	327.60659		0.00019
932982	cresco6x180	Fri 22 Dec 18:45:08 CET 2023	1703267108	330.00	270.00	19.00	62.00	61.00	0.00	0.00	19.00	48.00	45.00	27.00	19.00	6016.00000	6144.00000	8064.00000	8448.00000	8064.00000	8576.00000	8064.00000	8448.00000	5888.00000	6016.00000	294.10514		0.00020
932982	cresco6x211	Fri 22 Dec 18:45:05 CET 2023	1703267105	320.00	250.00	21.00	0.00	60.00	0.00	0.00	19.00	43.00	42.00	26.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	308.90592	NodeReset 	0.00022
932982	cresco6x146	Fri 22 Dec 18:45:06 CET 2023	1703267106	340.00	280.00	25.00	52.00	0.00	0.00	0.00	19.00	40.00	48.00	38.00	12.00	6912.00000	6912.00000	9344.00000	9728.00000	9216.00000	0.00000	9216.00000	9728.00000	6912.00000	6912.00000	176.05953		0.00029
932982	cresco6x216	Fri 22 Dec 18:45:05 CET 2023	1703267105	260.00	220.00	15.00	85.00	4.00	3.00	0.00	18.00	40.00	36.00	43.00	23.00	6144.00000	6272.00000	8448.00000	8704.00000	8320.00000	8832.00000	8320.00000	8704.00000	6144.00000	6272.00000	302.01505		0.00022
932982	cresco6x055	Fri 22 Dec 18:45:05 CET 2023	1703267105	320.00	260.00	18.00	50.00	49.00	0.00	0.00	18.00	37.00	45.00	33.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8448.00000	8832.00000	8448.00000	8832.00000	6272.00000	6272.00000	328.18793	NodeReset 	0.00033
932982	cresco6x322	Fri 22 Dec 18:45:05 CET 2023	1703267105	340.00	280.00	20.00	93.00	20.00	5.00	0.00	18.00	32.00	27.00	39.00	16.00	5120.00000	5248.00000	6912.00000	7168.00000	6912.00000	7168.00000	6784.00000	7168.00000	5120.00000	5248.00000	326.31308		0.00029
932982	cresco6x256	Fri 22 Dec 18:45:05 CET 2023	1703267105	270.00	220.00	11.00	0.00	81.00	0.00	0.00	17.00	38.00	29.00	32.00	9.00	2944.00000	2944.00000	3840.00000	3968.00000	3840.00000	3968.00000	3840.00000	3968.00000	2944.00000	2944.00000	299.97916		0.00022
932982	cresco6x079	Fri 22 Dec 18:45:05 CET 2023	1703267105	260.00	210.00	11.00	41.00	40.00	0.00	0.00	19.00	39.00	45.00	45.00	24.00	6400.00000	6528.00000	8832.00000	9216.00000	8832.00000	9216.00000	8832.00000	9216.00000	6400.00000	6528.00000	321.88792		0.00029
932982	cresco6x015	Fri 22 Dec 18:45:05 CET 2023	1703267105	300.00	250.00	19.00	16.00	15.00	0.00	0.00	17.00	43.00	42.00	26.00	20.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8064.00000	8320.00000	8064.00000	6144.00000	6272.00000	310.28580		0.00023
932982	cresco6x139	Fri 22 Dec 18:45:05 CET 2023	1703267105	260.00	220.00	12.00	0.00	0.00	0.00	0.00	19.00	45.00	45.00	39.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8448.00000	8832.00000	8448.00000	8832.00000	6144.00000	6272.00000	308.01009		0.00022
932982	cresco6x019	Fri 22 Dec 18:45:05 CET 2023	1703267105	340.00	270.00	26.00	23.00	95.00	0.00	1.00	17.00	41.00	36.00	27.00	23.00	6144.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8704.00000	6272.00000	6272.00000	235.22987		0.00027
932982	cresco6x244	Fri 22 Dec 18:45:05 CET 2023	1703267105	270.00	220.00	15.00	59.00	0.00	0.00	0.00	17.00	36.00	38.00	23.00	20.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	306.96990		0.00023
932982	cresco6x164	Fri 22 Dec 18:45:05 CET 2023	1703267105	230.00	190.00	12.00	62.00	61.00	0.00	0.00	19.00	40.00	37.00	31.00	19.00	5120.00000	5120.00000	6784.00000	7168.00000	6912.00000	7168.00000	6912.00000	7168.00000	5120.00000	5248.00000	245.52911		0.00020
932982	cresco6x094	Fri 22 Dec 18:45:05 CET 2023	1703267105	260.00	220.00	13.00	0.00	72.00	0.00	0.00	20.00	44.00	39.00	40.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8448.00000	8832.00000	8320.00000	8704.00000	6144.00000	6272.00000	327.60640		0.00022
932982	cresco6x180	Fri 22 Dec 18:45:05 CET 2023	1703267105	350.00	280.00	24.00	62.00	61.00	0.00	0.00	19.00	39.00	35.00	27.00	19.00	6912.00000	7040.00000	9216.00000	9728.00000	9216.00000	9728.00000	9216.00000	9728.00000	6912.00000	7040.00000	294.10494		0.00030
932982	cresco6x146	Fri 22 Dec 18:45:02 CET 2023	1703267102	340.00	280.00	24.00	0.00	0.00	0.00	0.00	19.00	40.00	36.00	38.00	12.00	6912.00000	6912.00000	9344.00000	9728.00000	9216.00000	0.00000	9216.00000	9728.00000	6912.00000	6912.00000	176.05924		0.00029
932982	cresco6x055	Fri 22 Dec 18:45:02 CET 2023	1703267102	350.00	280.00	26.00	0.00	49.00	0.00	0.00	18.00	37.00	34.00	33.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8448.00000	8832.00000	8448.00000	8832.00000	6272.00000	6272.00000	328.18760	NodeReset 	0.00030
932982	cresco6x211	Fri 22 Dec 18:45:02 CET 2023	1703267102	340.00	280.00	27.00	0.00	0.00	0.00	0.00	19.00	35.00	42.00	26.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8704.00000	8320.00000	8704.00000	6144.00000	6272.00000	308.90570	NodeReset 	0.00038
932982	cresco6x256	Fri 22 Dec 18:45:02 CET 2023	1703267102	270.00	220.00	12.00	0.00	81.00	0.00	0.00	17.00	38.00	29.00	32.00	9.00	2944.00000	2944.00000	3840.00000	3968.00000	3840.00000	3968.00000	3840.00000	3968.00000	2944.00000	2944.00000	299.97894		0.00023
932982	cresco6x216	Fri 22 Dec 18:45:02 CET 2023	1703267102	340.00	280.00	25.00	0.00	4.00	0.00	0.00	18.00	40.00	36.00	28.00	23.00	6144.00000	6272.00000	8448.00000	8704.00000	8320.00000	8832.00000	8320.00000	8704.00000	6144.00000	6272.00000	302.01483		0.00036
932982	cresco6x322	Fri 22 Dec 18:45:02 CET 2023	1703267102	360.00	280.00	18.00	0.00	20.00	0.00	0.00	18.00	32.00	27.00	39.00	16.00	5120.00000	5248.00000	6912.00000	7168.00000	6912.00000	7168.00000	6784.00000	7168.00000	5120.00000	5248.00000	326.31279		0.00029
932982	cresco6x139	Fri 22 Dec 18:45:02 CET 2023	1703267102	340.00	290.00	22.00	0.00	0.00	0.00	0.00	19.00	38.00	45.00	39.00	23.00	6144.00000	6272.00000	8320.00000	8704.00000	8448.00000	8832.00000	8448.00000	8832.00000	6144.00000	6272.00000	308.00987		0.00026
932982	cresco6x015	Fri 22 Dec 18:45:02 CET 2023	1703267102	350.00	290.00	25.00	16.00	15.00	0.00	0.00	17.00	34.00	42.00	26.00	20.00	6144.00000	6272.00000	8320.00000	8704.00000	8320.00000	8064.00000	8320.00000	8064.00000	6144.00000	6272.00000	310.28557		0.00030
932982	cresco6x079	Fri 22 Dec 18:45:02 CET 2023	1703267102	350.00	280.00	21.00	0.00	40.00	0.00	0.00	19.00	39.00	34.00	28.00	24.00	6784.00000	6784.00000	8960.00000	9344.00000	8704.00000	9216.00000	8832.00000	9088.00000	6656.00000	6784.00000	321.88763		0.00028
932982	cresco6x019	Fri 22 Dec 18:45:02 CET 2023	1703267102	340.00	280.00	26.00	23.00	0.00	0.00	0.00	17.00	35.00	36.00	27.00	23.00	6144.00000	6272.00000	8448.00000	8832.00000	8448.00000	8832.00000	8448.00000	8704.00000	6272.00000	6272.00000	235.22960		0.00029
