ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    double     1   1   484     22      506     42240   11     2   2   -       -    N     -       1   15   IMeCOFT1_nf1_cp484_tnp506_ms42240_double_lbn_r1_W15_20231210_070938                                 
SPKft      double     1   1   484     1       485     42240   11     2   2   21120   24   N     -       1   15   SPKFT1_nf1_cp484_tnp485_ms42240_double_lbn_r1_W15_20231210_070938                                   
IMeCOft    single     1   0   484     22      506     42240   11     2   2   -       -    Y     23      1   15   IMeCOFT1_nf0_cp484_tnp506_ms42240_single_lby_r1_W15_20231210_070939                                 
SPKft      single     1   0   484     1       485     42240   11     2   2   21120   24   Y     23      1   15   SPKFT1_nf0_cp484_tnp485_ms42240_single_lby_r1_W15_20231210_070939                                   
IMeCOft    single     1   1   484     22      506     42240   11     2   2   -       -    Y     23      1   15   IMeCOFT1_nf1_cp484_tnp506_ms42240_single_lby_r1_W15_20231210_070939                                 
SPKft      single     1   1   484     1       485     42240   11     2   2   21120   24   Y     23      1   15   SPKFT1_nf1_cp484_tnp485_ms42240_single_lby_r1_W15_20231210_070939                                   
IMeCOft    double     1   0   484     22      506     42240   11     2   2   -       -    Y     23      1   15   IMeCOFT1_nf0_cp484_tnp506_ms42240_double_lby_r1_W15_20231210_070939                                 
SPKft      double     1   0   484     1       485     42240   11     2   2   21120   24   Y     23      1   15   SPKFT1_nf0_cp484_tnp485_ms42240_double_lby_r1_W15_20231210_070939                                   
IMeCOft    double     1   1   484     22      506     42240   11     2   2   -       -    Y     23      1   15   IMeCOFT1_nf1_cp484_tnp506_ms42240_double_lby_r1_W15_20231210_070939                                 
SPKft      double     1   1   484     1       485     42240   11     2   2   21120   24   Y     23      1   15   SPKFT1_nf1_cp484_tnp485_ms42240_double_lby_r1_W15_20231210_070939                                   
IMeCO      single     -   -   484     0       484     42240   11     -   -   -       -    N     -       1   15   IMeCOFT0_cp484_tnp484_ms42240_single_lbn_r1_W15_20231210_070940                                     
SPK        single     -   -   484     0       484     42240   11     -   -   -       -    N     -       1   15   SPKFT0_cp484_tnp484_ms42240_single_lbn_r1_W15_20231210_070940                                       
IMeCO      double     -   -   484     0       484     42240   11     -   -   -       -    N     -       1   15   IMeCOFT0_cp484_tnp484_ms42240_double_lbn_r1_W15_20231210_070940                                     
SPK        double     -   -   484     0       484     42240   11     -   -   -       -    N     -       1   15   SPKFT0_cp484_tnp484_ms42240_double_lbn_r1_W15_20231210_070940                                       
IMeCO      single     -   -   484     0       484     42240   11     -   -   -       -    Y     22      1   15   IMeCOFT0_cp484_tnp484_ms42240_single_lby_r1_W15_20231210_070940                                     
SPK        single     -   -   484     0       484     42240   11     -   -   -       -    Y     22      1   15   SPKFT0_cp484_tnp484_ms42240_single_lby_r1_W15_20231210_070940                                       
IMeCO      double     -   -   484     0       484     42240   11     -   -   -       -    Y     22      1   15   IMeCOFT0_cp484_tnp484_ms42240_double_lby_r1_W15_20231210_070940                                     
SPK        double     -   -   484     0       484     42240   11     -   -   -       -    Y     22      1   15   SPKFT0_cp484_tnp484_ms42240_double_lby_r1_W15_20231210_070940                                       
