ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    single     1   0   144     12      156     15840   4      2   2   -       -    N     -       1   8    IMeCOFT1_nf0_cp144_tnp156_ms15840_single_lbn_r1_W8_20231211_112240                                  
SPKft      single     1   0   144     1       145     15840   4      2   2   7920    24   N     -       1   8    SPKFT1_nf0_cp144_tnp145_ms15840_single_lbn_r1_W8_20231211_112241                                    
IMeCOft    single     1   1   144     12      156     15840   4      2   2   -       -    N     -       1   8    IMeCOFT1_nf1_cp144_tnp156_ms15840_single_lbn_r1_W8_20231211_112241                                  
SPKft      single     1   1   144     1       145     15840   4      2   2   7920    24   N     -       1   8    SPKFT1_nf1_cp144_tnp145_ms15840_single_lbn_r1_W8_20231211_112241                                    
IMeCOft    double     1   0   144     12      156     15840   4      2   2   -       -    N     -       1   8    IMeCOFT1_nf0_cp144_tnp156_ms15840_double_lbn_r1_W8_20231211_112241                                  
SPKft      double     1   0   144     1       145     15840   4      2   2   7920    24   N     -       1   8    SPKFT1_nf0_cp144_tnp145_ms15840_double_lbn_r1_W8_20231211_112241                                    
IMeCOft    double     1   1   144     12      156     15840   4      2   2   -       -    N     -       1   8    IMeCOFT1_nf1_cp144_tnp156_ms15840_double_lbn_r1_W8_20231211_112241                                  
SPKft      double     1   1   144     1       145     15840   4      2   2   7920    24   N     -       1   8    SPKFT1_nf1_cp144_tnp145_ms15840_double_lbn_r1_W8_20231211_112241                                    
IMeCO      single     -   -   144     0       144     15840   3      -   -   -       -    N     -       1   8    IMeCOFT0_cp144_tnp144_ms15840_single_lbn_r1_W8_20231211_112241                                      
SPK        single     -   -   144     0       144     15840   3      -   -   -       -    N     -       1   8    SPKFT0_cp144_tnp144_ms15840_single_lbn_r1_W8_20231211_112242                                        
IMeCO      double     -   -   144     0       144     15840   3      -   -   -       -    N     -       1   8    IMeCOFT0_cp144_tnp144_ms15840_double_lbn_r1_W8_20231211_112242                                      
SPK        double     -   -   144     0       144     15840   3      -   -   -       -    N     -       1   8    SPKFT0_cp144_tnp144_ms15840_double_lbn_r1_W8_20231211_112242                                        
