ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    single     8   0   484     176     660     31680   14     2   2   -       -    N     -       1   8    IMeCOFT8_nf0_cp484_tnp660_ms31680_single_lbn_r1_W8_20231212_212350                                  
SPKft      single     8   0   484     8       492     31680   11     2   2   15840   24   N     -       1   8    SPKFT8_nf0_cp484_tnp492_ms31680_single_lbn_r1_W8_20231212_212350                                    
IMeCOft    single     8   8   484     176     660     31680   14     2   2   -       -    N     -       1   8    IMeCOFT8_nf8_cp484_tnp660_ms31680_single_lbn_r1_W8_20231212_212350                                  
SPKft      single     8   8   484     8       492     31680   11     2   2   15840   24   N     -       1   8    SPKFT8_nf8_cp484_tnp492_ms31680_single_lbn_r1_W8_20231212_212350                                    
IMeCOft    double     8   0   484     176     660     31680   14     2   2   -       -    N     -       1   8    IMeCOFT8_nf0_cp484_tnp660_ms31680_double_lbn_r1_W8_20231212_212350                                  
SPKft      double     8   0   484     8       492     31680   11     2   2   15840   24   N     -       1   8    SPKFT8_nf0_cp484_tnp492_ms31680_double_lbn_r1_W8_20231212_212351                                    
IMeCOft    double     8   8   484     176     660     31680   14     2   2   -       -    N     -       1   8    IMeCOFT8_nf8_cp484_tnp660_ms31680_double_lbn_r1_W8_20231212_212351                                  
SPKft      double     8   8   484     8       492     31680   11     2   2   15840   24   N     -       1   8    SPKFT8_nf8_cp484_tnp492_ms31680_double_lbn_r1_W8_20231212_212351                                    
IMeCOft    single     8   0   484     176     660     31680   14     2   2   -       -    Y     24      1   8    IMeCOFT8_nf0_cp484_tnp660_ms31680_single_lby_r1_W8_20231212_212351                                  
SPKft      single     8   0   484     8       492     31680   11     2   2   15840   24   Y     23      1   8    SPKFT8_nf0_cp484_tnp492_ms31680_single_lby_r1_W8_20231212_212351                                    
IMeCOft    single     8   8   484     176     660     31680   14     2   2   -       -    Y     24      1   8    IMeCOFT8_nf8_cp484_tnp660_ms31680_single_lby_r1_W8_20231212_212351                                  
SPKft      single     8   8   484     8       492     31680   11     2   2   15840   24   Y     23      1   8    SPKFT8_nf8_cp484_tnp492_ms31680_single_lby_r1_W8_20231212_212351                                    
IMeCOft    double     8   0   484     176     660     31680   14     2   2   -       -    Y     24      1   8    IMeCOFT8_nf0_cp484_tnp660_ms31680_double_lby_r1_W8_20231212_212351                                  
SPKft      double     8   0   484     8       492     31680   11     2   2   15840   24   Y     23      1   8    SPKFT8_nf0_cp484_tnp492_ms31680_double_lby_r1_W8_20231212_212352                                    
IMeCOft    double     8   8   484     176     660     31680   14     2   2   -       -    Y     24      1   8    IMeCOFT8_nf8_cp484_tnp660_ms31680_double_lby_r1_W8_20231212_212352                                  
SPKft      double     8   8   484     8       492     31680   11     2   2   15840   24   Y     23      1   8    SPKFT8_nf8_cp484_tnp492_ms31680_double_lby_r1_W8_20231212_212352                                    
IMeCOft    single     4   0   484     88      572     31680   12     2   2   -       -    N     -       1   8    IMeCOFT4_nf0_cp484_tnp572_ms31680_single_lbn_r1_W8_20231212_212352                                  
SPKft      single     4   0   484     4       488     31680   11     2   2   15840   24   N     -       1   8    SPKFT4_nf0_cp484_tnp488_ms31680_single_lbn_r1_W8_20231212_212352                                    
IMeCOft    single     4   4   484     88      572     31680   12     2   2   -       -    N     -       1   8    IMeCOFT4_nf4_cp484_tnp572_ms31680_single_lbn_r1_W8_20231212_212352                                  
SPKft      single     4   4   484     4       488     31680   11     2   2   15840   24   N     -       1   8    SPKFT4_nf4_cp484_tnp488_ms31680_single_lbn_r1_W8_20231212_212352                                    
IMeCOft    double     4   0   484     88      572     31680   12     2   2   -       -    N     -       1   8    IMeCOFT4_nf0_cp484_tnp572_ms31680_double_lbn_r1_W8_20231212_212352                                  
SPKft      double     4   0   484     4       488     31680   11     2   2   15840   24   N     -       1   8    SPKFT4_nf0_cp484_tnp488_ms31680_double_lbn_r1_W8_20231212_212353                                    
IMeCOft    double     4   4   484     88      572     31680   12     2   2   -       -    N     -       1   8    IMeCOFT4_nf4_cp484_tnp572_ms31680_double_lbn_r1_W8_20231212_212353                                  
SPKft      double     4   4   484     4       488     31680   11     2   2   15840   24   N     -       1   8    SPKFT4_nf4_cp484_tnp488_ms31680_double_lbn_r1_W8_20231212_212353                                    
IMeCOft    single     4   0   484     88      572     31680   12     2   2   -       -    Y     24      1   8    IMeCOFT4_nf0_cp484_tnp572_ms31680_single_lby_r1_W8_20231212_212353                                  
SPKft      single     4   0   484     4       488     31680   11     2   2   15840   24   Y     23      1   8    SPKFT4_nf0_cp484_tnp488_ms31680_single_lby_r1_W8_20231212_212353                                    
IMeCOft    single     4   4   484     88      572     31680   12     2   2   -       -    Y     24      1   8    IMeCOFT4_nf4_cp484_tnp572_ms31680_single_lby_r1_W8_20231212_212353                                  
SPKft      single     4   4   484     4       488     31680   11     2   2   15840   24   Y     23      1   8    SPKFT4_nf4_cp484_tnp488_ms31680_single_lby_r1_W8_20231212_212353                                    
IMeCOft    double     4   0   484     88      572     31680   12     2   2   -       -    Y     24      1   8    IMeCOFT4_nf0_cp484_tnp572_ms31680_double_lby_r1_W8_20231212_212353                                  
SPKft      double     4   0   484     4       488     31680   11     2   2   15840   24   Y     23      1   8    SPKFT4_nf0_cp484_tnp488_ms31680_double_lby_r1_W8_20231212_212354                                    
IMeCOft    double     4   4   484     88      572     31680   12     2   2   -       -    Y     24      1   8    IMeCOFT4_nf4_cp484_tnp572_ms31680_double_lby_r1_W8_20231212_212354                                  
