ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    single     1   1   64      8       72      26400   2      2   2   -       -    N     -       1   20   IMeCOFT1_nf1_cp64_tnp72_ms26400_single_lbn_r1_W20_20231218_143252                                   
SPKft      single     1   1   64      1       65      26400   2      2   2   13200   25   N     -       1   20   SPKFT1_nf1_cp64_tnp65_ms26400_single_lbn_r1_W20_20231218_143253                                     
IMeCOft    double     1   0   64      8       72      26400   2      2   2   -       -    N     -       1   20   IMeCOFT1_nf0_cp64_tnp72_ms26400_double_lbn_r1_W20_20231218_143253                                   
SPKft      double     1   0   64      1       65      26400   2      2   2   13200   25   N     -       1   20   SPKFT1_nf0_cp64_tnp65_ms26400_double_lbn_r1_W20_20231218_143253                                     
IMeCOft    double     1   1   64      8       72      26400   2      2   2   -       -    N     -       1   20   IMeCOFT1_nf1_cp64_tnp72_ms26400_double_lbn_r1_W20_20231218_143253                                   
SPKft      double     1   1   64      1       65      26400   2      2   2   13200   25   N     -       1   20   SPKFT1_nf1_cp64_tnp65_ms26400_double_lbn_r1_W20_20231218_143253                                     
IMeCO      single     -   -   64      0       64      26400   2      -   -   -       -    N     -       1   20   IMeCOFT0_cp64_tnp64_ms26400_single_lbn_r1_W20_20231218_143254                                       
SPK        single     -   -   64      0       64      26400   2      -   -   -       -    N     -       1   20   SPKFT0_cp64_tnp64_ms26400_single_lbn_r1_W20_20231218_143254                                         
IMeCO      double     -   -   64      0       64      26400   2      -   -   -       -    N     -       1   20   IMeCOFT0_cp64_tnp64_ms26400_double_lbn_r1_W20_20231218_143254                                       
SPK        double     -   -   64      0       64      26400   2      -   -   -       -    N     -       1   20   SPKFT0_cp64_tnp64_ms26400_double_lbn_r1_W20_20231218_143254                                         
