ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
SPKft      single     2   2   64      2       66      21120   2      2   2   10560   24   Y     17      1   20   SPKFT2_nf2_cp64_tnp66_ms21120_single_lby_r1_W20_20231218_112300                                     
IMeCOft    double     2   0   64      16      80      21120   2      2   2   -       -    Y     20      1   20   IMeCOFT2_nf0_cp64_tnp80_ms21120_double_lby_r1_W20_20231218_112300                                   
SPKft      double     2   0   64      2       66      21120   2      2   2   10560   24   Y     17      1   20   SPKFT2_nf0_cp64_tnp66_ms21120_double_lby_r1_W20_20231218_112300                                     
IMeCOft    double     2   2   64      16      80      21120   2      2   2   -       -    Y     20      1   20   IMeCOFT2_nf2_cp64_tnp80_ms21120_double_lby_r1_W20_20231218_112300                                   
SPKft      double     2   2   64      2       66      21120   2      2   2   10560   24   Y     17      1   20   SPKFT2_nf2_cp64_tnp66_ms21120_double_lby_r1_W20_20231218_112301                                     
IMeCOft    single     1   0   64      8       72      21120   2      2   2   -       -    Y     18      1   20   IMeCOFT1_nf0_cp64_tnp72_ms21120_single_lby_r1_W20_20231218_112301                                   
SPKft      single     1   0   64      1       65      21120   2      2   2   10560   24   Y     17      1   20   SPKFT1_nf0_cp64_tnp65_ms21120_single_lby_r1_W20_20231218_112301                                     
IMeCOft    single     1   1   64      8       72      21120   2      2   2   -       -    Y     18      1   20   IMeCOFT1_nf1_cp64_tnp72_ms21120_single_lby_r1_W20_20231218_112301                                   
SPKft      single     1   1   64      1       65      21120   2      2   2   10560   24   Y     17      1   20   SPKFT1_nf1_cp64_tnp65_ms21120_single_lby_r1_W20_20231218_112301                                     
IMeCOft    double     1   0   64      8       72      21120   2      2   2   -       -    Y     18      1   20   IMeCOFT1_nf0_cp64_tnp72_ms21120_double_lby_r1_W20_20231218_112301                                   
SPKft      double     1   0   64      1       65      21120   2      2   2   10560   24   Y     17      1   20   SPKFT1_nf0_cp64_tnp65_ms21120_double_lby_r1_W20_20231218_112301                                     
IMeCOft    double     1   1   64      8       72      21120   2      2   2   -       -    Y     18      1   20   IMeCOFT1_nf1_cp64_tnp72_ms21120_double_lby_r1_W20_20231218_112301                                   
SPKft      double     1   1   64      1       65      21120   2      2   2   10560   24   Y     17      1   20   SPKFT1_nf1_cp64_tnp65_ms21120_double_lby_r1_W20_20231218_112302                                     
IMeCO      single     -   -   64      0       64      21120   2      -   -   -       -    Y     16      1   20   IMeCOFT0_cp64_tnp64_ms21120_single_lby_r1_W20_20231218_112302                                       
SPK        single     -   -   64      0       64      21120   2      -   -   -       -    Y     16      1   20   SPKFT0_cp64_tnp64_ms21120_single_lby_r1_W20_20231218_112302                                         
IMeCO      double     -   -   64      0       64      21120   2      -   -   -       -    Y     16      1   20   IMeCOFT0_cp64_tnp64_ms21120_double_lby_r1_W20_20231218_112302                                       
SPK        double     -   -   64      0       64      21120   2      -   -   -       -    Y     16      1   20   SPKFT0_cp64_tnp64_ms21120_double_lby_r1_W20_20231218_112302                                         
