ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    single     8   0   144     96      240     10560   5      2   2   -       -    N     -       1   8    IMeCOFT8_nf0_cp144_tnp240_ms10560_single_lbn_r1_W8_20231211_101132                                  
SPKft      single     8   0   144     8       152     10560   4      2   2   5280    22   N     -       1   8    SPKFT8_nf0_cp144_tnp152_ms10560_single_lbn_r1_W8_20231211_101132                                    
IMeCOft    single     8   8   144     96      240     10560   5      2   2   -       -    N     -       1   8    IMeCOFT8_nf8_cp144_tnp240_ms10560_single_lbn_r1_W8_20231211_101132                                  
SPKft      single     8   8   144     8       152     10560   4      2   2   5280    22   N     -       1   8    SPKFT8_nf8_cp144_tnp152_ms10560_single_lbn_r1_W8_20231211_101132                                    
IMeCOft    double     8   0   144     96      240     10560   5      2   2   -       -    N     -       1   8    IMeCOFT8_nf0_cp144_tnp240_ms10560_double_lbn_r1_W8_20231211_101132                                  
SPKft      double     8   0   144     8       152     10560   4      2   2   5280    22   N     -       1   8    SPKFT8_nf0_cp144_tnp152_ms10560_double_lbn_r1_W8_20231211_101133                                    
IMeCOft    double     8   8   144     96      240     10560   5      2   2   -       -    N     -       1   8    IMeCOFT8_nf8_cp144_tnp240_ms10560_double_lbn_r1_W8_20231211_101133                                  
SPKft      double     8   8   144     8       152     10560   4      2   2   5280    22   N     -       1   8    SPKFT8_nf8_cp144_tnp152_ms10560_double_lbn_r1_W8_20231211_101133                                    
IMeCOft    single     4   0   144     48      192     10560   4      2   2   -       -    N     -       1   8    IMeCOFT4_nf0_cp144_tnp192_ms10560_single_lbn_r1_W8_20231211_101133                                  
SPKft      single     4   0   144     4       148     10560   4      2   2   5280    22   N     -       1   8    SPKFT4_nf0_cp144_tnp148_ms10560_single_lbn_r1_W8_20231211_101133                                    
IMeCOft    single     4   4   144     48      192     10560   4      2   2   -       -    N     -       1   8    IMeCOFT4_nf4_cp144_tnp192_ms10560_single_lbn_r1_W8_20231211_101133                                  
SPKft      single     4   4   144     4       148     10560   4      2   2   5280    22   N     -       1   8    SPKFT4_nf4_cp144_tnp148_ms10560_single_lbn_r1_W8_20231211_101133                                    
IMeCOft    double     4   0   144     48      192     10560   4      2   2   -       -    N     -       1   8    IMeCOFT4_nf0_cp144_tnp192_ms10560_double_lbn_r1_W8_20231211_101134                                  
SPKft      double     4   0   144     4       148     10560   4      2   2   5280    22   N     -       1   8    SPKFT4_nf0_cp144_tnp148_ms10560_double_lbn_r1_W8_20231211_101134                                    
IMeCOft    double     4   4   144     48      192     10560   4      2   2   -       -    N     -       1   8    IMeCOFT4_nf4_cp144_tnp192_ms10560_double_lbn_r1_W8_20231211_101134                                  
SPKft      double     4   4   144     4       148     10560   4      2   2   5280    22   N     -       1   8    SPKFT4_nf4_cp144_tnp148_ms10560_double_lbn_r1_W8_20231211_101134                                    
IMeCOft    single     2   0   144     24      168     10560   4      2   2   -       -    N     -       1   8    IMeCOFT2_nf0_cp144_tnp168_ms10560_single_lbn_r1_W8_20231211_101134                                  
SPKft      single     2   0   144     2       146     10560   4      2   2   5280    22   N     -       1   8    SPKFT2_nf0_cp144_tnp146_ms10560_single_lbn_r1_W8_20231211_101134                                    
IMeCOft    single     2   2   144     24      168     10560   4      2   2   -       -    N     -       1   8    IMeCOFT2_nf2_cp144_tnp168_ms10560_single_lbn_r1_W8_20231211_101135                                  
SPKft      single     2   2   144     2       146     10560   4      2   2   5280    22   N     -       1   8    SPKFT2_nf2_cp144_tnp146_ms10560_single_lbn_r1_W8_20231211_101135                                    
IMeCOft    double     2   0   144     24      168     10560   4      2   2   -       -    N     -       1   8    IMeCOFT2_nf0_cp144_tnp168_ms10560_double_lbn_r1_W8_20231211_101135                                  
SPKft      double     2   0   144     2       146     10560   4      2   2   5280    22   N     -       1   8    SPKFT2_nf0_cp144_tnp146_ms10560_double_lbn_r1_W8_20231211_101135                                    
IMeCOft    double     2   2   144     24      168     10560   4      2   2   -       -    N     -       1   8    IMeCOFT2_nf2_cp144_tnp168_ms10560_double_lbn_r1_W8_20231211_101135                                  
SPKft      double     2   2   144     2       146     10560   4      2   2   5280    22   N     -       1   8    SPKFT2_nf2_cp144_tnp146_ms10560_double_lbn_r1_W8_20231211_101135                                    
IMeCOft    single     1   0   144     12      156     10560   4      2   2   -       -    N     -       1   8    IMeCOFT1_nf0_cp144_tnp156_ms10560_single_lbn_r1_W8_20231211_101135                                  
SPKft      single     1   0   144     1       145     10560   4      2   2   5280    22   N     -       1   8    SPKFT1_nf0_cp144_tnp145_ms10560_single_lbn_r1_W8_20231211_101135                                    
IMeCOft    single     1   1   144     12      156     10560   4      2   2   -       -    N     -       1   8    IMeCOFT1_nf1_cp144_tnp156_ms10560_single_lbn_r1_W8_20231211_101136                                  
SPKft      single     1   1   144     1       145     10560   4      2   2   5280    22   N     -       1   8    SPKFT1_nf1_cp144_tnp145_ms10560_single_lbn_r1_W8_20231211_101136                                    
IMeCOft    double     1   0   144     12      156     10560   4      2   2   -       -    N     -       1   8    IMeCOFT1_nf0_cp144_tnp156_ms10560_double_lbn_r1_W8_20231211_101136                                  
SPKft      double     1   0   144     1       145     10560   4      2   2   5280    22   N     -       1   8    SPKFT1_nf0_cp144_tnp145_ms10560_double_lbn_r1_W8_20231211_101136                                    
IMeCOft    double     1   1   144     12      156     10560   4      2   2   -       -    N     -       1   8    IMeCOFT1_nf1_cp144_tnp156_ms10560_double_lbn_r1_W8_20231211_101136                                  
SPKft      double     1   1   144     1       145     10560   4      2   2   5280    22   N     -       1   8    SPKFT1_nf1_cp144_tnp145_ms10560_double_lbn_r1_W8_20231211_101136                                    
IMeCO      single     -   -   144     0       144     10560   3      -   -   -       -    N     -       1   8    IMeCOFT0_cp144_tnp144_ms10560_single_lbn_r1_W8_20231211_101136                                      
SPK        single     -   -   144     0       144     10560   3      -   -   -       -    N     -       1   8    SPKFT0_cp144_tnp144_ms10560_single_lbn_r1_W8_20231211_101136                                        
IMeCO      double     -   -   144     0       144     10560   3      -   -   -       -    N     -       1   8    IMeCOFT0_cp144_tnp144_ms10560_double_lbn_r1_W8_20231211_101137                                      
SPK        double     -   -   144     0       144     10560   3      -   -   -       -    N     -       1   8    SPKFT0_cp144_tnp144_ms10560_double_lbn_r1_W8_20231211_101137                                        
