ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
SPKft      single     4   0   576     4       580     36960   13     2   2   18480   22   N     -       1   10   SPKFT4_nf0_cp576_tnp580_ms36960_single_lbn_r1_W10_20231209_004119                                   
IMeCOft    single     4   4   576     96      672     36960   14     2   2   -       -    N     -       1   10   IMeCOFT4_nf4_cp576_tnp672_ms36960_single_lbn_r1_W10_20231209_004119                                 
SPKft      single     4   4   576     4       580     36960   13     2   2   18480   22   N     -       1   10   SPKFT4_nf4_cp576_tnp580_ms36960_single_lbn_r1_W10_20231209_004119                                   
IMeCOft    double     4   0   576     96      672     36960   14     2   2   -       -    N     -       1   10   IMeCOFT4_nf0_cp576_tnp672_ms36960_double_lbn_r1_W10_20231209_004119                                 
SPKft      double     4   0   576     4       580     36960   13     2   2   18480   22   N     -       1   10   SPKFT4_nf0_cp576_tnp580_ms36960_double_lbn_r1_W10_20231209_004119                                   
IMeCOft    double     4   4   576     96      672     36960   14     2   2   -       -    N     -       1   10   IMeCOFT4_nf4_cp576_tnp672_ms36960_double_lbn_r1_W10_20231209_004119                                 
SPKft      double     4   4   576     4       580     36960   13     2   2   18480   22   N     -       1   10   SPKFT4_nf4_cp576_tnp580_ms36960_double_lbn_r1_W10_20231209_004119                                   
IMeCOft    single     4   0   576     96      672     36960   14     2   2   -       -    Y     24      1   10   IMeCOFT4_nf0_cp576_tnp672_ms36960_single_lby_r1_W10_20231209_004120                                 
SPKft      single     4   0   576     4       580     36960   13     2   2   18480   22   Y     23      1   10   SPKFT4_nf0_cp576_tnp580_ms36960_single_lby_r1_W10_20231209_004120                                   
IMeCOft    single     4   4   576     96      672     36960   14     2   2   -       -    Y     24      1   10   IMeCOFT4_nf4_cp576_tnp672_ms36960_single_lby_r1_W10_20231209_004120                                 
SPKft      single     4   4   576     4       580     36960   13     2   2   18480   22   Y     23      1   10   SPKFT4_nf4_cp576_tnp580_ms36960_single_lby_r1_W10_20231209_004120                                   
IMeCOft    double     4   0   576     96      672     36960   14     2   2   -       -    Y     24      1   10   IMeCOFT4_nf0_cp576_tnp672_ms36960_double_lby_r1_W10_20231209_004120                                 
SPKft      double     4   0   576     4       580     36960   13     2   2   18480   22   Y     23      1   10   SPKFT4_nf0_cp576_tnp580_ms36960_double_lby_r1_W10_20231209_004120                                   
IMeCOft    double     4   4   576     96      672     36960   14     2   2   -       -    Y     24      1   10   IMeCOFT4_nf4_cp576_tnp672_ms36960_double_lby_r1_W10_20231209_004120                                 
SPKft      double     4   4   576     4       580     36960   13     2   2   18480   22   Y     23      1   10   SPKFT4_nf4_cp576_tnp580_ms36960_double_lby_r1_W10_20231209_004120                                   
IMeCOft    single     2   0   576     48      624     36960   13     2   2   -       -    N     -       1   10   IMeCOFT2_nf0_cp576_tnp624_ms36960_single_lbn_r1_W10_20231209_004121                                 
SPKft      single     2   0   576     2       578     36960   13     2   2   18480   22   N     -       1   10   SPKFT2_nf0_cp576_tnp578_ms36960_single_lbn_r1_W10_20231209_004121                                   
IMeCOft    single     2   2   576     48      624     36960   13     2   2   -       -    N     -       1   10   IMeCOFT2_nf2_cp576_tnp624_ms36960_single_lbn_r1_W10_20231209_004121                                 
SPKft      single     2   2   576     2       578     36960   13     2   2   18480   22   N     -       1   10   SPKFT2_nf2_cp576_tnp578_ms36960_single_lbn_r1_W10_20231209_004121                                   
IMeCOft    double     2   0   576     48      624     36960   13     2   2   -       -    N     -       1   10   IMeCOFT2_nf0_cp576_tnp624_ms36960_double_lbn_r1_W10_20231209_004121                                 
SPKft      double     2   0   576     2       578     36960   13     2   2   18480   22   N     -       1   10   SPKFT2_nf0_cp576_tnp578_ms36960_double_lbn_r1_W10_20231209_004121                                   
IMeCOft    double     2   2   576     48      624     36960   13     2   2   -       -    N     -       1   10   IMeCOFT2_nf2_cp576_tnp624_ms36960_double_lbn_r1_W10_20231209_004121                                 
SPKft      double     2   2   576     2       578     36960   13     2   2   18480   22   N     -       1   10   SPKFT2_nf2_cp576_tnp578_ms36960_double_lbn_r1_W10_20231209_004121                                   
IMeCOft    single     2   0   576     48      624     36960   13     2   2   -       -    Y     24      1   10   IMeCOFT2_nf0_cp576_tnp624_ms36960_single_lby_r1_W10_20231209_004122                                 
SPKft      single     2   0   576     2       578     36960   13     2   2   18480   22   Y     23      1   10   SPKFT2_nf0_cp576_tnp578_ms36960_single_lby_r1_W10_20231209_004122                                   
IMeCOft    single     2   2   576     48      624     36960   13     2   2   -       -    Y     24      1   10   IMeCOFT2_nf2_cp576_tnp624_ms36960_single_lby_r1_W10_20231209_004122                                 
SPKft      single     2   2   576     2       578     36960   13     2   2   18480   22   Y     23      1   10   SPKFT2_nf2_cp576_tnp578_ms36960_single_lby_r1_W10_20231209_004122                                   
IMeCOft    double     2   0   576     48      624     36960   13     2   2   -       -    Y     24      1   10   IMeCOFT2_nf0_cp576_tnp624_ms36960_double_lby_r1_W10_20231209_004122                                 
SPKft      double     2   0   576     2       578     36960   13     2   2   18480   22   Y     23      1   10   SPKFT2_nf0_cp576_tnp578_ms36960_double_lby_r1_W10_20231209_004122                                   
IMeCOft    double     2   2   576     48      624     36960   13     2   2   -       -    Y     24      1   10   IMeCOFT2_nf2_cp576_tnp624_ms36960_double_lby_r1_W10_20231209_004122                                 
SPKft      double     2   2   576     2       578     36960   13     2   2   18480   22   Y     23      1   10   SPKFT2_nf2_cp576_tnp578_ms36960_double_lby_r1_W10_20231209_004123                                   
IMeCOft    single     1   0   576     24      600     36960   13     2   2   -       -    N     -       1   10   IMeCOFT1_nf0_cp576_tnp600_ms36960_single_lbn_r1_W10_20231209_004123                                 
SPKft      single     1   0   576     1       577     36960   13     2   2   18480   22   N     -       1   10   SPKFT1_nf0_cp576_tnp577_ms36960_single_lbn_r1_W10_20231209_004123                                   
IMeCOft    single     1   1   576     24      600     36960   13     2   2   -       -    N     -       1   10   IMeCOFT1_nf1_cp576_tnp600_ms36960_single_lbn_r1_W10_20231209_004123                                 
SPKft      single     1   1   576     1       577     36960   13     2   2   18480   22   N     -       1   10   SPKFT1_nf1_cp576_tnp577_ms36960_single_lbn_r1_W10_20231209_004123                                   
IMeCOft    double     1   0   576     24      600     36960   13     2   2   -       -    N     -       1   10   IMeCOFT1_nf0_cp576_tnp600_ms36960_double_lbn_r1_W10_20231209_004123                                 
SPKft      double     1   0   576     1       577     36960   13     2   2   18480   22   N     -       1   10   SPKFT1_nf0_cp576_tnp577_ms36960_double_lbn_r1_W10_20231209_004123                                   
IMeCOft    double     1   1   576     24      600     36960   13     2   2   -       -    N     -       1   10   IMeCOFT1_nf1_cp576_tnp600_ms36960_double_lbn_r1_W10_20231209_004123                                 
SPKft      double     1   1   576     1       577     36960   13     2   2   18480   22   N     -       1   10   SPKFT1_nf1_cp576_tnp577_ms36960_double_lbn_r1_W10_20231209_004124                                   
IMeCOft    single     1   0   576     24      600     36960   13     2   2   -       -    Y     24      1   10   IMeCOFT1_nf0_cp576_tnp600_ms36960_single_lby_r1_W10_20231209_004124                                 
SPKft      single     1   0   576     1       577     36960   13     2   2   18480   22   Y     23      1   10   SPKFT1_nf0_cp576_tnp577_ms36960_single_lby_r1_W10_20231209_004124                                   
IMeCOft    single     1   1   576     24      600     36960   13     2   2   -       -    Y     24      1   10   IMeCOFT1_nf1_cp576_tnp600_ms36960_single_lby_r1_W10_20231209_004124                                 
SPKft      single     1   1   576     1       577     36960   13     2   2   18480   22   Y     23      1   10   SPKFT1_nf1_cp576_tnp577_ms36960_single_lby_r1_W10_20231209_004124                                   
IMeCOft    double     1   0   576     24      600     36960   13     2   2   -       -    Y     24      1   10   IMeCOFT1_nf0_cp576_tnp600_ms36960_double_lby_r1_W10_20231209_004124                                 
SPKft      double     1   0   576     1       577     36960   13     2   2   18480   22   Y     23      1   10   SPKFT1_nf0_cp576_tnp577_ms36960_double_lby_r1_W10_20231209_004124                                   
IMeCOft    double     1   1   576     24      600     36960   13     2   2   -       -    Y     24      1   10   IMeCOFT1_nf1_cp576_tnp600_ms36960_double_lby_r1_W10_20231209_004124                                 
SPKft      double     1   1   576     1       577     36960   13     2   2   18480   22   Y     23      1   10   SPKFT1_nf1_cp576_tnp577_ms36960_double_lby_r1_W10_20231209_004124                                   
IMeCO      single     -   -   576     0       576     36960   12     -   -   -       -    N     -       1   10   IMeCOFT0_cp576_tnp576_ms36960_single_lbn_r1_W10_20231209_004125                                     
SPK        single     -   -   576     0       576     36960   12     -   -   -       -    N     -       1   10   SPKFT0_cp576_tnp576_ms36960_single_lbn_r1_W10_20231209_004125                                       
IMeCO      double     -   -   576     0       576     36960   12     -   -   -       -    N     -       1   10   IMeCOFT0_cp576_tnp576_ms36960_double_lbn_r1_W10_20231209_004125                                     
SPK        double     -   -   576     0       576     36960   12     -   -   -       -    N     -       1   10   SPKFT0_cp576_tnp576_ms36960_double_lbn_r1_W10_20231209_004125                                       
IMeCO      single     -   -   576     0       576     36960   12     -   -   -       -    Y     24      1   10   IMeCOFT0_cp576_tnp576_ms36960_single_lby_r1_W10_20231209_004125                                     
SPK        single     -   -   576     0       576     36960   12     -   -   -       -    Y     24      1   10   SPKFT0_cp576_tnp576_ms36960_single_lby_r1_W10_20231209_004125                                       
IMeCO      double     -   -   576     0       576     36960   12     -   -   -       -    Y     24      1   10   IMeCOFT0_cp576_tnp576_ms36960_double_lby_r1_W10_20231209_004125                                     
SPK        double     -   -   576     0       576     36960   12     -   -   -       -    Y     24      1   10   SPKFT0_cp576_tnp576_ms36960_double_lby_r1_W10_20231209_004125                                       
