ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    double     4   0   256     64      320     26400   7      2   2   -       -    Y     23      1   7    IMeCOFT4_nf0_cp256_tnp320_ms26400_double_lby_r1_W7_20231213_125730                                  
SPKft      double     4   0   256     4       260     26400   6      2   2   13200   25   Y     22      1   7    SPKFT4_nf0_cp256_tnp260_ms26400_double_lby_r1_W7_20231213_125730                                    
IMeCOft    double     4   4   256     64      320     26400   7      2   2   -       -    Y     23      1   7    IMeCOFT4_nf4_cp256_tnp320_ms26400_double_lby_r1_W7_20231213_125730                                  
SPKft      double     4   4   256     4       260     26400   6      2   2   13200   25   Y     22      1   7    SPKFT4_nf4_cp256_tnp260_ms26400_double_lby_r1_W7_20231213_125731                                    
IMeCOft    single     2   0   256     32      288     26400   6      2   2   -       -    Y     24      1   7    IMeCOFT2_nf0_cp256_tnp288_ms26400_single_lby_r1_W7_20231213_125731                                  
SPKft      single     2   0   256     2       258     26400   6      2   2   13200   25   Y     22      1   7    SPKFT2_nf0_cp256_tnp258_ms26400_single_lby_r1_W7_20231213_125731                                    
IMeCOft    single     2   2   256     32      288     26400   6      2   2   -       -    Y     24      1   7    IMeCOFT2_nf2_cp256_tnp288_ms26400_single_lby_r1_W7_20231213_125731                                  
SPKft      single     2   2   256     2       258     26400   6      2   2   13200   25   Y     22      1   7    SPKFT2_nf2_cp256_tnp258_ms26400_single_lby_r1_W7_20231213_125731                                    
IMeCOft    double     2   0   256     32      288     26400   6      2   2   -       -    Y     24      1   7    IMeCOFT2_nf0_cp256_tnp288_ms26400_double_lby_r1_W7_20231213_125731                                  
SPKft      double     2   0   256     2       258     26400   6      2   2   13200   25   Y     22      1   7    SPKFT2_nf0_cp256_tnp258_ms26400_double_lby_r1_W7_20231213_125731                                    
IMeCOft    double     2   2   256     32      288     26400   6      2   2   -       -    Y     24      1   7    IMeCOFT2_nf2_cp256_tnp288_ms26400_double_lby_r1_W7_20231213_125731                                  
SPKft      double     2   2   256     2       258     26400   6      2   2   13200   25   Y     22      1   7    SPKFT2_nf2_cp256_tnp258_ms26400_double_lby_r1_W7_20231213_125732                                    
IMeCOft    single     1   0   256     16      272     26400   6      2   2   -       -    Y     23      1   7    IMeCOFT1_nf0_cp256_tnp272_ms26400_single_lby_r1_W7_20231213_125732                                  
SPKft      single     1   0   256     1       257     26400   6      2   2   13200   25   Y     22      1   7    SPKFT1_nf0_cp256_tnp257_ms26400_single_lby_r1_W7_20231213_125732                                    
IMeCOft    single     1   1   256     16      272     26400   6      2   2   -       -    Y     23      1   7    IMeCOFT1_nf1_cp256_tnp272_ms26400_single_lby_r1_W7_20231213_125732                                  
SPKft      single     1   1   256     1       257     26400   6      2   2   13200   25   Y     22      1   7    SPKFT1_nf1_cp256_tnp257_ms26400_single_lby_r1_W7_20231213_125732                                    
IMeCOft    double     1   0   256     16      272     26400   6      2   2   -       -    Y     23      1   7    IMeCOFT1_nf0_cp256_tnp272_ms26400_double_lby_r1_W7_20231213_125732                                  
SPKft      double     1   0   256     1       257     26400   6      2   2   13200   25   Y     22      1   7    SPKFT1_nf0_cp256_tnp257_ms26400_double_lby_r1_W7_20231213_125732                                    
IMeCOft    double     1   1   256     16      272     26400   6      2   2   -       -    Y     23      1   7    IMeCOFT1_nf1_cp256_tnp272_ms26400_double_lby_r1_W7_20231213_125733                                  
SPKft      double     1   1   256     1       257     26400   6      2   2   13200   25   Y     22      1   7    SPKFT1_nf1_cp256_tnp257_ms26400_double_lby_r1_W7_20231213_125733                                    
IMeCO      single     -   -   256     0       256     26400   6      -   -   -       -    Y     22      1   7    IMeCOFT0_cp256_tnp256_ms26400_single_lby_r1_W7_20231213_125733                                      
SPK        single     -   -   256     0       256     26400   6      -   -   -       -    Y     22      1   7    SPKFT0_cp256_tnp256_ms26400_single_lby_r1_W7_20231213_125733                                        
IMeCO      double     -   -   256     0       256     26400   6      -   -   -       -    Y     22      1   7    IMeCOFT0_cp256_tnp256_ms26400_double_lby_r1_W7_20231213_125733                                      
SPK        double     -   -   256     0       256     26400   6      -   -   -       -    Y     22      1   7    SPKFT0_cp256_tnp256_ms26400_double_lby_r1_W7_20231213_125733                                        
