ALGORITHM  PRECISION  FT  NF  CPROCS  SPROCS  TPROCS  MATSIZE NODES  FL  FR  SPK-CP  BKF  SBAL  NxSOCK  R   WT   JOB_NAME                                                                                            
IMeCOft    single     4   4   100     40      140     10560   3      2   2   -       -    Y     24      1   8    IMeCOFT4_nf4_cp100_tnp140_ms10560_single_lby_r1_W8_20231211_155105                                  
SPKft      single     4   4   100     4       104     10560   3      2   2   5280    24   Y     18      1   8    SPKFT4_nf4_cp100_tnp104_ms10560_single_lby_r1_W8_20231211_155105                                    
IMeCOft    double     4   0   100     40      140     10560   3      2   2   -       -    Y     24      1   8    IMeCOFT4_nf0_cp100_tnp140_ms10560_double_lby_r1_W8_20231211_155105                                  
SPKft      double     4   0   100     4       104     10560   3      2   2   5280    24   Y     18      1   8    SPKFT4_nf0_cp100_tnp104_ms10560_double_lby_r1_W8_20231211_155105                                    
IMeCOft    double     4   4   100     40      140     10560   3      2   2   -       -    Y     24      1   8    IMeCOFT4_nf4_cp100_tnp140_ms10560_double_lby_r1_W8_20231211_155105                                  
SPKft      double     4   4   100     4       104     10560   3      2   2   5280    24   Y     18      1   8    SPKFT4_nf4_cp100_tnp104_ms10560_double_lby_r1_W8_20231211_155105                                    
IMeCOft    single     2   0   100     20      120     10560   3      2   2   -       -    Y     20      1   8    IMeCOFT2_nf0_cp100_tnp120_ms10560_single_lby_r1_W8_20231211_155106                                  
SPKft      single     2   0   100     2       102     10560   3      2   2   5280    24   Y     17      1   8    SPKFT2_nf0_cp100_tnp102_ms10560_single_lby_r1_W8_20231211_155106                                    
IMeCOft    single     2   2   100     20      120     10560   3      2   2   -       -    Y     20      1   8    IMeCOFT2_nf2_cp100_tnp120_ms10560_single_lby_r1_W8_20231211_155106                                  
SPKft      single     2   2   100     2       102     10560   3      2   2   5280    24   Y     17      1   8    SPKFT2_nf2_cp100_tnp102_ms10560_single_lby_r1_W8_20231211_155106                                    
IMeCOft    double     2   0   100     20      120     10560   3      2   2   -       -    Y     20      1   8    IMeCOFT2_nf0_cp100_tnp120_ms10560_double_lby_r1_W8_20231211_155106                                  
SPKft      double     2   0   100     2       102     10560   3      2   2   5280    24   Y     17      1   8    SPKFT2_nf0_cp100_tnp102_ms10560_double_lby_r1_W8_20231211_155106                                    
IMeCOft    double     2   2   100     20      120     10560   3      2   2   -       -    Y     20      1   8    IMeCOFT2_nf2_cp100_tnp120_ms10560_double_lby_r1_W8_20231211_155106                                  
SPKft      double     2   2   100     2       102     10560   3      2   2   5280    24   Y     17      1   8    SPKFT2_nf2_cp100_tnp102_ms10560_double_lby_r1_W8_20231211_155106                                    
IMeCOft    single     1   0   100     10      110     10560   3      2   2   -       -    Y     19      1   8    IMeCOFT1_nf0_cp100_tnp110_ms10560_single_lby_r1_W8_20231211_155106                                  
SPKft      single     1   0   100     1       101     10560   3      2   2   5280    24   Y     17      1   8    SPKFT1_nf0_cp100_tnp101_ms10560_single_lby_r1_W8_20231211_155107                                    
IMeCOft    single     1   1   100     10      110     10560   3      2   2   -       -    Y     19      1   8    IMeCOFT1_nf1_cp100_tnp110_ms10560_single_lby_r1_W8_20231211_155107                                  
SPKft      single     1   1   100     1       101     10560   3      2   2   5280    24   Y     17      1   8    SPKFT1_nf1_cp100_tnp101_ms10560_single_lby_r1_W8_20231211_155107                                    
IMeCOft    double     1   0   100     10      110     10560   3      2   2   -       -    Y     19      1   8    IMeCOFT1_nf0_cp100_tnp110_ms10560_double_lby_r1_W8_20231211_155107                                  
SPKft      double     1   0   100     1       101     10560   3      2   2   5280    24   Y     17      1   8    SPKFT1_nf0_cp100_tnp101_ms10560_double_lby_r1_W8_20231211_155107                                    
IMeCOft    double     1   1   100     10      110     10560   3      2   2   -       -    Y     19      1   8    IMeCOFT1_nf1_cp100_tnp110_ms10560_double_lby_r1_W8_20231211_155107                                  
SPKft      double     1   1   100     1       101     10560   3      2   2   5280    24   Y     17      1   8    SPKFT1_nf1_cp100_tnp101_ms10560_double_lby_r1_W8_20231211_155107                                    
IMeCO      single     -   -   100     0       100     10560   3      -   -   -       -    Y     17      1   8    IMeCOFT0_cp100_tnp100_ms10560_single_lby_r1_W8_20231211_155107                                      
SPK        single     -   -   100     0       100     10560   3      -   -   -       -    Y     17      1   8    SPKFT0_cp100_tnp100_ms10560_single_lby_r1_W8_20231211_155108                                        
IMeCO      double     -   -   100     0       100     10560   3      -   -   -       -    Y     17      1   8    IMeCOFT0_cp100_tnp100_ms10560_double_lby_r1_W8_20231211_155108                                      
SPK        double     -   -   100     0       100     10560   3      -   -   -       -    Y     17      1   8    SPKFT0_cp100_tnp100_ms10560_double_lby_r1_W8_20231211_155108                                        
